ProgramId,KeyLastWriteTimestamp,Name,Version,Publisher,InstallDateArpLastModified,InstallDate,InstallDateMsi,OSVersionAtInstallTime,InstallDateFromLinkFile,BundleManifestPath,HiddenArp,InboxModernApp,Language,ManifestPath,MsiPackageCode,MsiProductCode,PackageFullName,ProgramInstanceId,RegistryKeyPath,RootDirPath,Type,Source,StoreAppType,UninstallString,Manufacturer
0000012a11296b6ee95b28e04a64b9f3dce400000904,2019-05-26 08:30:42,Microsoft.Windows.PinningConfirmationDialog,1000.17763.1.0,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.Windows.PinningConfirmationDialog_1000.17763.1.0_neutral__cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy,Application,AppxPackage,,,
00000b2c4288400b3de6a24ade7dffc4322f00000904,2019-05-26 08:30:41,Microsoft.Windows.OOBENetworkConnectionFlow,10.0.17763.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.Windows.OOBENetworkConnectionFlow_10.0.17763.1_neutral__cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy,Application,AppxPackage,,,
00000d6a9e4f2e2bf4f4f9a9c652834a654600000904,2019-05-26 08:30:56,Microsoft.WindowsFeedbackHub,1.1805.2331.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,C:\Program Files\WindowsApps\Microsoft.WindowsFeedbackHub_2018.822.2.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.WindowsFeedbackHub_1.1805.2331.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.WindowsFeedbackHub_1.1805.2331.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.WindowsFeedbackHub_1.1805.2331.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
00000d7d5ab2ca0eac6281c71e6fe805e1a800000904,2019-05-26 08:30:30,1527c705-839a-4832-9118-54d4Bd6a0c89,10.0.17763.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.FilePicker_cw5n1h2txyewy\AppXManifest.xml,,,1527c705-839a-4832-9118-54d4Bd6a0c89_10.0.17763.1_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.FilePicker_cw5n1h2txyewy,Application,AppxPackage,,,
000011d5c502458a39a91a733c4721539b9100000904,2019-05-26 08:30:43,Microsoft.Windows.ShellExperienceHost,10.0.17763.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy,Application,AppxPackage,,,
000019c07a283df56ba817753835aa0d9ec000000904,2019-05-26 08:30:45,Microsoft.GetHelp,10.1706.10441.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.1706.10441.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.1706.10441.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.GetHelp_10.1706.10441.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.GetHelp_10.1706.10441.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
00001b82709cc6a6814c052f65d74f2194be00000904,2019-05-26 08:30:57,Microsoft.WindowsStore,11805.1001.49.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,C:\Program Files\WindowsApps\Microsoft.WindowsStore_11805.1001.4913.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.WindowsStore_11805.1001.49.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.WindowsStore_11805.1001.49.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.WindowsStore_11805.1001.49.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
00001e555ff75defb2a5a2d57006343e1e3600000904,2019-05-26 08:30:35,Microsoft.AccountsControl,10.0.17763.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.AccountsControl_10.0.17763.1_neutral__cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy,Application,AppxPackage,,,
0000219f4930d9867be4d01479032fe3cb7b00000904,2019-05-26 08:30:47,Microsoft.Microsoft3DViewer,4.1808.15012.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,C:\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_4.1808.15012.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_4.1808.15012.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.Microsoft3DViewer_4.1808.15012.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_4.1808.15012.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
000028ca2e0b303c53ad402055cb3b6f0ed600000904,2019-05-26 08:30:57,Microsoft.Xbox.TCUI,1.11.28003.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,C:\Program Files\WindowsApps\Microsoft.Xbox.TCUI_1.11.28003.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.Xbox.TCUI_1.11.28003.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.Xbox.TCUI_1.11.28003.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.Xbox.TCUI_1.11.28003.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
