KeyName,KeyLastWriteTimestamp,BusReportedDescription,Class,ClassGuid,Compid,ContainerId,Description,DriverId,DriverPackageStrongName,DriverName,DriverVerDate,DriverVerVersion,Enumerator,HWID,Inf,InstallState,Manufacturer,MatchingId,Model,ParentId,ProblemCode,Provider,Service,Stackid
acpi/pnp0c02/1f,2019-05-26 08:30:31,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Motherboard resources,,machine.inf_amd64_8c0befd3f2017423,,06-21-2006,10.0.17763.1,acpi,"acpi\ven_pnp&dev_0c02,acpi\pnp0c02,*pnp0c02",machine.inf,0,(Standard system devices),*pnp0c02,Motherboard resources,pci\ven_8086&dev_7110&subsys_197615ad&rev_08\3&61aaa01&0&38,0,Microsoft,,\driver\acpi
acpi/pnp0c02/4,2019-05-26 08:30:29,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Motherboard resources,,machine.inf_amd64_8c0befd3f2017423,,06-21-2006,10.0.17763.1,acpi,"acpi\ven_pnp&dev_0c02,acpi\pnp0c02,*pnp0c02",machine.inf,0,(Standard system devices),*pnp0c02,Motherboard resources,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,,\driver\acpi
acpi/vmw0001/7,2019-05-26 08:30:29,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"acpi\vm_gen_counter,vm_gen_counter,*pnp0c02",{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft Hyper-V Generation Counter,0000cd81d362e1e3d71395ad9a57fcb01130a3b26e2d,wgencounter.inf_amd64_0388ec4b208d14ed,vmgencounter.sys,06-21-2006,10.0.17763.1,acpi,"acpi\ven_vmw&dev_0001,acpi\vmw0001,*vmw0001",wgencounter.inf,0,Microsoft,vm_gen_counter,Microsoft Hyper-V Generation Counter,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,gencounter,"\driver\gencounter,\driver\acpi"
acpi/vmw0003/4&1bd7f811&0,2019-05-26 08:30:32,,mouse,{4d36e96f-e325-11ce-bfc1-08002be10318},*pnp0f13,{27db0821-3bf9-f71a-f96f-a53403857690},VMware Pointing Device,000025e7e4adf546e3a6523e0ca861bc7a255ff2e516,vmmouse.inf_amd64_31990a165ac530d5,i8042prt.sys,12-18-2015,12.5.7.0,acpi,"acpi\ven_vmw&dev_0003,acpi\vmw0003,*vmw0003",oem9.inf,0,"VMware, Inc.",*vmw0003,VMware Pointing Device,pci\ven_8086&dev_7110&subsys_197615ad&rev_08\3&61aaa01&0&38,0,"VMware, Inc.",i8042prt,"\driver\mouclass,\driver\vmmouse,\driver\i8042prt,\driver\acpi"
acpi_hal/pnp0c08/0,2019-05-26 08:30:31,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft ACPI-Compliant System,000072106f8b47ebfbc9e95f5ccc253e41152c26e0f3,acpi.inf_amd64_31d4536e856569e4,acpi.sys,06-21-2006,10.0.17763.1,acpi_hal,"acpi_hal\pnp0c08,*pnp0c08",acpi.inf,0,Microsoft,*pnp0c08,Microsoft ACPI-Compliant System,root\acpi_hal\0000,0,Microsoft,acpi,"\driver\acpi,\driver\acpi_hal"
display/default_monitor/4&427137e&0&uid0,2019-05-26 08:30:32,Generic Monitor,monitor,{4d36e96e-e325-11ce-bfc1-08002be10318},*pnp09ff,{33f74aa6-3200-a595-2468-4bd61579632d},Generic Non-PnP Monitor,00003f400ce63ca49266318165102c8c1c23c458ebf3,monitor.inf_amd64_586777b55035ee17,monitor.sys,06-21-2006,10.0.17763.1,display,monitor\default_monitor,monitor.inf,0,(Standard monitor types),monitor\default_monitor,Generic Non-PnP Monitor,pci\ven_15ad&dev_0405&subsys_040515ad&rev_00\3&61aaa01&0&78,0,Microsoft,monitor,"\driver\monitor,\driver\vm3dmp_loader"
ide/cdromnecvmwar_vmware_ide_cdr00_______________1.00____/5&1778b74b&0&0.0.0,2019-05-26 08:30:31,NECVMWar VMware IDE CDR00 ATA Device,cdrom,{4d36e965-e325-11ce-bfc1-08002be10318},gencdrom,{27db0821-3bf9-f71a-f96f-a53403857690},NECVMWar VMware IDE CDR00 ATA Device,00000a2143baf87c8700843a4eeece2d51383e9ae78a,cdrom.inf_amd64_c9d3aaa10821d960,cdrom.sys,06-21-2006,10.0.17763.1,ide,"ide\cdromnecvmwar_vmware_ide_cdr00_______________1.00____,ide\necvmwar_vmware_ide_cdr00_______________1.00____,ide\cdromnecvmwar_vmware_ide_cdr00_______________,necvmwar_vmware_ide_cdr00_______________1.00____,gencdrom",cdrom.inf,0,(Standard CD-ROM drives),gencdrom,CD-ROM Drive,pciide\idechannel\4&23686003&0&0,0,Microsoft,cdrom,"\driver\cdrom,\driver\atapi"
pci/ven_1000&dev_0054&subsys_197615ad&rev_01/4&2509f6e&0&00a8,2019-05-26 08:30:32,SAS Controller,scsiadapter,{4d36e97b-e325-11ce-bfc1-08002be10318},"pci\ven_1000&dev_0054&rev_01,pci\ven_1000&dev_0054,pci\ven_1000&cc_010700,pci\ven_1000&cc_0107,pci\ven_1000,pci\cc_010700&dt_0,pci\cc_010700,pci\cc_0107&dt_0,pci\cc_0107",{af2c1f5f-9154-b024-0010-09a6485ed464},"LSI Adapter, SAS 3000 series, 8-port with 1068",00001c7b905d24f843c9ca80de301e1accbb6622040f,lsi_sas.inf_amd64_74bb5e3e01cfd526,lsi_sas.sys,03-26-2013,1.34.3.83,pci,"pci\ven_1000&dev_0054&subsys_197615ad&rev_01,pci\ven_1000&dev_0054&subsys_197615ad,pci\ven_1000&dev_0054&cc_010700,pci\ven_1000&dev_0054&cc_0107",lsi_sas.inf,0,LSI,pci\ven_1000&dev_0054,"LSI Adapter, SAS 3000 series, 8-port with 1068",pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01\3&61aaa01&0&a8,0,LSI,lsi_sas,"\driver\lsi_sas,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_0405&subsys_040515ad&rev_00/3&61aaa01&0&78,2019-05-26 08:30:31,Video Controller (VGA Compatible),display,{4d36e968-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_0405&rev_00,pci\ven_15ad&dev_0405,pci\ven_15ad&cc_030000,pci\ven_15ad&cc_0300,pci\ven_15ad,pci\cc_030000,pci\cc_0300",{27db0821-3bf9-f71a-f96f-a53403857690},VMware SVGA 3D,0000813818eba8a8405349bd10bd8e04a2dc5efc29d0,vm3d.inf_amd64_9ef96bbb1212c325,vm3dmp_loader.sys,01-02-2018,8.15.1.65,pci,"pci\ven_15ad&dev_0405&subsys_040515ad&rev_00,pci\ven_15ad&dev_0405&subsys_040515ad,pci\ven_15ad&dev_0405&cc_030000,pci\ven_15ad&dev_0405&cc_0300",oem10.inf,0,"VMware, Inc.",pci\ven_15ad&dev_0405&subsys_040515ad&rev_00,VMware SVGA 3D,acpi\pnp0a03\2&daba3ff&0,0,"VMware, Inc.",vm3dmp_loader,"\driver\vm3dmp_loader,\driver\pci"
pci/ven_15ad&dev_0740&subsys_074015ad&rev_10/3&61aaa01&0&3f,2019-05-26 08:30:31,Base System Device,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_0740&rev_10,pci\ven_15ad&dev_0740,pci\ven_15ad&cc_088000,pci\ven_15ad&cc_0880,pci\ven_15ad,pci\cc_088000,pci\cc_0880",{27db0821-3bf9-f71a-f96f-a53403857690},VMware VMCI Bus Device,000076b89fb83059dfaa3d5a9beb730915f2234f176d,vmci.inf_amd64_64189b30c198ca23,vmci.sys,05-25-2016,9.8.6.0,pci,"pci\ven_15ad&dev_0740&subsys_074015ad&rev_10,pci\ven_15ad&dev_0740&subsys_074015ad,pci\ven_15ad&dev_0740&cc_088000,pci\ven_15ad&dev_0740&cc_0880",oem4.inf,0,"VMware, Inc.",pci\ven_15ad&dev_0740&subsys_074015ad,VMware VMCI Bus Device,acpi\pnp0a03\2&daba3ff&0,0,"VMware, Inc.",vmci,"\driver\vmci,\driver\pci"
