EntryPoint,Signature,BytesPerSector,SectorsPerCluster,ClusterSize,ReservedSectors,TotalSectors,MftClusterBlockNumber,MftMirrClusterBlockNumber,MftEntrySize,IndexEntrySize,VolumeSerialNumberRaw,VolumeSerialNumber,VolumeSerialNumber32,VolumeSerialNumber32Reverse,SectorSignature,SourceFile
0xEB 0x52 0x90,"NTFS    ",512,8,4096,0,30177396,786432,2,1024,4096,0x46B0E0F2B0E0E8FF,FF E8 E0 B0 F2 E0 B0 46,FF E8 E0 B0,B0 E0 E8 FF,55 AA,D:\dfirmadness\DESKTOP-E01\tout\H\$Boot
