KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/tpm.sys,2018-04-06 07:23:10,2032-10-03 00:14:16,2018-02-22 01:50:42,tpm.sys,True,True,True,290132,Microsoft Corporation,0000be7d2de11beb427b06896fb01a056fb603e89175,,8650778,10.0.16299.251,249856,,Microsoft® Windows® Operating System,10.0.16299.15,tpm,
c:/windows/system32/drivers/tsusbflt.sys,2018-04-06 07:23:10,2096-06-11 14:43:57,2017-09-29 13:41:14,tsusbflt.sys,True,True,True,121219,Microsoft Corporation,00003400d1198e2f71bc65f10993978d6aa4f2914b65,,8650778,10.0.16299.15,90112,,Microsoft® Windows® Operating System,10.0.16299.15,tsusbflt,
c:/windows/system32/drivers/tsusbgd.sys,2018-04-06 07:23:10,2001-08-03 11:41:51,2017-09-29 13:41:04,tsusbgd.sys,True,True,True,88239,Microsoft Corporation,000010ac424611fdd0de6d2eb46363b04936d05de518,,8650778,10.0.16299.15,65536,,Microsoft® Windows® Operating System,10.0.16299.15,tsusbgd,
c:/windows/system32/drivers/tsusbhub.sys,2018-04-06 07:23:10,2048-09-24 06:39:19,2017-09-29 14:43:03,tsusbhub.sys,True,True,True,156341,Microsoft Corporation,000093aba9f18cfe7399e739f8573c8ed872cb832f4b,,8650778,10.0.16299.15,151552,,Microsoft® Windows® Operating System,10.0.16299.15,tsusbhub,
c:/windows/system32/drivers/tunnel.sys,2018-04-06 07:23:10,2047-08-20 12:32:00,2017-09-29 13:41:56,tunnel.sys,True,True,True,120425,Microsoft Corporation,000076665942eb6ed6d9c1aeff95fd9cd0266a1bf25b,nettun.inf_amd64_a6849c2ae6dc6eff,8650778,10.0.16299.15,147456,nettun.inf,Microsoft® Windows® Operating System,10.0.16299.15,tunnel,
c:/windows/system32/drivers/uaspstor.sys,2018-04-06 07:23:10,2007-12-10 00:07:17,2017-09-29 13:41:03,uaspstor.sys,True,True,True,137544,Microsoft Corporation,00001b2f293538cebfcd27ae9a247adde5c9d19475f9,,8650778,10.0.16299.15,98304,,Microsoft® Windows® Operating System,10.0.16299.15,uaspstor,
c:/windows/system32/drivers/ucmcx.sys,2018-04-06 07:23:10,2038-03-10 18:19:00,2017-12-14 01:39:06,ucmcx.sys,True,True,True,139201,Microsoft Corporation,0000913c9dd5162527e5272b94a7ab067ec00295a31a,,8650778,10.0.16299.64,143360,,Microsoft® Windows® Operating System,10.0.16299.64,ucmcx0101,
c:/windows/system32/drivers/ucmtcpcicx.sys,2018-04-06 07:23:10,2034-10-18 20:00:06,2017-09-29 13:41:33,ucmtcpcicx.sys,True,True,True,176183,Microsoft Corporation,000052d8edcca863fbb50f8b494f81c0703ba6e14cca,,8650778,10.0.16299.15,172032,,Microsoft® Windows® Operating System,10.0.16299.15,ucmtcpcicx0101,
c:/windows/system32/drivers/ucmucsi.sys,2018-04-06 07:23:10,2046-03-06 12:19:11,2018-02-22 00:31:14,ucmucsi.sys,True,True,True,114153,Microsoft Corporation,0000eefbd8ef45007c00554e4431f69f0d4f90f25ef2,,8650778,10.0.16299.251,90112,,Microsoft® Windows® Operating System,10.0.16299.251,ucmucsi,
c:/windows/system32/drivers/ucx01000.sys,2018-04-06 07:23:10,2056-06-23 07:11:41,2017-09-29 13:41:14,ucx01000.sys,True,True,True,271637,Microsoft Corporation,0000525b2089f24287d657d8daca0cdfd951b434a727,,8650778,10.0.16299.15,245760,,Microsoft® Windows® Operating System,10.0.16299.15,ucx01000,1.15
