KeyName,LnkName,KeyLastWriteTimestamp
memory diagnosti|feac8b8d8877aa2c,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Memory Diagnostics Tool.lnk,2018-03-28 07:43:42
narrator.lnk|afa227da7ebbec3e,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\Narrator.lnk,2018-03-28 07:43:43
notepad.lnk|2b38b0665ef55e4b,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Notepad.lnk,2018-03-28 07:43:43
odbc data source|42e93af66b0179cc,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\ODBC Data Sources (32-bit).lnk,2018-03-28 07:43:42
odbc data source|9740663b465a3030,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\ODBC Data Sources (64-bit).lnk,2018-03-28 07:43:42
office 2016 lang|2598225294317d2a,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Office 2016 Tools\Office 2016 Language Preferences.lnk,2018-03-28 07:43:42
office 2016 lang|37c8abbe93750175,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Microsoft Office 2016 Tools\Office 2016 Language Preferences.lnk,2018-03-28 07:43:43
office 2016 uplo|5aad079ed297e4c6,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Office 2016 Tools\Office 2016 Upload Center.lnk,2018-03-28 07:43:42
office 2016 uplo|746bb46d1cbfed47,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Microsoft Office 2016 Tools\Office 2016 Upload Center.lnk,2018-03-28 07:43:43
on-screen keyboa|f76e80929c67195f,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\On-Screen Keyboard.lnk,2018-03-28 07:43:43
onedrive.lnk|6c4f0599770c0a80,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\OneDrive.lnk,2018-03-28 07:43:43
onenote 2016.lnk|58a6aaa515833ddd,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\OneNote 2016.lnk,2018-03-28 07:43:43
onenote 2016.lnk|ca1a3eb4c640ecc0,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\OneNote 2016.lnk,2018-03-28 07:43:42
