ProgramId,KeyLastWriteTimestamp,Name,Version,Publisher,InstallDateArpLastModified,InstallDate,InstallDateMsi,OSVersionAtInstallTime,InstallDateFromLinkFile,BundleManifestPath,HiddenArp,InboxModernApp,Language,ManifestPath,MsiPackageCode,MsiProductCode,PackageFullName,ProgramInstanceId,RegistryKeyPath,RootDirPath,Type,Source,StoreAppType,UninstallString,Manufacturer
0000336380581b3a24eb35a8bffe6cea00ee00000904,2019-02-15 13:49:30,Microsoft.Win32WebViewHost,10.0.17134.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.Win32WebViewHost_10.0.17134.1_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy,Application,AppxPackage,,,
0000344295f2e266e737403f9a97f99c29af00000904,2019-02-15 13:49:31,Microsoft.Windows.CloudExperienceHost,10.0.17134.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.Windows.CloudExperienceHost_10.0.17134.1_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy,Application,AppxPackage,,,
00003974ace02ba0e745852a42b9c8e970c600000904,2019-02-15 13:49:31,Microsoft.DesktopAppInstaller,1.0.12271.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.8.15011.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.0.12271.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.DesktopAppInstaller_1.0.12271.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.0.12271.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
00003a89b1c7a25d61b55d384e3a405a8f3900000904,2019-02-15 13:49:30,Microsoft.LockApp,10.0.17134.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,,False,True,1033,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.LockApp_10.0.17134.1_neutral__cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy,Application,AppxPackage,,,
00003ac85d7e6c9bf5db5a2245cb8f4a1ec100000904,2019-02-15 13:49:30,Microsoft.AAD.BrokerPlugin,1000.17134.1.0,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,,False,True,1033,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.AAD.BrokerPlugin_1000.17134.1.0_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy,Application,AppxPackage,,,
00003bbec1c1bb568a1f08fe4e79768aa1d100000904,2019-02-15 13:49:31,Windows.PrintDialog,6.2.0.0,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,,False,True,1033,C:\Windows\PrintDialog\AppXManifest.xml,,,Windows.PrintDialog_6.2.0.0_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\PrintDialog,Application,AppxPackage,,,
00003e711b3a366184fe41b77d8be9b6c74100000904,2019-02-15 13:49:30,Microsoft.BioEnrollment,10.0.17134.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,,False,True,1033,C:\Windows\SystemApps\Microsoft.BioEnrollment_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.BioEnrollment_10.0.17134.1_neutral__cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.BioEnrollment_cw5n1h2txyewy,Application,AppxPackage,,,
000042339dfc2d56d6b4d80267567046daea00000904,2019-02-15 13:49:31,Microsoft.BingWeather,4.22.3254.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,C:\Program Files\WindowsApps\Microsoft.BingWeather_4.22.3254.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.BingWeather_4.22.3254.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.BingWeather_4.22.3254.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.BingWeather_4.22.3254.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
000042d2ac6598fe88404e34a4b85360874100000904,2019-02-15 13:49:32,Microsoft.People,10.3.10452.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,C:\Program Files\WindowsApps\Microsoft.People_2018.215.110.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.People_10.3.10452.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.People_10.3.10452.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.People_10.3.10452.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
0000435f645cb44bda219050203e8ef6d27900000904,2019-02-15 13:49:32,Microsoft.StorePurchaseApp,11712.1801.10002.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17134,,C:\Program Files\WindowsApps\Microsoft.StorePurchaseApp_11712.1801.10024.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.StorePurchaseApp_11712.1801.10002.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.StorePurchaseApp_11712.1801.10002.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.StorePurchaseApp_11712.1801.10002.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
