Id,Timestamp,UserId,AppId,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,StartTime,EndTime,Flags,Duration
28,2020-09-18 22:56:00,319,207,C119,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:47:00,2020-09-18 22:48:00,0,00:00:59.9978244
29,2020-09-18 22:56:00,319,209,C115,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:47:00,2020-09-18 22:48:00,0,00:00:59.9978244
30,2020-09-18 22:56:00,319,343,C107,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:47:00,2020-09-18 22:48:00,0,00:00:59.9978244
31,2020-09-18 22:56:00,319,210,C105,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:47:00,2020-09-18 22:52:00,0,00:05:00.0002131
32,2020-09-18 22:56:00,319,344,C114,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:47:00,2020-09-18 22:51:00,0,00:03:59.9993582
33,2020-09-18 22:56:00,319,345,C118,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:47:00,2020-09-18 22:48:00,0,00:00:59.9978244
34,2020-09-18 22:56:00,319,215,U,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:46:00,2020-09-18 22:51:00,0,00:04:59.9852352
35,2020-09-18 22:56:00,319,214,C101,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:46:00,2020-09-18 22:52:00,0,00:05:59.9860901
36,2020-09-18 22:56:00,319,213,C125,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:46:00,2020-09-18 22:48:00,0,00:01:59.9837014
37,2020-09-18 22:56:00,319,212,C127,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:46:00,2020-09-18 22:48:00,0,00:01:59.9837014
38,2020-09-18 22:56:00,319,211,C100,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 22:46:00,2020-09-18 22:47:00,0,00:00:59.9858770
39,2020-09-18 22:56:00,320,213,C125,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:53:00,0,00:09:00.7805260
40,2020-09-18 22:56:00,320,344,C114,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:45:00,0,00:01:00.7809728
41,2020-09-18 22:56:00,320,209,C115,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:45:00,0,00:01:00.7809728
42,2020-09-18 22:56:00,320,208,C102,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:45:00,0,00:01:00.7809728
43,2020-09-18 22:56:00,320,211,C100,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:54:00,0,00:10:00.7817026
44,2020-09-18 22:56:00,320,212,C127,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:53:00,0,00:09:00.7805260
45,2020-09-18 22:56:00,320,207,C119,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:45:00,0,00:01:00.7809728
46,2020-09-18 22:56:00,320,214,C101,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:55:00,0,00:11:00.7809450
47,2020-09-18 22:56:00,320,210,C105,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:45:00,0,00:01:00.7809728
48,2020-09-18 22:56:00,320,215,U,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:54:00,0,00:10:00.7817026
49,2020-09-18 22:56:00,320,343,C107,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-18 22:43:59,2020-09-18 22:45:00,0,00:01:00.7809728
50,2020-09-18 23:10:00,319,389,C120,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:07:59,0,00:06:59.8634780
51,2020-09-18 23:10:00,319,390,C129,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:07:59,0,00:06:59.8634780
52,2020-09-18 23:10:00,319,208,C102,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:07:59,0,00:06:59.8634780
53,2020-09-18 23:10:00,319,209,C115,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:07:59,0,00:06:59.8634780
54,2020-09-18 23:10:00,319,344,C114,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:07:59,0,00:06:59.8634780
55,2020-09-18 23:10:00,319,210,C105,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:07:59,0,00:06:59.8634780
56,2020-09-18 23:10:00,319,206,C112,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:02:00,0,00:00:59.9000072
57,2020-09-18 23:10:00,319,345,C118,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:02:00,0,00:00:59.9000072
58,2020-09-18 23:10:00,319,215,U,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:00:00,2020-09-18 23:09:59,0,00:09:59.9807102
59,2020-09-18 23:10:00,319,214,C101,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:00:00,2020-09-18 23:09:59,0,00:09:59.9807102
60,2020-09-18 23:10:00,319,213,C125,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:00:00,2020-09-18 23:07:59,0,00:07:59.9813884
61,2020-09-18 23:10:00,319,212,C127,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:00:00,2020-09-18 23:07:59,0,00:07:59.9813884
62,2020-09-18 23:10:00,319,207,C119,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:02:00,0,00:00:59.9000072
63,2020-09-18 23:10:00,319,211,C100,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:00:00,2020-09-18 23:01:00,0,00:01:00.1179104
64,2020-09-18 23:10:00,319,343,C107,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1108,mortysmith,2020-09-18 23:01:00,2020-09-18 23:02:00,0,00:00:59.9000072
65,2020-09-19 01:08:00,112,215,U,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-18 23:09:59,2020-09-19 01:08:00,0,01:58:00.0413525
66,2020-09-19 01:08:00,112,214,C101,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-18 23:09:59,2020-09-19 01:08:00,0,01:58:00.0413525
67,2020-09-19 01:08:00,112,213,C125,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-18 23:09:59,2020-09-19 01:08:00,0,01:58:00.0413525
68,2020-09-19 01:08:00,112,212,C127,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-18 23:09:59,2020-09-19 01:08:00,0,01:58:00.0413525
69,2020-09-19 01:08:00,112,211,C100,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-18 23:09:59,2020-09-19 01:08:00,0,01:58:00.0413525
70,2020-09-19 04:14:00,428,458,C113,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:45:00,2020-09-19 03:46:00,0,00:00:59.9952019
71,2020-09-19 04:14:00,428,459,C103,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:40:00,2020-09-19 03:52:00,0,00:11:59.9912882
72,2020-09-19 04:14:00,428,460,C104,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:40:00,2020-09-19 03:52:00,0,00:11:59.9912882
73,2020-09-19 04:14:00,428,206,C112,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:40:00,2020-09-19 03:47:00,0,00:06:59.9863330
74,2020-09-19 04:14:00,428,207,C119,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:38:00,2020-09-19 03:41:00,0,00:03:00.0012840
75,2020-09-19 04:14:00,428,208,C102,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:38:00,2020-09-19 03:52:00,0,00:14:00.0014662
76,2020-09-19 04:14:00,428,209,C115,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:38:00,2020-09-19 03:52:00,0,00:14:00.0014662
77,2020-09-19 04:14:00,428,343,C107,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:38:00,2020-09-19 03:41:00,0,00:03:00.0012840
78,2020-09-19 04:14:00,428,210,C105,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:38:00,2020-09-19 03:52:00,0,00:14:00.0014662
79,2020-09-19 04:14:00,428,344,C114,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:38:00,2020-09-19 03:48:00,0,00:10:00.0000463
80,2020-09-19 04:14:00,428,215,U,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:36:00,2020-09-19 03:48:00,0,00:11:59.9909542
81,2020-09-19 04:14:00,428,211,C100,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:36:00,2020-09-19 03:50:00,0,00:13:59.9927099
82,2020-09-19 04:14:00,112,215,U,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-19 03:16:00,2020-09-19 03:17:00,0,00:01:00.0942846
83,2020-09-19 04:14:00,428,214,C101,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:36:00,2020-09-19 03:52:00,0,00:15:59.9923741
84,2020-09-19 04:14:00,112,214,C101,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-19 03:16:00,2020-09-19 03:17:00,0,00:01:00.0942846
85,2020-09-19 04:14:00,112,213,C125,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-19 03:16:00,2020-09-19 03:17:00,0,00:01:00.0942846
86,2020-09-19 04:14:00,428,212,C127,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:36:00,2020-09-19 03:52:00,0,00:15:59.9923741
87,2020-09-19 04:14:00,112,212,C127,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-19 03:16:00,2020-09-19 03:17:00,0,00:01:00.0942846
88,2020-09-19 04:14:00,428,213,C125,,,Administrator,S-1-5-21-2232410529-1445159330-2725690660-500,Administrator,2020-09-19 03:36:00,2020-09-19 03:52:00,0,00:15:59.9923741
89,2020-09-19 04:14:00,112,211,C100,,,UnknownOrUserSid,S-1-5-21-41211245-796119838-3940169921-1001,Admin,2020-09-19 03:16:00,2020-09-19 03:17:00,0,00:01:00.0942846
90,2020-09-19 05:14:00,320,458,C113,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:13:00,2020-09-19 05:14:00,0,00:01:00.0126617
91,2020-09-19 05:14:00,320,207,C119,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:10:00,0,00:00:59.9914541
92,2020-09-19 05:14:00,320,208,C102,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:14:00,0,00:04:59.9925028
93,2020-09-19 05:14:00,320,209,C115,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:14:00,0,00:04:59.9925028
94,2020-09-19 05:14:00,320,343,C107,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:10:00,0,00:00:59.9914541
95,2020-09-19 05:14:00,320,210,C105,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:14:00,0,00:04:59.9925028
96,2020-09-19 05:14:00,320,344,C114,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:14:00,0,00:04:59.9925028
97,2020-09-19 05:14:00,320,206,C112,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:14:00,0,00:04:59.9925028
98,2020-09-19 05:14:00,320,215,U,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:08:00,2020-09-19 05:14:00,0,00:06:00.0206801
99,2020-09-19 05:14:00,320,345,C118,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:10:00,0,00:00:59.9914541
100,2020-09-19 05:14:00,320,214,C101,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:08:00,2020-09-19 05:14:00,0,00:06:00.0206801
101,2020-09-19 05:14:00,320,213,C125,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:08:00,2020-09-19 05:14:00,0,00:06:00.0206801
102,2020-09-19 05:14:00,320,212,C127,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:08:00,2020-09-19 05:14:00,0,00:06:00.0206801
103,2020-09-19 05:14:00,320,459,C103,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:14:00,0,00:04:59.9925028
104,2020-09-19 05:14:00,320,211,C100,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:08:00,2020-09-19 05:09:00,0,00:01:00.0281773
105,2020-09-19 05:14:00,320,460,C104,,,UnknownOrUserSid,S-1-5-21-2232410529-1445159330-2725690660-1106,ricksanchez,2020-09-19 05:09:00,2020-09-19 05:14:00,0,00:04:59.9925028
