ProgramName,ProgramID,VolumeID,VolumeIDLastWriteTimestamp,FileID,FileIDLastWriteTimestamp,SHA1,FullPath,FileExtension,MFTEntryNumber,MFTSequenceNumber,FileSize,FileVersionString,FileVersionNumber,FileDescription,SizeOfImage,PEHeaderHash,PEHeaderChecksum,BinProductVersion,BinFileVersion,LinkerVersion,BinaryType,IsLocal,GuessProgramID,Created,LastModified,LastModifiedStore,LinkDate,LanguageID,ProductName,CompanyName,SwitchBackContext
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100001560a,2016-06-21 09:18:27,708c6a147f0de213d2e889585ffe4658b31d5595,C:\Users\Hunter\AppData\Local\Temp\xmlUpdater.exe,.exe,87562,1,118784,,,,126976,0101924eb43f5c6f09b3ad78686513675362fb0d6145,120658,0,0,0,0,0,0,2015-08-02 23:58:50,2015-08-02 23:58:50,2015-08-02 23:58:50,2009-05-24 09:40:25,0,,,72057594037928960
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000016131,2016-06-21 09:22:47,8bf41ba9eef02d30635a10433817dbb6886da5a2,C:\Program Files\Wireshark\vcredist_x64.exe,.exe,90417,1,,,,,,,,0,0,0,0,1,0,,,2014-05-01 15:58:30,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000016676,2016-06-21 09:33:50,b666979c91ca1b9262307d86f2087955641ee9d8,C:\Windows\Temp\5woowa5k.1kv\Apps\mtk\mcinst.exe,.exe,91766,1,883024,"9,0,154,0","9,0,0,0",McAfee Installer,888832,0101d88781e31fdb81dfb1f49bfdad188006c5f046d9,894781,2533274790395904,2533274800488448,0,0,0,0,2016-06-21 09:33:49,2015-05-04 22:41:42,2015-05-04 22:41:41,2015-05-04 19:41:25,1033,McAfee Installer,"McAfee, Inc.",72057594138789121
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000016681,2016-06-21 09:33:51,b666979c91ca1b9262307d86f2087955641ee9d8,C:\Program Files (x86)\Common Files\McAfee\Installer\mcinst.exe,.exe,91777,1,,,,,,,,0,0,0,0,1,0,,,2015-05-04 22:41:41,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100001668c,2016-06-21 09:33:51,f63ca409b203d91af3987441840d2f010fd13b0d,C:\Program Files\Common Files\McAfee\UPDMGR\3.0.6048.2\mcupdatemgr.exe,.exe,91788,1,,,,,,,,0,0,0,0,1,0,,,2015-11-04 17:54:50,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100001668e,2016-06-21 09:34:31,bfc050adc76f7a13cc7b3661ddd0251168dd2d38,C:\Program Files\Common Files\McAfee\UPDMGR\3.0.6048.2\mcupdutl.exe,.exe,91790,1,,,,,,,,0,0,0,0,1,0,,,2015-11-04 17:54:54,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000016690,2016-06-21 09:33:52,a47d8f42aa46598c64c2d050bd891d45eef5ae1e,C:\Program Files\Common Files\AV\McAfee Anti-Virus And Anti-Spyware\upgrade.exe,.exe,91792,1,,,,,,,,0,0,0,0,1,0,,,2015-11-03 23:35:51,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000166b0,2016-06-21 09:33:59,93b4bf39abc9bb6cd3527c0ea608a6864e2df345,C:\Program Files (x86)\McAfee\Temp\qxz6641\SetupPBx64.exe,.exe,91824,1,,,,,,,,0,0,0,0,1,0,,,2016-06-06 20:48:36,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000167ff,2016-06-21 09:34:11,ecd9a239f132c4b54b9e892b789d25b4221c9330,C:\Program Files\Intel Security\True Key\Application\native_proxy.exe,.exe,92159,1,,,,,,,,0,0,0,0,1,0,,,2016-06-06 13:39:50,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000016802,2016-06-21 09:34:11,20064eab2ab222e7b02aee787469b8f87c43ec9a,C:\Program Files\Intel Security\True Key\Application\truekey.exe,.exe,92162,1,,,,,,,,0,0,0,0,1,0,,,2016-06-06 13:40:24,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100001684f,2016-06-21 09:35:38,753a6cbd8f7f18c60bd29901c57be7c51eb38db5,C:\Program Files\Intel Security\True Key\Application\vendor\winpv-export.exe,.exe,92239,1,,,,,,,,0,0,0,0,1,0,,,2016-06-06 13:39:19,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000016906,2016-06-21 09:34:20,c062c1c11694f5eb33b7a1bd44bc2a7ab32a7280,C:\Program Files\Intel\BCA\pabeSvc64.exe,.exe,92422,1,,,,,,,,0,0,0,0,1,0,,,2015-11-25 23:00:00,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100001706b,2016-06-21 11:55:37,1083245ac66d4261f526d18d4eac79a7dbd72989,C:\Users\Hunter\Downloads\putty.exe,.exe,94315,1,531368,Release 0.67,Release 0.67,"SSH, Telnet and Rlogin client",540672,0101f324f8c85fbb4de4f51a3e0f8d149f2c75fea650,564231,287762808832,287762808832,0,0,0,0,2016-06-20 23:57:34,2016-06-20 23:57:41,2016-06-20 23:57:41,2016-02-29 20:04:07,2057,PuTTY suite,Simon Tatham,72057594037928960
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000018127,2016-06-21 01:59:20,74e612165c18cefd3d7f6e5e87ceae319e2e3bca,C:\Program Files\Common Files\microsoft shared\OFFICE15\MSOSQM.EXE,.EXE,98599,1,,,,,,,,0,0,0,0,1,0,,,2014-01-23 15:04:59,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000181cb,2016-06-21 10:51:09,84235b12903395d113d6c4497d54176d8bdad586,C:\Program Files\Common Files\microsoft shared\OFFICE15\OLicenseHeartbeat.exe,.exe,98763,1,,,,,,,,0,0,0,0,1,0,,,2014-01-23 15:04:54,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000465b,2016-06-21 09:43:33,2d89c20f4e33681ef3e0e208cba004352f24797f,C:\Program Files\Internet Explorer\iexplore.exe,.exe,18011,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:14:20,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000046da,2016-06-21 09:43:34,cbb6623059cc31c6160b59a7a9955630721b4192,C:\Program Files\Windows Defender\MpCmdRun.exe,.exe,18138,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 12:32:00,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000046e3,2016-06-21 08:38:22,55e9859aa7dba87678e7c529b571fdf6b7181339,C:\Program Files\Windows Defender\MsMpEng.exe,.exe,18147,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 12:32:00,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000046ed,2016-06-21 08:38:23,61360d03bf042e6b114fa756aeaedf06fcc00c14,C:\Program Files\Windows Defender\NisSrv.exe,.exe,18157,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 12:32:01,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000472b,2016-06-21 09:43:34,c18e832778a5925b71ec86eac853847471810f85,C:\Program Files\Windows Media Player\wmpshare.exe,.exe,18219,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:20:20,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000475e,2016-06-21 09:43:34,8d4ad6f7444b99188fe53d173439b2d64ff23f35,C:\Program Files\Windows Media Player\wmpnetwk.exe,.exe,18270,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:55,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100007443,2016-06-21 09:43:34,2652a8dac493f49f5a299b457db133e33d0fbacf,C:\Program Files (x86)\Internet Explorer\iexplore.exe,.exe,29763,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:14:20,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000075e2,2016-06-21 01:12:12,9fef303bedf8430403915951564e0d9888f6f365,C:\Windows\System32\notepad.exe,.exe,30178,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:00:12,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000760c,2016-06-21 08:38:23,2fd807ac9a6abd1c4fbe1f14922731b3eda213ff,C:\Windows\explorer.exe,.exe,30220,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:20,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000089dd,2016-06-21 09:43:36,60a206549d1fdda4fb237d58d8a83c118469b7ce,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,.exe,35293,1,,,,,,,,0,0,0,0,1,0,,,2013-08-10 00:53:58,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000089e6,2016-06-21 09:43:36,158c27c6378a6c8842ab96938681f983fdcaea33,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,.exe,35302,1,,,,,,,,0,0,0,0,1,0,,,2013-08-10 00:54:18,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,1000089e7,2016-06-21 09:43:36,ffaa098179e53dcd376275a547e56531ea079904,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,.exe,35303,1,,,,,,,,0,0,0,0,1,0,,,2013-08-10 00:54:18,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100008cae,2016-06-21 09:43:36,9d8bf2d4f2463c4b35944593084ca62dbf5d8873,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,.exe,36014,1,,,,,,,,0,0,0,0,1,0,,,2013-08-10 00:40:50,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100008cb1,2016-06-21 09:43:36,28591c4dd228ab1e3c0a372de962d6974e6564bc,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,.exe,36017,1,,,,,,,,0,0,0,0,1,0,,,2013-08-10 00:41:20,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100008cb2,2016-06-21 09:43:36,fb89196be415ebfbe21ff806109740051bfca081,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,.exe,36018,1,,,,,,,,0,0,0,0,1,0,,,2013-08-10 00:41:20,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100008eea,2016-06-21 09:43:34,da6572599dca98e689c96f3e05d3a93176a48c73,C:\Windows\servicing\TrustedInstaller.exe,.exe,36586,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:04:52,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,100009fa3,2016-06-21 01:12:11,b80defce4d019832bf018e41d6c43bdc679ca9e5,C:\Windows\System32\autochk.exe,.exe,40867,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:05,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a003,2016-06-21 01:12:12,fd71e6e1a9ff1738e831a64d8e7c39f2b90d7476,C:\Windows\System32\calc.exe,.exe,40963,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 10:51:45,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a042,2016-06-21 01:12:12,0c2e3cf2d2f09792960a73dc772a086e99a96764,C:\Windows\System32\cmd.exe,.exe,41026,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 10:03:31,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a070,2016-06-21 09:43:34,c176fd3fe7678c3d71af49ba2c7d5d45e316bd42,C:\Windows\System32\conhost.exe,.exe,41072,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:23,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a083,2016-06-21 09:43:33,ccc80bfcb2392dbf526449455e34b52136a8a3ee,C:\Windows\System32\consent.exe,.exe,41091,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 12:44:43,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a087,2016-06-21 09:43:38,560fcbd6ed15760139a52e5dd2617ab333594003,C:\Windows\System32\control.exe,.exe,41095,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:03:56,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a0a5,2016-06-21 08:38:21,c79e4586989ebb8e8f8084b5eb49afbfd243a625,C:\Windows\System32\csrss.exe,.exe,41125,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 13:25:40,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a134,2016-06-21 09:43:33,6492a38133de3091426f80055638ed5a3636101a,C:\Windows\System32\dasHost.exe,.exe,41268,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:05,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a14f,2016-06-21 09:43:37,1cfd2e5911b91b9cad6c60bb21f0e420930698ab,C:\Windows\System32\Defrag.exe,.exe,41295,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:01,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a19d,2016-06-21 08:38:23,42ee69ea7a75800da5b2104f2b30907d9ff0b50f,C:\Windows\System32\dllhost.exe,.exe,41373,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 12:35:25,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a1d9,2016-06-21 09:43:40,b60d92412307a360c13dd3a59057dfd794b26477,C:\Windows\System32\drvinst.exe,.exe,41433,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:28:57,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a1de,2016-06-21 09:43:35,4256a87fd18a17bc329378674d567f9d82068daa,C:\Windows\System32\DsmUserTask.exe,.exe,41438,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 09:40:42,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a1f2,2016-06-21 08:38:22,b01ccc4ad883516bc18bf9ee36db49286e5e8dd0,C:\Windows\System32\dwm.exe,.exe,41458,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:24,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a38c,2016-06-21 09:43:40,6af90c91d13ad0027b2f08be09d980571ff294e4,C:\Windows\System32\grpconv.exe,.exe,41868,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:02:38,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a3bb,2016-06-21 01:12:10,8102b8ea7e1b537eb5d595d60a952965d5cb73d0,C:\Windows\System32\icacls.exe,.exe,41915,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 10:03:01,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a3d2,2016-06-21 09:43:34,278274fdb43e80a82947bf4b509633d4fa4c71a7,C:\Windows\System32\ie4uinit.exe,.exe,41938,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:36,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a543,2016-06-21 01:12:10,00e95fd493d6169db28a4dc736173efc135f8391,C:\Windows\System32\LogonUI.exe,.exe,42307,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:32:21,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a54b,2016-06-21 08:38:21,bcbce61852df6cc59f897c78471c222e564b32b3,C:\Windows\System32\lsass.exe,.exe,42315,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 13:25:35,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a5b6,2016-06-21 01:12:11,d4d0b1e54a802ab941b8b545202dbd5dd4c5bf27,C:\Windows\System32\mobsync.exe,.exe,42422,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:01:25,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a610,2016-06-21 09:43:36,30f5643f3b223607af20d9859ec565855b7fe551,C:\Windows\System32\msiexec.exe,.exe,42512,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:23:10,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a6ab,2016-06-21 01:12:12,96c61734ca5e903ae7f1a79c94c5830336b9debf,C:\Windows\System32\NETSTAT.EXE,.EXE,42667,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 09:52:25,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a765,2016-06-21 09:43:35,29f905511adef90cec9865b777e9d371ef3a40ae,C:\Windows\System32\OpenWith.exe,.exe,42853,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 12:39:50,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a877,2016-06-21 09:43:39,2c5e960acd481b975cdd83ecfc6089fc6e9a8291,C:\Windows\System32\regsvr32.exe,.exe,43127,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:22:40,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a8b9,2016-06-21 08:38:24,7c341e51a38b93e4fe329f0f2ef6f0a5fe94cb44,C:\Windows\System32\rundll32.exe,.exe,43193,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:03:41,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a8bb,2016-06-21 09:43:40,a21dcb9f1456bbe5812d5f59eda1dc699a45f0d6,C:\Windows\System32\runonce.exe,.exe,43195,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 11:01:31,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a8bc,2016-06-21 08:38:24,2aaf41606ae1b191ab235e8b599c08ed208fc2b7,C:\Windows\System32\RuntimeBroker.exe,.exe,43196,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 12:35:41,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a8c3,2016-06-21 09:43:43,dbba63cb28fc7f4e145e1db05bba9d7503fca139,C:\Windows\System32\sc.exe,.exe,43203,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 10:03:11,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a8e2,2016-06-21 09:43:34,023ed3257e603f6ab88ac084716a0aa4ec7df380,C:\Windows\System32\SearchFilterHost.exe,.exe,43234,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:49,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a8e6,2016-06-21 09:43:34,a87cdd9e71438606d2ce28fa3e4f0a1b560b8094,C:\Windows\System32\SearchProtocolHost.exe,.exe,43238,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:49,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a8eb,2016-06-21 08:38:23,3a71a1aef603355d190839b8c9c89ba73346c67a,C:\Windows\System32\SearchIndexer.exe,.exe,43243,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:49,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a8ff,2016-06-21 08:38:21,1f2ffed045cbc439b7cd710c495d2c5017fdd832,C:\Windows\System32\services.exe,.exe,43263,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 13:25:40,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a914,2016-06-21 08:38:24,8ad765fdf193272d8b65301d9684f0bc188ee8cd,C:\Windows\System32\SettingSyncHost.exe,.exe,43284,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:05:14,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a93a,2016-06-21 09:43:33,0cc11ba0d8c29e9f984b6484cffdf6cb59760676,C:\Windows\System32\slui.exe,.exe,43322,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 10:43:18,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a943,2016-06-21 08:38:20,495461d0df8f1f89c4bbc03f997e027bea08dde2,C:\Windows\System32\smss.exe,.exe,43331,1,,,,,,,,0,0,0,0,1,0,,,2014-03-18 10:04:52,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a964,2016-06-21 08:38:24,28063c2bf28dd13a52574020ddffb0166179062c,C:\Windows\System32\SppExtComObj.Exe,.Exe,43364,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 10:51:10,,,,,
Unassociated,,32138f1f-3788-11e6-8250-806e6f6e6963,2016-06-21 11:55:37,10000a965,2016-06-21 08:38:22,5d4369e52000a580019995761caa568216626313,C:\Windows\System32\spoolsv.exe,.exe,43365,1,,,,,,,,0,0,0,0,1,0,,,2013-08-22 09:10:12,,,,,
