KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/ucmcx.sys,2019-05-26 08:30:54,1990-05-28 03:28:18,2018-09-15 07:28:38,ucmcx.sys,True,True,True,171910,Microsoft Corporation,00008347b915d62d511be8a6cefef21fbb1fe4ede484,,8650778,10.0.17763.1,172032,,Microsoft® Windows® Operating System,10.0.17763.1,ucmcx0101,
c:/windows/system32/drivers/ucmtcpcicx.sys,2019-05-26 08:30:54,2058-07-08 06:45:09,2018-09-15 07:28:38,ucmtcpcicx.sys,True,True,True,216968,Microsoft Corporation,0000d8e40ee4671b52a5200795da076d18f6270ebc9b,,8650778,10.0.17763.1,188416,,Microsoft® Windows® Operating System,10.0.17763.1,ucmtcpcicx0101,
c:/windows/system32/drivers/ucmucsi.sys,2019-05-26 08:30:54,2002-08-21 08:17:44,2018-09-15 07:28:19,ucmucsi.sys,True,True,True,101565,Microsoft Corporation,0000916d9304889072e089a1f87bf0d3f495428342d1,,8650778,10.0.17763.1,94208,,Microsoft® Windows® Operating System,10.0.17763.1,ucmucsi,
c:/windows/system32/drivers/ucmucsiacpiclient.sys,2019-05-26 08:30:54,2077-02-11 01:54:47,2018-09-15 07:28:19,ucmucsiacpiclient.sys,True,True,True,40536,Microsoft Corporation,0000eb1007aba68264cd6dfadfe988acef43bd08f774,,8650778,10.0.17763.1,61440,,Microsoft® Windows® Operating System,10.0.17763.1,ucmucsiacpiclient,
c:/windows/system32/drivers/ucmucsicx.sys,2019-05-26 08:30:54,2069-10-21 03:16:50,2018-09-15 07:28:38,ucmucsicx.sys,True,True,True,136861,Microsoft Corporation,0000d5811fa598c36fd7925fd69cd377fbfb8295a04f,,8650778,10.0.17763.1,126976,,Microsoft® Windows® Operating System,10.0.17763.1,ucmucsicx0101,
c:/windows/system32/drivers/ucx01000.sys,2019-05-26 08:30:54,2037-01-03 15:23:30,2018-09-15 07:28:22,ucx01000.sys,True,True,True,255629,Microsoft Corporation,00007ff8e185cff5d09f5140bfa2159d63d50bb35ca5,,8650778,10.0.17763.1,258048,,Microsoft® Windows® Operating System,10.0.17763.1,ucx01000,1.15
c:/windows/system32/drivers/udecx.sys,2019-05-26 08:30:54,2044-06-19 19:03:16,2018-09-15 07:28:22,udecx.sys,True,True,True,106247,Microsoft Corporation,0000a3b0c2736c902b3454d20463fdd57b22d0f2821e,,8650778,10.0.17763.1,77824,,Microsoft® Windows® Operating System,10.0.17763.1,udecx,
c:/windows/system32/drivers/udfs.sys,2019-05-26 08:30:54,1996-09-25 19:18:52,2019-03-19 13:16:07,udfs.sys,True,True,True,376012,Microsoft Corporation,0000917096884cf37074718041904c9addf9b98f0cff,,8650778,10.0.17763.379,368640,,Microsoft® Windows® Operating System,10.0.17763.379,udfs,
c:/windows/system32/drivers/uefi.sys,2019-05-26 08:30:54,2014-09-17 11:19:54,2018-09-15 07:28:18,uefi.sys,True,True,True,74728,Microsoft Corporation,000093ac6496e7fc139f6d7d430f665879863e47fff0,,8650778,10.0.17763.1,53248,,Microsoft® Windows® Operating System,10.0.17763.1,uefi,
c:/windows/system32/drivers/uevagentdriver.sys,2019-05-26 08:30:54,1976-09-11 16:06:59,2018-09-15 09:09:55,uevagentdriver.sys,True,True,True,79329,Microsoft Corporation,00004c55ded486a03edb9cc64d586c336603532d2d29,,8650778,10.0.17763.1,57344,,Microsoft® Windows® Operating System,10.0.17763.1,uevagentdriver,
