Timestamp,BatchKeyPath,KeyName,BatchValueName,ProfileImagePath
2019-12-07 09:17:27.2565096,ROOT\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-18,S-1-5-18,Multiple,%systemroot%\system32\config\systemprofile
2019-12-07 09:17:27.2565096,ROOT\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-19,S-1-5-19,Multiple,%systemroot%\ServiceProfiles\LocalService
2019-12-07 09:17:27.2565096,ROOT\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-20,S-1-5-20,Multiple,%systemroot%\ServiceProfiles\NetworkService
2020-09-19 05:08:15.6421184,ROOT\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-2232410529-1445159330-2725690660-1106,S-1-5-21-2232410529-1445159330-2725690660-1106,Multiple,C:\Users\ricksanchez
2020-09-18 23:10:07.9608925,ROOT\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-2232410529-1445159330-2725690660-1108,S-1-5-21-2232410529-1445159330-2725690660-1108,Multiple,C:\Users\mortysmith
2020-09-19 03:52:13.5675801,ROOT\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-2232410529-1445159330-2725690660-500,S-1-5-21-2232410529-1445159330-2725690660-500,Multiple,C:\Users\Administrator
2020-09-19 03:17:00.7025834,ROOT\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-41211245-796119838-3940169921-1001,S-1-5-21-41211245-796119838-3940169921-1001,Multiple,C:\Users\Admin
