Timestamp,BatchKeyPath,KeyName,BatchValueName,DisplayName,DisplayVersion,Publisher,InstallDate,InstallSource,InstallLocation,UninstallString
2020-09-19 03:37:34.3170740,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\OneDriveSetup.exe,OneDriveSetup.exe,Multiple,Microsoft OneDrive,20.143.0716.0003,Microsoft Corporation,,,,"C:\Users\Administrator\AppData\Local\Microsoft\OneDrive\20.143.0716.0003\OneDriveSetup.exe  /uninstall "
