Timestamp,BatchKeyPath,DisplayName,BatchValueName,PackageName,InstallDate,Publisher,Language,InstallLocation,InstallSource,Comments
2020-09-18 05:52:30.7909973,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\1AF6F69BF0351F24F917335C38173604,Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.20.27508,Multiple,14.20.27508,20200917,Microsoft Corporation,1033,,C:\ProgramData\Package Cache\{B96F6FA1-530F-42F1-9F71-33C583716340}v14.20.27508\packages\vcRuntimeMinimum_x86\,
2020-09-18 05:52:36.1502307,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\4891423FE0A523640952AA610E87A0B4,Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.20.27508,Multiple,14.20.27508,20200917,Microsoft Corporation,1033,,C:\ProgramData\Package Cache\{F3241984-5A0E-4632-9025-AA16E0780A4B}v14.20.27508\packages\vcRuntimeMinimum_amd64\,
2020-09-18 05:52:32.0415329,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8F15ED9C6487126418D58EFA3D3E0CFF,Microsoft Visual C++ 2019 X86 Additional Runtime - 14.20.27508,Multiple,14.20.27508,20200917,Microsoft Corporation,1033,,C:\ProgramData\Package Cache\{C9DE51F8-7846-4621-815D-E8AFD3E3C0FF}v14.20.27508\packages\vcRuntimeAdditional_x86\,
2020-09-18 05:52:37.5407727,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\B5831394D4905CD4DBA61588EFC915FD,Microsoft Visual C++ 2019 X64 Additional Runtime - 14.20.27508,Multiple,14.20.27508,20200917,Microsoft Corporation,1033,,C:\ProgramData\Package Cache\{4931385B-094D-4DC5-BD6A-5188FE9C51DF}v14.20.27508\packages\vcRuntimeAdditional_amd64\,
2020-09-18 05:53:41.4383473,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C543335DD8F77084EA080EC62E40B5E0,VMware Tools,Multiple,11.0.6.15940789,20200917,"VMware, Inc.",1033,C:\Program Files\VMware\VMware Tools\,C:\Program Files\Common Files\VMware\InstallerCache\,"Build "
