Extension,BatchKeyPath,ValueName,BatchValueName,TargetName,LnkName,MruPosition,OpenedOn,ExtensionLastOpened
RecentDocs,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,1,1,Incident_drive (E:),Incident_drive (E).lnk,0,2020-09-19 05:13:21.8652792,2020-09-19 05:13:21.8652792
RecentDocs,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,0,0,DESKTOP-SDN1RPT,DESKTOP-SDN1RPT.lnk,1,,
RecentDocs,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,3,3,Protected Files,Protected Files.lnk,2,,
RecentDocs,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,2,2,E:\,Incident_drive (E) (2).lnk,3,,
Folder,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,0,0,Incident_drive (E:),Incident_drive (E).lnk,0,2020-09-19 05:13:21.8652792,
Folder,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,1,1,DESKTOP-SDN1RPT,DESKTOP-SDN1RPT.lnk,1,,
Folder,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,0,0,Incident_drive (E:),Incident_drive (E).lnk,0,2020-09-19 05:13:21.8652792,
Folder,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs\Folder,1,1,DESKTOP-SDN1RPT,DESKTOP-SDN1RPT.lnk,1,,
