Hash,Id,Offset,OwnerSid,GroupSid,Control,SaclAceCount,UniqueSaclAceTypes,DaclAceCount,UniqueDaclAceTypes,FileOffset,SourceFile
E5B1ECFA,688,188624,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,188624,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
4A5A9449,689,188768,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,188768,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
D664012A,690,188960,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,6,AccessAllowed,188960,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
3DDAC97A,691,189200,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,6,AccessAllowed,189200,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
842E034D,692,189440,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,4,AccessAllowed,189440,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
4F1C3ABA,693,189632,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclAutoInherited|SeSelfRelative,0,,6,AccessAllowed,189632,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
A63D6179,694,189888,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,189888,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
973A5AE9,695,190032,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,190032,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
52BE27B7,696,190240,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,6,AccessAllowed,190240,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
ABBA211A,697,190496,S-1-5-32-544,S-1-5-21-397955417-626881126-188441444-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,6,AccessAllowed,190496,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
6EE65837,698,190752,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,5,AccessAllowed,190752,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
