CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
12,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,SIGN.MEDIA=19984A Tools\rev.exe,AppCompatCache,2019-05-24 04:49:16.8173440
13,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\Application,AppCompatCache,2019-03-19 20:55:46.5218624
14,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\sihclient.exe,AppCompatCache,2018-09-15 07:29:24.7051621
15,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\TEMP\901395B8-708E-427E-A0AB-F6D24408F826\dismhost.exe,AppCompatCache,2018-09-15 06:09:27.4426858
16,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\consent.exe,AppCompatCache,2018-09-15 07:28:52.5773662
17,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe,AppCompatCache,2019-03-19 13:01:52.9153010
18,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\wsqmcons.exe,AppCompatCache,2018-09-15 07:28:45.3267334
19,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\sc.exe,AppCompatCache,2018-09-15 07:29:14.6574111
20,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SgrmBroker.exe,AppCompatCache,2018-09-15 07:29:13.5010636
21,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\TEMP\5728FFBA-92DC-47A1-8262-55B68BB198CC\dismhost.exe,AppCompatCache,2018-09-15 06:09:27.4426858
22,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe,AppCompatCache,2018-09-15 07:29:50.3728353
23,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe,AppCompatCache,2018-09-15 07:29:57.5452880
24,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1902.2-0\MpCmdRun.exe,AppCompatCache,2019-03-19 13:08:13.1961701
25,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\VMwareResolutionSet.exe,AppCompatCache,2018-03-22 10:00:26.0000000
26,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\sppsvc.exe,AppCompatCache,2019-03-19 13:15:46.9576096
27,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\Sysprep\sysprep.exe,AppCompatCache,2018-09-15 07:28:44.1703796
28,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wlrmdr.exe,AppCompatCache,2018-09-15 07:28:45.3579860
29,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\sdelete.exe,AppCompatCache,2018-11-15 15:33:40.8896899
30,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\ultradefrag-portable-6.1.0.i386\udefrag.exe,AppCompatCache,2015-04-19 12:57:54.5781250
31,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\msdtc.exe,AppCompatCache,2018-09-15 07:29:16.3294344
32,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Common Files\VMware\Drivers\vss\comreg.exe,AppCompatCache,2018-03-22 10:03:58.0000000
33,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,AppCompatCache,2018-03-22 10:00:28.0000000
34,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\guestproxycerttool.exe,AppCompatCache,2018-03-22 10:00:36.0000000
35,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\syswow64\WOWReg32.exe,AppCompatCache,2018-09-15 07:29:12.2509517
36,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe,AppCompatCache,2018-03-22 09:39:28.0000000
37,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\vmacthlp.exe,AppCompatCache,2018-03-22 09:56:30.0000000
38,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\TPVCGateway.exe,AppCompatCache,2018-03-22 09:04:38.0000000
39,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\TPAutoConnSvc.exe,AppCompatCache,2018-03-22 09:04:42.0000000
40,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\printui.exe,AppCompatCache,2018-09-15 07:28:57.5621717
41,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,c:\0d44ffe1b31dc1b68652a027f5c7\install.exe,AppCompatCache,2011-04-19 11:09:16.0000000
42,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Temp\{43D9111A-EA02-4682-BF3C-EFDCB62A89B0}~setup\vcredist_x64.exe,AppCompatCache,2019-03-19 13:24:30.3840086
43,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,c:\b1b4a6487d9ed7b94c6e\install.exe,AppCompatCache,2011-04-19 07:30:10.0000000
44,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\7-Zip\7zFM.exe,AppCompatCache,2010-11-19 04:09:02.0000000
45,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Temp\{43D9111A-EA02-4682-BF3C-EFDCB62A89B0}~setup\vcredist_x86.exe,AppCompatCache,2019-03-19 13:24:30.3840086
46,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\VMWare\setup64.exe,AppCompatCache,2018-03-22 10:11:19.0000000
47,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\VMWare\setup.exe,AppCompatCache,2018-03-22 10:11:19.0000000
48,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\7-Zip\7z.exe,AppCompatCache,2010-11-19 04:08:04.0000000
49,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\OpenSSH\scp.exe,AppCompatCache,2018-09-15 09:08:37.4598459
50,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\OpenSSH\ssh-keygen.exe,AppCompatCache,2018-09-15 09:08:37.4598459
51,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\OpenSSH\sshd.exe,AppCompatCache,2019-03-19 13:23:48.2587423
52,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\hostname.EXE,AppCompatCache,2018-09-15 07:29:14.8761797
53,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Temp\852DE2B4-535E-4A18-A709-0EEB2A6FE810\dismhost.exe,AppCompatCache,2018-09-15 06:09:27.4426858
54,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\shutdown.exe,AppCompatCache,2018-09-15 07:28:50.0615209
55,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Puppet Labs\Puppet\bin\run_puppet_interactive.bat,AppCompatCache,2016-04-25 20:19:04.0000000
56,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Puppet Labs\Puppet\bin\run_facter_interactive.bat,AppCompatCache,2016-04-25 20:19:04.0000000
57,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Puppet Labs\Puppet\sys\ruby\bin\ruby.exe,AppCompatCache,2016-04-25 20:43:58.0000000
58,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\chocolatey\bin\choco.exe,AppCompatCache,2019-03-15 19:57:04.0000000
59,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\chocolatey\choco.exe,AppCompatCache,2019-03-15 19:57:04.0000000
60,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\setx.exe,AppCompatCache,2018-09-15 07:29:14.7824225
61,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,AppCompatCache,2018-09-15 07:29:51.9667115
62,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,AppCompatCache,2018-09-15 07:29:49.0758584
63,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Temp\chocolatey\chocInstall\7za.exe,AppCompatCache,2019-03-19 13:21:29.0558419
64,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\dashost.exe,AppCompatCache,2018-09-15 07:28:36.7791134
65,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e84563015c0000	000c000000000000	8664	Microsoft.MicrosoftEdgeDevToolsClient	8wekyb3d8bbwe	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
66,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MusNotificationUx.exe,AppCompatCache,2019-03-19 13:15:34.3016469
67,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MusNotification.exe,AppCompatCache,2019-03-19 13:15:34.2862774
68,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MusNotifyIcon.exe,AppCompatCache,2019-03-19 13:15:34.3328756
69,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\usoclient.exe,AppCompatCache,2018-09-15 07:28:39.7793765
70,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\FodHelper.exe,AppCompatCache,2018-09-15 07:29:21.1736073
71,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\Speech_OneCore\Common\SpeechRuntime.exe,AppCompatCache,2018-09-15 07:28:39.7793765
72,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,AppCompatCache,2018-09-15 07:29:46.7006539
73,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1902.2-0\NisSrv.exe,AppCompatCache,2019-03-19 13:08:13.2899527
74,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1902.2-0\MsMpEng.exe,AppCompatCache,2019-03-19 13:08:13.2585809
75,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Temp\6792C904-1DF6-4AA9-AE27-AA4769FC0F51\MpSigStub.exe,AppCompatCache,2019-03-19 13:08:11.9150000
76,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\UpdatePlatform.exe,AppCompatCache,2019-03-19 13:07:50.4147827
77,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.164_none_7e114a3d4d0589d4\TiWorker.exe,AppCompatCache,2018-09-15 06:09:30.2551904
78,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\18.143.0717.0002\FileCoAuth.exe,AppCompatCache,2019-03-19 13:01:45.0243990
79,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,AppCompatCache,2018-09-15 07:29:49.0133531
80,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,AppCompatCache,2018-09-15 07:29:57.4359054
81,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\Ngen.exe,AppCompatCache,2018-09-15 07:29:51.9667115
82,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework\v4.0.30319\Ngen.exe,AppCompatCache,2018-09-15 07:29:58.7485189
83,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe,AppCompatCache,2019-03-19 13:02:55.9775425
84,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\AM_Base.exe,AppCompatCache,2019-03-19 13:02:56.1655781
85,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MpSigStub.exe,AppCompatCache,2019-03-19 13:02:52.9934107
86,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\AM_Engine.exe,AppCompatCache,2019-03-19 13:02:53.6648923
87,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\MpSigStub.exe,AppCompatCache,2019-03-19 13:02:52.9934107
88,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\AppHostRegistrationVerifier.exe,AppCompatCache,2018-09-15 07:28:30.6692049
89,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wbem\WmiApSrv.exe,AppCompatCache,2018-09-15 07:28:25.3406169
90,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\LocationNotificationWindows.exe,AppCompatCache,2018-09-15 07:29:19.6265945
91,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.BingWeather_4.25.12127.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2019-03-19 20:55:53.1157439
92,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Microsoft Silverlight\5.1.50918.0\Silverlight.Configuration.exe,AppCompatCache,2018-10-24 03:26:28.0000000
93,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.Messaging_3.43.27001.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2019-03-19 20:55:57.9437488
94,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,AppCompatCache,2018-09-15 07:28:25.3249901
95,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe,AppCompatCache,2019-03-19 13:04:58.8992753
96,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.OneConnect_5.1807.1991.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2019-03-19 20:56:10.5223831
97,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.Wallet_2.2.18179.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2019-03-19 20:56:18.4438056
98,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\OneDrive.exe,AppCompatCache,2019-03-19 13:01:51.3680661
99,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\18.143.0717.0002\FileSyncConfig.exe,AppCompatCache,2019-03-19 13:01:45.6028104
100,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.XboxApp_41.41.18001.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2019-03-19 20:56:42.5062966
101,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.32.17005.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2019-03-19 20:56:43.0687580
102,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MRT.exe,AppCompatCache,2019-03-19 13:04:43.0403536
103,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\Windows-KB890830-x64-V5.70.exe,AppCompatCache,2019-03-19 13:02:46.6961023
104,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c\Application,AppCompatCache,2019-03-19 20:56:16.6472618
105,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_10.1805.1361.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2019-03-19 20:56:23.9907918
106,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SysWOW64\rundll32.exe,AppCompatCache,2018-09-15 07:29:12.2040725
107,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,c:\Windows\syswow64\MsiExec.exe,AppCompatCache,2018-09-15 07:29:28.5506272
108,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Microsoft Silverlight\5.1.50918.0\coregen.exe,AppCompatCache,2018-10-24 03:26:28.0000000
109,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Installer\MSI1134.tmp,AppCompatCache,2019-03-19 13:03:22.6494116
110,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000000000000	8664	Microsoft.CredDialogHost	cw5n1h2txyewy	,AppCompatCache,1601-01-01 00:00:00.0000000
111,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000038390000	8664	Microsoft.ECApp	8wekyb3d8bbwe	,AppCompatCache,1601-01-01 00:00:00.0000000
112,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Silverlight\5.1.50918.0\coregen.exe,AppCompatCache,2018-10-24 03:06:38.0000000
113,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Installer\MSIDD42.tmp,AppCompatCache,2019-03-19 13:03:09.3524647
114,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8456300010000	000a000000000000	8664	Microsoft.Windows.AssignedAccessLockApp	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
115,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Installer\MSID12B.tmp,AppCompatCache,2019-03-19 13:03:06.2588470
116,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Installer\MSID0FB.tmp,AppCompatCache,2019-03-19 13:03:06.2115854
117,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\msiexec.exe,AppCompatCache,2018-09-15 07:29:20.4547911
118,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,c:\5752171d4ebdbaa67c84aad7b2dd2b84\install.exe,AppCompatCache,2018-10-24 04:41:30.0000000
119,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8456300010000	03e8456300010000	8664	InputApp	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
120,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\Silverlight_x64.exe,AppCompatCache,2019-03-19 13:02:31.1966734
121,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\vssvc.exe,AppCompatCache,2018-09-15 07:28:39.6231133
122,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wuauclt.exe,AppCompatCache,2018-09-15 07:28:34.5289193
123,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630001	8664	F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
124,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630001	8664	E2A4F912-2574-4A75-9BB0-0D023378592B	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
125,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000042ee0000	8664	c5e2524a-ea46-4f67-841f-6a9465d9d515	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
126,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000038390000	8664	Microsoft.AsyncTextService	8wekyb3d8bbwe	,AppCompatCache,1601-01-01 00:00:00.0000000
127,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000000000000	8664	Microsoft.LockApp	cw5n1h2txyewy	,AppCompatCache,1601-01-01 00:00:00.0000000
128,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8456300010000	000c000000000000	8664	Microsoft.MicrosoftEdgeDevToolsClient	8wekyb3d8bbwe	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
129,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000b000000000000	8664	Microsoft.Win32WebViewHost	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
130,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630001	8664	1527c705-839a-4832-9118-54d4Bd6a0c89	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
131,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a0000452b0000	8664	Microsoft.Windows.NarratorQuickStart	8wekyb3d8bbwe	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
132,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630001	8664	Microsoft.Windows.CapturePicker	cw5n1h2txyewy	,AppCompatCache,1601-01-01 00:00:00.0000000
133,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8456300010000	000a000000000000	8664	Microsoft.Windows.Apprep.ChxApp	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
134,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000000000000	8664	Microsoft.Windows.OOBENetworkCaptivePortal	cw5n1h2txyewy	,AppCompatCache,1601-01-01 00:00:00.0000000
135,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000000000000	8664	Microsoft.Windows.OOBENetworkConnectionFlow	cw5n1h2txyewy	,AppCompatCache,1601-01-01 00:00:00.0000000
136,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8456300010000	000a000000000000	8664	Microsoft.Windows.ParentalControls	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
137,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8456300010000	000a000000000000	8664	Microsoft.Windows.PinningConfirmationDialog	cw5n1h2txyewy	,AppCompatCache,1601-01-01 00:00:00.0000000
138,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630001	8664	Microsoft.Windows.XGpuEjectDialog	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
139,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000042990000	8664	Windows.CBSPreview	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
140,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	0006000200010000	03e8456300010000	8664	Windows.PrintDialog	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
141,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SysWOW64\OneDriveSetup.exe,AppCompatCache,2018-09-15 09:09:52.7212899
142,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SecurityHealthService.exe,AppCompatCache,2019-03-19 13:15:38.8016666
143,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\SecurityHealthSystray.exe,AppCompatCache,2018-09-15 07:28:39.7637498
144,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\verclsid.exe,AppCompatCache,2018-09-15 07:28:58.8591611
145,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\regedit.exe,AppCompatCache,2018-09-15 07:29:21.4080024
146,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\syswow64\odbcad32.exe,AppCompatCache,2018-09-15 07:29:30.8949197
147,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Windows NT\Accessories\wordpad.exe,AppCompatCache,2018-09-15 07:29:24.7520415
148,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\WindowsPowerShell\v1.0\PowerShell_ISE.exe,AppCompatCache,2018-09-15 07:29:46.9819295
149,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SnippingTool.exe,AppCompatCache,2018-09-15 07:29:22.6737342
150,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\quickassist.exe,AppCompatCache,2018-09-15 09:08:23.3035488
151,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\psr.exe,AppCompatCache,2018-09-15 07:28:42.3420998
