SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\1bc392b8e104a00e.automaticDestinations-ms,2020-09-19 03:36:25.5804446,2020-09-19 03:36:25.5800000,2022-02-21 14:53:20.3682573,1bc392b8e104a00e,Remote Desktop Connection 6.1.7600 (Win7),1,1,0,1,,2020-09-19 03:36:25.5804446,,,4ef9e8d86951a242,0,False,,,,,2013-08-22 10:07:12.8633049,2013-08-22 10:06:45.8288636,2013-08-22 10:07:12.8633049,1147392,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasName, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\Windows\System32\mstsc.exe,,My Computer\C:\Windows\System32\mstsc.exe,0x12955,0x1,citadel-dc01,00:0c:29:e1:84:e6,2020-09-19 01:22:37.3239622,"IconEnvironmentDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock","/v:""desktop-sdn1rpt""",
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\7e4dca80246863e3.automaticDestinations-ms,2020-09-17 17:05:33.6362831,2020-09-18 22:28:39.6700000,2022-02-21 14:53:20.4415333,7e4dca80246863e3,Control Panel - Settings,1,2,0,2,,2020-09-18 22:28:39.6707414,,,::{26EE0668-A00A-44D7-9371-BEB064C98683}\5\::{BB06C0E4-D293-4F75-8A90-CB05B6477EEE} ==> Control Panel\5\System,0,False,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Control Panel\System and Security\System,,,,,,PropertyStoreDataBlock,,
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\7e4dca80246863e3.automaticDestinations-ms,2020-09-17 17:05:33.6362831,2020-09-18 22:28:39.6700000,2022-02-21 14:53:20.4415333,7e4dca80246863e3,Control Panel - Settings,1,2,1,1,,2020-09-18 03:50:25.3780514,,,::{26EE0668-A00A-44D7-9371-BEB064C98683}\3\::{8E908FC9-BECC-40F6-915B-F4CA0E70D03D} ==> Control Panel\3\Network and Sharing Center,0,False,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Control Panel\Network and Internet\Network and Sharing Center,,,,,,PropertyStoreDataBlock,,
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2020-09-18 22:29:54.0187339,2020-09-19 03:35:07.8290000,2022-02-21 14:53:20.4435277,9b9cdc69c1c24e2b,Notepad 64-bit,1,5,0,5,2020-09-19 01:22:37.3239615,2020-09-19 03:35:07.8292776,citadel-dc01,00:0c:29:e1:84:e6,C:\FileShare\Secret\Beth_Secret.txt,0,False,9a4ddb3f-fa16-11ea-80bf-000c29e184e6,9a4ddb3f-fa16-11ea-80bf-000c29e184e6,7a80e88e-c216-47f5-9c0d-47f4525ecf66,7a80e88e-c216-47f5-9c0d-47f4525ecf66,2020-09-19 03:34:56.9704452,2020-09-19 03:34:56.9704452,2020-09-19 03:34:56.9704452,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\FileShare\,Secret\Beth_Secret.txt,My Computer\C:\FileShare\Secret\Beth_Secret.txt,0x15447,0x2,citadel-dc01,00:0c:29:e1:84:e6,2020-09-19 01:22:37.3239615,"PropertyStoreDataBlock, TrackerDataBaseBlock",,
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2020-09-18 22:29:54.0187339,2020-09-19 03:35:07.8290000,2022-02-21 14:53:20.4435277,9b9cdc69c1c24e2b,Notepad 64-bit,1,5,1,3,2020-09-18 22:27:27.2919772,2020-09-19 03:32:21.4873980,citadel-dc01,00:0c:29:e1:84:e6,C:\FileShare\Secret\Szechuan Sauce.txt,0,False,21d63edc-f9fe-11ea-80bd-000c29e184e6,21d63edc-f9fe-11ea-80bd-000c29e184e6,7a80e88e-c216-47f5-9c0d-47f4525ecf66,7a80e88e-c216-47f5-9c0d-47f4525ecf66,2020-09-18 22:35:43.5746946,2020-09-18 22:35:43.5746946,2020-09-18 22:35:43.5746946,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\FileShare\,Secret\Szechuan Sauce.txt,My Computer\C:\FileShare\Secret\Szechuan Sauce.txt,0x15413,0x1,citadel-dc01,00:0c:29:e1:84:e6,2020-09-18 22:27:27.2919772,"PropertyStoreDataBlock, TrackerDataBaseBlock",,
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2020-09-18 22:29:54.0187339,2020-09-19 03:35:07.8290000,2022-02-21 14:53:20.4435277,9b9cdc69c1c24e2b,Notepad 64-bit,1,5,2,4,2020-09-18 22:27:27.2919860,2020-09-19 03:32:13.1411651,citadel-dc01,00:0c:29:e1:84:e6,C:\FileShare\Secret\SECRET_beth.txt,0,False,21d63f34-f9fe-11ea-80bd-000c29e184e6,21d63f34-f9fe-11ea-80bd-000c29e184e6,7a80e88e-c216-47f5-9c0d-47f4525ecf66,7a80e88e-c216-47f5-9c0d-47f4525ecf66,2020-09-18 22:39:04.3989188,2020-09-18 22:39:04.3989188,2020-09-18 22:39:04.3989188,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\FileShare\,Secret\SECRET_beth.txt,My Computer\C:\FileShare\Secret\SECRET_beth.txt,0x11FA3,0xD,citadel-dc01,00:0c:29:e1:84:e6,2020-09-18 22:27:27.2919860,"PropertyStoreDataBlock, TrackerDataBaseBlock",,
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2020-09-18 22:29:54.0187339,2020-09-19 03:35:07.8290000,2022-02-21 14:53:20.4435277,9b9cdc69c1c24e2b,Notepad 64-bit,1,5,3,2,2020-09-18 22:27:27.2919770,2020-09-19 03:32:02.2671663,citadel-dc01,00:0c:29:e1:84:e6,C:\FileShare\Secret\PortalGunPlans.txt,0,False,21d63eda-f9fe-11ea-80bd-000c29e184e6,21d63eda-f9fe-11ea-80bd-000c29e184e6,7a80e88e-c216-47f5-9c0d-47f4525ecf66,7a80e88e-c216-47f5-9c0d-47f4525ecf66,2020-09-18 22:33:54.4325823,2020-09-18 22:33:54.4325823,2020-09-18 22:33:54.4325823,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\FileShare\,Secret\PortalGunPlans.txt,My Computer\C:\FileShare\Secret\PortalGunPlans.txt,0x4F32,0x6,citadel-dc01,00:0c:29:e1:84:e6,2020-09-18 22:27:27.2919770,"PropertyStoreDataBlock, TrackerDataBaseBlock",,
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2020-09-18 22:29:54.0187339,2020-09-19 03:35:07.8290000,2022-02-21 14:53:20.4435277,9b9cdc69c1c24e2b,Notepad 64-bit,1,5,4,1,2020-09-18 22:27:27.2919709,2020-09-19 03:31:50.9563641,citadel-dc01,00:0c:29:e1:84:e6,C:\FileShare\Secret\NoJerry.txt,0,False,21d63e9d-f9fe-11ea-80bd-000c29e184e6,21d63e9d-f9fe-11ea-80bd-000c29e184e6,7a80e88e-c216-47f5-9c0d-47f4525ecf66,7a80e88e-c216-47f5-9c0d-47f4525ecf66,2020-09-18 22:29:47.7869929,2020-09-18 22:29:47.7869929,2020-09-18 22:29:47.7869929,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\FileShare\,Secret\NoJerry.txt,My Computer\C:\FileShare\Secret\NoJerry.txt,0x153B7,0x5,citadel-dc01,00:0c:29:e1:84:e6,2020-09-18 22:27:27.2919709,"PropertyStoreDataBlock, TrackerDataBaseBlock",,
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-18 22:29:54.0303604,2020-09-19 03:35:07.8290000,2022-02-21 14:53:20.4455206,f01b4d95cf55d32a,Windows Explorer Windows 8.1,1,1,0,1,2020-09-18 22:27:27.2919710,2020-09-19 03:35:07.8292776,citadel-dc01,00:0c:29:e1:84:e6,C:\FileShare\Secret,0,False,21d63e9e-f9fe-11ea-80bd-000c29e184e6,21d63e9e-f9fe-11ea-80bd-000c29e184e6,7a80e88e-c216-47f5-9c0d-47f4525ecf66,7a80e88e-c216-47f5-9c0d-47f4525ecf66,2020-09-18 22:29:34.3644262,2020-09-18 22:29:52.8583947,2020-09-18 22:29:52.8583947,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\FileShare\,Secret,My Computer\C:\FileShare\Secret,0x153B6,0x9,citadel-dc01,00:0c:29:e1:84:e6,2020-09-18 22:27:27.2919710,"PropertyStoreDataBlock, TrackerDataBaseBlock",,
