SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,EntryName,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-09-19 03:30:27.2663492,2020-09-19 03:30:27.2814466,2022-02-21 14:53:20.4505037,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,2014-03-21 19:02:52.1573875,2014-03-21 19:02:52.1573875,2014-03-21 19:02:52.1573875,809648,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\Program Files\Internet Explorer\iexplore.exe,,My Computer\C:\Program Files\Internet Explorer\iexplore.exe,0x11E4B,0x1,citadel-dc01,00:15:5d:8a:ac:72,2014-03-21 19:09:10.0664053,"IconEnvironmentDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock",-private
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-09-19 03:30:27.2663492,2020-09-19 03:30:27.2814466,2022-02-21 14:53:20.4505037,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,2014-03-21 19:02:52.1573875,2014-03-21 19:02:52.1573875,2014-03-21 19:02:52.1573875,809648,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\Program Files\Internet Explorer\iexplore.exe,,My Computer\C:\Program Files\Internet Explorer\iexplore.exe,0x11E4B,0x1,citadel-dc01,00:15:5d:8a:ac:72,2014-03-21 19:09:10.0664053,"IconEnvironmentDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock",-newtab
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-09-19 03:30:27.2663492,2020-09-19 03:30:27.2814466,2022-02-21 14:53:20.4505037,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,2014-03-21 19:02:52.1573875,2014-03-21 19:02:52.1573875,2014-03-21 19:02:52.1573875,809648,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\Program Files\Internet Explorer\iexplore.exe,,My Computer\C:\Program Files\Internet Explorer\iexplore.exe,0x11E4B,0x1,citadel-dc01,00:15:5d:8a:ac:72,2014-03-21 19:09:10.0664053,"IconEnvironmentDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock",-restore
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\590aee7bdd69b59b.customDestinations-ms,2020-09-17 17:05:01.8478738,2020-09-19 04:36:14.8740406,2022-02-21 14:53:20.4545411,590aee7bdd69b59b,Windows Powershell 5.0 64-bit,,2013-08-22 15:39:32.9636717,2013-08-22 15:37:57.8386728,2013-08-22 15:37:57.8386728,2236,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpString, RunAsUser, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\System Tools\Windows PowerShell.lnk,,My Computer\C:\ProgramData\Microsoft\Windows\Start Menu\Programs\System Tools\Windows PowerShell.lnk,0x4C54,0x1,citadel-dc01,00:0c:29:e1:84:e6,2020-09-18 22:27:27.2919832,"EnvironmentVariableDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock",
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\590aee7bdd69b59b.customDestinations-ms,2020-09-17 17:05:01.8478738,2020-09-19 04:36:14.8740406,2022-02-21 14:53:20.4545411,590aee7bdd69b59b,Windows Powershell 5.0 64-bit,,2013-08-22 08:39:36.8159358,2013-08-22 12:37:17.5701232,2013-08-22 12:37:36.0000000,256000,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpString, RunAsUser, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,,My Computer\C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,0x134C1,0x1,citadel-dc01,00:0c:29:e1:84:e6,2020-09-17 17:03:25.1294098,"EnvironmentVariableDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock",
D:\dfirmadness\DC01-E01\tout\F\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\590aee7bdd69b59b.customDestinations-ms,2020-09-17 17:05:01.8478738,2020-09-19 04:36:14.8740406,2022-02-21 14:53:20.4545411,590aee7bdd69b59b,Windows Powershell 5.0 64-bit,,2013-08-22 08:39:36.8159358,2013-08-22 12:37:17.5701232,2013-08-22 12:37:36.0000000,256000,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpString, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),E648FAD0,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,,My Computer\C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,0x134C1,0x1,citadel-dc01,00:0c:29:e1:84:e6,2020-09-17 17:03:25.1294098,"EnvironmentVariableDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock",
