Hash,Id,Offset,OwnerSid,GroupSid,Control,SaclAceCount,UniqueSaclAceTypes,DaclAceCount,UniqueDaclAceTypes,FileOffset,SourceFile
A34D4B2C,1182,634992,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,897136,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
8EC8A273,1183,635632,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,2,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,897776,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
AEE36051,1184,636304,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,5,AccessAllowedCallback|AccessAllowed,898448,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
AEE3604F,1185,636672,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,5,AccessAllowedCallback|AccessAllowed,898816,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
3DD6CA99,1186,637040,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,899184,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
7869F51C,1187,637728,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,9,AccessAllowedCallback|AccessAllowed,899872,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
3D04CD9B,1188,638272,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,900416,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
3DD6CA9B,1189,638960,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,901104,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
D5876AB3,1190,639648,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,9,AccessAllowedCallback|AccessAllowed,901792,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
ED38B646,1191,640144,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,9,AccessAllowedCallback|AccessAllowed,902288,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
