SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-18 05:49:55.5034338,2020-09-18 05:49:55.5654425,2022-02-21 14:56:10.7864502,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,6,0,1,2020-09-18 05:46:19.5026824,2020-09-18 05:49:55.5344368,desktop-sdn1rpt,00:0c:29:14:c2:95,knownfolder:{754AC886-DF64-4CBA-86B5-F7FBF4FBCEF5} ==> ThisPCDesktopFolder,3,True,46a4fb88-f972-11ea-95ea-000c2914c295,46a4fb88-f972-11ea-95ea-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 05:49:08.9167440,2020-09-18 05:49:47.6744013,2020-09-18 05:49:49.8463391,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\Admin\Desktop,,My Computer\Desktop,,,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 05:46:19.5026824,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-18 05:49:55.5034338,2020-09-18 05:49:55.5654425,2022-02-21 14:56:10.7864502,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,6,1,2,2020-09-18 05:46:19.5026825,2020-09-18 05:49:55.5344368,desktop-sdn1rpt,00:0c:29:14:c2:95,knownfolder:{374DE290-123F-4565-9164-39C4925E467B} ==> Downloads,3,True,46a4fb89-f972-11ea-95ea-000c2914c295,46a4fb89-f972-11ea-95ea-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 05:49:08.9167440,2020-09-18 05:49:47.9088244,2020-09-18 05:49:47.9088244,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\Admin\Downloads,,My Computer\Downloads,,,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 05:46:19.5026825,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-18 05:49:55.5034338,2020-09-18 05:49:55.5654425,2022-02-21 14:56:10.7864502,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,6,2,6,2020-09-18 05:46:19.5026819,2020-09-18 05:49:55.4561094,desktop-sdn1rpt,00:0c:29:14:c2:95,knownfolder:{18989B1D-99B5-455B-841C-AB7C74E4DDFC} ==> Videos,3,False,46a4fb83-f972-11ea-95ea-000c2914c295,46a4fb83-f972-11ea-95ea-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 05:49:08.8913795,2020-09-18 05:49:47.7213003,2020-09-18 05:49:47.7213003,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\Admin\Videos,,My Computer\Videos,,,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 05:46:19.5026819,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-18 05:49:55.5034338,2020-09-18 05:49:55.5654425,2022-02-21 14:56:10.7864502,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,6,3,5,2020-09-18 05:46:19.5026823,2020-09-18 05:49:55.4561094,desktop-sdn1rpt,00:0c:29:14:c2:95,knownfolder:{4BD8D571-6D19-48D3-BE97-422220080E43} ==> Music,3,False,46a4fb87-f972-11ea-95ea-000c2914c295,46a4fb87-f972-11ea-95ea-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 05:49:08.9073994,2020-09-18 05:49:47.9088244,2020-09-18 05:49:48.0494206,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\Admin\Music,,My Computer\Music,,,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 05:46:19.5026823,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-18 05:49:55.5034338,2020-09-18 05:49:55.5654425,2022-02-21 14:56:10.7864502,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,6,4,4,2020-09-18 05:46:19.5026822,2020-09-18 05:49:55.4561094,desktop-sdn1rpt,00:0c:29:14:c2:95,knownfolder:{33E28130-4E1E-4676-835A-98395C3BC3BB} ==> Pictures,3,True,46a4fb86-f972-11ea-95ea-000c2914c295,46a4fb86-f972-11ea-95ea-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 05:49:08.9073994,2020-09-18 05:49:47.7058775,2020-09-18 05:49:47.9556722,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\Admin\Pictures,,My Computer\Pictures,,,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 05:46:19.5026822,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-18 05:49:55.5034338,2020-09-18 05:49:55.5654425,2022-02-21 14:56:10.7864502,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,6,5,3,2020-09-18 05:46:19.5026821,2020-09-18 05:49:55.4561094,desktop-sdn1rpt,00:0c:29:14:c2:95,knownfolder:{FDD39AD0-238F-46AF-ADB4-6C85480369C7} ==> Documents,3,True,46a4fb85-f972-11ea-95ea-000c2914c295,46a4fb85-f972-11ea-95ea-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 05:49:08.9167440,2020-09-18 05:49:48.0183814,2020-09-18 05:49:48.0183814,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\Admin\Documents,,My Computer\Documents,,,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 05:46:19.5026821,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f18460fded109990.automaticDestinations-ms,2020-09-18 05:56:32.1427027,2020-09-18 21:41:14.4774572,2022-02-21 14:56:10.8502343,f18460fded109990,Windows Connected Devices,4,1,0,1,,2020-09-18 21:41:14.4774572,,,ms-settings:network,2,False,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-settings:network,,,,,,PropertyStoreDataBlock,,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2020-09-19 03:36:43.0206561,2020-09-19 03:47:39.7852287,2022-02-21 14:56:10.8631915,5f7b5f1e01b83767,Quick Access,4,5,0,5,2020-09-18 21:42:35.5000709,2020-09-19 03:47:39.7852287,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Desktop\Thoughts.txt,1,False,dd676585-f9f7-11ea-95ec-000c2914c295,dd676585-f9f7-11ea-95ec-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 22:47:17.2682626,2020-09-18 22:47:43.0026718,2020-09-18 22:52:19.2061670,7,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Desktop\Thoughts.txt,,My Computer\C:\Users\mortysmith\Desktop\Thoughts.txt,0x16443,0x1,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 21:42:35.5000709,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2020-09-19 03:36:43.0206561,2020-09-19 03:47:39.7852287,2022-02-21 14:56:10.8631915,5f7b5f1e01b83767,Quick Access,4,5,1,4,2020-09-19 01:24:04.5001568,2020-09-19 03:46:18.1295130,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Documents\loot.zip,1,False,ce43e360-fa16-11ea-95ef-000c2914c295,ce43e360-fa16-11ea-95ef-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-19 03:46:15.2696259,2020-09-19 03:46:15.2696259,2020-09-19 03:46:15.2696259,131041,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Documents\loot.zip,,My Computer\C:\Users\mortysmith\Documents\loot.zip,0x155AE,0x2,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-19 01:24:04.5001568,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2020-09-19 03:36:43.0206561,2020-09-19 03:47:39.7852287,2022-02-21 14:56:10.8631915,5f7b5f1e01b83767,Quick Access,4,5,2,3,2020-09-18 22:59:32.5000636,2020-09-19 03:45:54.3478133,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Documents\Portal_gun.png,1,False,9d59afbc-fa02-11ea-95ed-000c2914c295,9d59afbc-fa02-11ea-95ed-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 23:07:44.0222520,2020-09-18 23:07:44.2509899,2020-09-19 03:45:53.9572812,130678,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Documents\Portal_gun.png,,My Computer\C:\Users\mortysmith\Documents\Portal_gun.png,0x17846,0x2,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 22:59:32.5000636,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2020-09-19 03:36:43.0206561,2020-09-19 03:47:39.7852287,2022-02-21 14:56:10.8631915,5f7b5f1e01b83767,Quick Access,4,5,3,2,2020-09-18 21:42:35.5000750,2020-09-19 03:45:39.9260759,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Documents\Plans.txt,1,False,dd6765ae-f9f7-11ea-95ec-000c2914c295,dd6765ae-f9f7-11ea-95ec-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 22:47:57.9408974,2020-09-18 22:50:04.3937593,2020-09-18 22:52:19.2061670,141,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Documents\Plans.txt,,My Computer\C:\Users\mortysmith\Documents\Plans.txt,0x16472,0x2,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 21:42:35.5000750,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2020-09-19 03:36:43.0206561,2020-09-19 03:47:39.7852287,2022-02-21 14:56:10.8631915,5f7b5f1e01b83767,Quick Access,4,5,4,1,2020-09-18 21:42:35.5000781,2020-09-19 03:45:34.6607087,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Documents\My Social Security Number.txt,1,False,dd6765cd-f9f7-11ea-95ec-000c2914c295,dd6765cd-f9f7-11ea-95ec-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 22:50:19.4260269,2020-09-18 22:52:01.0985996,2020-09-19 03:45:34.6136620,22,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Documents\My Social Security Number.txt,,My Computer\C:\Users\mortysmith\Documents\My Social Security Number.txt,0x16407,0x3,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 21:42:35.5000781,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2020-09-19 03:45:34.5358295,2020-09-19 03:47:39.7388455,2022-02-21 14:56:10.8751550,9b9cdc69c1c24e2b,Notepad 64-bit,4,3,0,3,2020-09-18 21:42:35.5000709,2020-09-19 03:47:39.7388455,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Desktop\Thoughts.txt,1,False,dd676585-f9f7-11ea-95ec-000c2914c295,dd676585-f9f7-11ea-95ec-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 22:47:17.2682626,2020-09-18 22:47:43.0026718,2020-09-18 22:52:19.2061670,7,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Desktop\Thoughts.txt,,My Computer\C:\Users\mortysmith\Desktop\Thoughts.txt,0x16443,0x1,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 21:42:35.5000709,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2020-09-19 03:45:34.5358295,2020-09-19 03:47:39.7388455,2022-02-21 14:56:10.8751550,9b9cdc69c1c24e2b,Notepad 64-bit,4,3,1,2,2020-09-18 21:42:35.5000750,2020-09-19 03:45:39.8951608,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Documents\Plans.txt,1,False,dd6765ae-f9f7-11ea-95ec-000c2914c295,dd6765ae-f9f7-11ea-95ec-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 22:47:57.9408974,2020-09-18 22:50:04.3937593,2020-09-18 22:52:19.2061670,141,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Documents\Plans.txt,,My Computer\C:\Users\mortysmith\Documents\Plans.txt,0x16472,0x2,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 21:42:35.5000750,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2020-09-19 03:45:34.5358295,2020-09-19 03:47:39.7388455,2022-02-21 14:56:10.8751550,9b9cdc69c1c24e2b,Notepad 64-bit,4,3,2,1,2020-09-18 21:42:35.5000781,2020-09-19 03:45:34.5520600,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Documents\My Social Security Number.txt,1,False,dd6765cd-f9f7-11ea-95ec-000c2914c295,dd6765cd-f9f7-11ea-95ec-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 22:50:19.4260269,2020-09-18 22:52:01.0985996,2020-09-18 22:52:19.1910848,22,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Documents\My Social Security Number.txt,,My Computer\C:\Users\mortysmith\Documents\My Social Security Number.txt,0x16407,0x3,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 21:42:35.5000781,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2020-09-19 03:45:54.0828725,2020-09-19 03:45:54.2705177,2022-02-21 14:56:10.8761525,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,1,0,1,2020-09-18 22:59:32.5000636,2020-09-19 03:45:54.2705177,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Documents\Portal_gun.png,1,False,9d59afbc-fa02-11ea-95ed-000c2914c295,9d59afbc-fa02-11ea-95ed-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 23:07:44.0222520,2020-09-18 23:07:44.2509899,2020-09-19 03:45:53.9572812,130678,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Documents\Portal_gun.png,,My Computer\C:\Users\mortysmith\Documents\Portal_gun.png,0x17846,0x2,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 22:59:32.5000636,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-19 03:36:33.0980296,2020-09-19 03:47:39.8795346,2022-02-21 14:56:10.8761525,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,9,0,9,2020-09-18 21:42:35.5000556,2020-09-19 03:47:39.7542358,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Desktop,1,False,dd6764ec-f9f7-11ea-95ec-000c2914c295,dd6764ec-f9f7-11ea-95ec-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 22:46:39.9100324,2020-09-18 22:47:34.3157858,2020-09-19 03:47:39.8636435,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Desktop,,My Computer\C:\Users\mortysmith\Desktop,0x15AF9,0x2,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 21:42:35.5000556,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-19 03:36:33.0980296,2020-09-19 03:47:39.8795346,2022-02-21 14:56:10.8761525,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,9,1,8,2020-09-18 21:42:35.5000553,2020-09-19 03:45:34.5668264,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Users\mortysmith\Documents,1,False,dd6764e9-f9f7-11ea-95ec-000c2914c295,dd6764e9-f9f7-11ea-95ec-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-18 22:46:39.9100324,2020-09-18 23:07:44.1228718,2020-09-19 03:45:54.2705177,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\mortysmith\Documents,,My Computer\C:\Users\mortysmith\Documents,0x15AF8,0x2,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-18 21:42:35.5000553,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-19 03:36:33.0980296,2020-09-19 03:47:39.8795346,2022-02-21 14:56:10.8761525,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,9,2,7,2020-09-19 01:24:04.5001500,2020-09-19 03:40:42.2541947,desktop-sdn1rpt,00:0c:29:14:c2:95,C:\Windows\System32,1,False,ce43e31c-fa16-11ea-95ef-000c2914c295,ce43e31c-fa16-11ea-95ef-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2019-12-07 09:03:44.5394998,2020-09-19 03:40:42.2541947,2020-09-19 03:40:42.2541947,1048576,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Windows\System32,,My Computer\C:\Windows\System32,0xCB6,0x1,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-19 01:24:04.5001500,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-19 03:36:33.0980296,2020-09-19 03:47:39.8795346,2022-02-21 14:56:10.8761525,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,9,3,1,2020-09-19 01:24:04.5001229,2020-09-19 03:36:33.1143284,desktop-sdn1rpt,00:0c:29:14:c2:95,knownfolder:{754AC886-DF64-4CBA-86B5-F7FBF4FBCEF5} ==> ThisPCDesktopFolder,3,True,ce43e20d-fa16-11ea-95ef-000c2914c295,ce43e20d-fa16-11ea-95ef-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-19 03:36:24.4888556,2020-09-19 03:36:32.4260537,2020-09-19 03:36:32.4260537,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\Administrator\Desktop,,My Computer\Desktop,,,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-19 01:24:04.5001229,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2020-09-19 03:36:33.0980296,2020-09-19 03:47:39.8795346,2022-02-21 14:56:10.8761525,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,9,4,2,2020-09-19 01:24:04.5001230,2020-09-19 03:36:33.1143284,desktop-sdn1rpt,00:0c:29:14:c2:95,knownfolder:{374DE290-123F-4565-9164-39C4925E467B} ==> Downloads,3,True,ce43e20e-fa16-11ea-95ef-000c2914c295,ce43e20e-fa16-11ea-95ef-000c2914c295,51c576be-87d2-4f7d-8ce8-d5db07d72495,51c576be-87d2-4f7d-8ce8-d5db07d72495,2020-09-19 03:36:24.4888556,2020-09-19 03:36:32.5202095,2020-09-19 03:36:32.5202095,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),B0E0E8FF,,C:\Users\Administrator\Downloads,,My Computer\Downloads,,,desktop-sdn1rpt,00:0c:29:14:c2:95,2020-09-19 01:24:04.5001230,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
