Id,Payload,LastModifiedTime,ExpirationTime,CreatedInCloud,StartTime,EndTime,LastModifiedOnClient,OriginalLastModifiedOnClient,ActivityType,IsLocalOnly,ETag,PackageIdHash,PlatformDeviceId,SourceFile
52056BEA-0597-D131-C9FE-68D005FFC701,0x513049424141494241413D3D,2020-09-18 23:36:32,2027-09-17 23:36:32,1969-12-31 19:00:00,2020-09-18 23:36:32,1969-12-31 19:00:00,2020-09-18 23:36:32,,11,0,1,Wvq833opDQ2lQ5RM1kH1zXlbcg1ww7CldmoElcLFyUc=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
36E359D1-B6A0-F69F-0459-5AEAF5CB020B,0x51304942414D6F55446855417968344F4277444B4D67444B50414141,2020-09-18 23:36:33,2027-09-17 23:36:33,1969-12-31 19:00:00,2020-09-18 23:36:33,1969-12-31 19:00:00,2020-09-18 23:36:33,,11,1,2,ZZzI03ZhPBD1Dfj2GvrCeHMuMjZ9FnVlYIDK+kZzTu0=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
6414F618-DA33-A2A5-A1B7-C755F24FAB1D,0x7B22646973706C617954657874223A2246696C65204578706C6F726572222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A2246696C65204578706C6F726572222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2020-09-18 23:38:42,2020-10-18 23:38:42,1969-12-31 19:00:00,2020-09-18 23:38:42,1969-12-31 19:00:00,2020-09-18 23:38:42,,5,0,3,MRa59sYbwGAAeZAEU7GTDEKxfmoX3dxP0PnmQDGng5o=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
CA5746F5-8A36-E32C-F1C0-0197AF23BC82,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A3430342C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A337D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-18 23:39:00,2020-10-18 23:51:53,1969-12-31 19:00:00,2020-09-18 23:38:42,2020-09-18 23:51:53,2020-09-18 23:51:53,,6,0,94,MRa59sYbwGAAeZAEU7GTDEKxfmoX3dxP0PnmQDGng5o=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
1A0BE1FA-3834-1452-F6AA-072113D061C4,0x7B22646973706C617954657874223A22446F776E6C6F6164204E6577204D6963726F736F667420456467652042726F77736572207C204D6963726F736F6674222C2261637469766174696F6E557269223A226D6963726F736F66742D656467653A68747470733A2F2F7777772E6D6963726F736F66742E636F6D2F656E2D75732F656467653F666F726D3D4D413133444F264F4349443D4D413133444F222C22617070446973706C61794E616D65223A224D6963726F736F66742045646765222C226465736372697074696F6E223A2268747470733A2F2F7777772E6D6963726F736F66742E636F6D2F656E2D75732F656467653F666F726D3D4D413133444F264F4349443D4D413133444F222C226261636B67726F756E64436F6C6F72223A22234646303037384437222C226164617074697665436F6E74656E74223A7B2224736368656D61223A22687474703A2F2F616461707469766563617264732E696F2F736368656D61732F61646170746976652D636172642E6A736F6E222C2274797065223A22416461707469766543617264222C2276657273696F6E223A22312E30222C226261636B67726F756E64496D616765223A2268747470733A2F2F696D672D70726F642D636D732D72742D6D6963726F736F66742D636F6D2E616B616D61697A65642E6E65742F636D732F6170692F616D2F696D61676546696C65446174612F5245346E634A613F7665723D61646266222C22626F6479223A5B7B2274797065223A22436F6E7461696E6572222C226974656D73223A5B7B2274797065223A2254657874426C6F636B222C2274657874223A22446F776E6C6F6164204E6577204D6963726F736F667420456467652042726F77736572207C204D6963726F736F6674222C22776569676874223A22626F6C646572222C2273697A65223A226C61726765222C2277726170223A747275652C226D61784C696E6573223A337D5D7D5D7D2C22636F6E74656E74557269223A2268747470733A2F2F7777772E6D6963726F736F66742E636F6D2F656E2D75732F656467653F666F726D3D4D413133444F264F4349443D4D413133444F222C226174747269627574696F6E223A7B2269636F6E557269223A2268747470733A2F2F7777772E6D6963726F736F66742E636F6D2F66617669636F6E2E69636F222C22616C7465726E61746554657874223A226D6963726F736F66742E636F6D227D2C226174747269627574696F6E446973706C617954657874223A226D6963726F736F66742E636F6D227D,2020-09-18 23:39:10,2020-10-18 23:39:10,1969-12-31 19:00:00,2020-09-18 23:39:09,1969-12-31 19:00:00,2020-09-18 23:39:10,,5,0,8,u/3w0FX2KJ+WP7GPAVoBtwpDkL/07j99Aomf+tLN9wA=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
2B4E897E-C970-8069-9FEC-0E630F491318,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A322C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A337D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-18 23:39:10,2020-10-18 23:39:14,1969-12-31 19:00:00,2020-09-18 23:39:10,2020-09-18 23:39:12,2020-09-18 23:39:14,,6,0,12,u/3w0FX2KJ+WP7GPAVoBtwpDkL/07j99Aomf+tLN9wA=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
2880C2A8-70D8-53DC-61AC-D6FFAAF958C7,0x7B22646973706C617954657874223A224469726563746F7279206C697374696E6720666F72202F222C2261637469766174696F6E557269223A226D6963726F736F66742D656467653A687474703A2F2F3139342E36312E32342E3130322F222C22617070446973706C61794E616D65223A224D6963726F736F66742045646765222C226465736372697074696F6E223A22687474703A2F2F3139342E36312E32342E3130322F222C226261636B67726F756E64436F6C6F72223A22234646303037384437222C226164617074697665436F6E74656E74223A7B2224736368656D61223A22687474703A2F2F616461707469766563617264732E696F2F736368656D61732F61646170746976652D636172642E6A736F6E222C2274797065223A22416461707469766543617264222C2276657273696F6E223A22312E30222C22626F6479223A5B7B2274797065223A22436F6E7461696E6572222C226974656D73223A5B7B2274797065223A2254657874426C6F636B222C2274657874223A224469726563746F7279206C697374696E6720666F72202F222C22776569676874223A22626F6C646572222C2273697A65223A226C61726765222C2277726170223A747275652C226D61784C696E6573223A337D2C7B2274797065223A2254657874426C6F636B222C2274657874223A22687474703A2F2F3139342E36312E32342E3130322F222C2273697A65223A226E6F726D616C222C2277726170223A747275652C226D61784C696E6573223A337D5D7D5D7D2C22636F6E74656E74557269223A22687474703A2F2F3139342E36312E32342E3130322F222C226174747269627574696F6E446973706C617954657874223A223139342E36312E32342E313032227D,2020-09-18 23:39:29,2020-10-18 23:39:29,1969-12-31 19:00:00,2020-09-18 23:39:29,1969-12-31 19:00:00,2020-09-18 23:39:29,,5,0,15,u/3w0FX2KJ+WP7GPAVoBtwpDkL/07j99Aomf+tLN9wA=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
D2830B21-B6D2-A835-98AB-6969CA0D4C96,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A31362C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A337D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-18 23:39:29,2020-10-18 23:44:52,1969-12-31 19:00:00,2020-09-18 23:39:29,2020-09-18 23:44:52,2020-09-18 23:44:52,,6,0,47,u/3w0FX2KJ+WP7GPAVoBtwpDkL/07j99Aomf+tLN9wA=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
1DB200E4-349B-E242-76BE-CCCEB42ACD97,0x7B22646973706C617954657874223A2257696E646F7773205365637572697479222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A2257696E646F7773205365637572697479222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2020-09-18 23:39:38,2020-10-18 23:39:38,1969-12-31 19:00:00,2020-09-18 23:39:38,1969-12-31 19:00:00,2020-09-18 23:39:38,,5,0,22,6+MiWXoQOn5QBe7p/PiZHef1eKp/MdLnduKFO3pSHYA=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
7DA24B0D-A756-E0E2-1A0F-2E448EB308E4,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A31362C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A317D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-18 23:39:54,2020-10-18 23:39:54,1969-12-31 19:00:00,2020-09-18 23:39:38,2020-09-18 23:39:54,2020-09-18 23:39:54,,6,0,23,6+MiWXoQOn5QBe7p/PiZHef1eKp/MdLnduKFO3pSHYA=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
8A307047-659D-750A-EABA-CE0FC90A20C1,0x7B226764707254797065223A2250726F64756374416E64536572766963655573616765222C22636C6970626F617264446174614964223A227B35323439434430392D394444432D344242312D413834462D4332363934453934353141467D227D,2020-09-18 23:40:09,2020-09-25 23:40:09,1969-12-31 19:00:00,2020-09-18 23:40:09,2020-09-18 23:40:09,2020-09-18 23:40:09,,16,0,29,MRa59sYbwGAAeZAEU7GTDEKxfmoX3dxP0PnmQDGng5o=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
035D6F81-02B8-EA1C-CAD9-041633121E06,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A35362C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A337D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-18 23:40:46,2020-10-18 23:44:48,1969-12-31 19:00:00,2020-09-18 23:40:04,2020-09-18 23:44:48,2020-09-18 23:44:48,,6,0,44,MRa59sYbwGAAeZAEU7GTDEKxfmoX3dxP0PnmQDGng5o=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db
