ActivityId,Platform,PackageName,ExpirationTime,SourceFile
B128BEA9-8F9E-D9FB-20C3-87CBEF6B92EA,data_boundary,microsoft.default.input,2027-09-17 18:46:46,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
B128BEA9-8F9E-D9FB-20C3-87CBEF6B92EA,host,,2027-09-17 18:46:46,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
C6453882-906F-CF53-F117-014A491D1D1D,data_boundary,microsoft.default.default,2027-09-17 18:46:48,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
C6453882-906F-CF53-F117-014A491D1D1D,host,,2027-09-17 18:46:48,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
2B446D26-F248-DE87-CB7A-70A79784D8A1,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2020-10-18 18:47:08,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
2B446D26-F248-DE87-CB7A-70A79784D8A1,host,,2020-10-18 18:47:08,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
87176543-1935-8988-9EE0-7BBA4AF85057,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2020-10-18 18:47:10,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
87176543-1935-8988-9EE0-7BBA4AF85057,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,2020-10-18 18:47:10,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
87176543-1935-8988-9EE0-7BBA4AF85057,host,,2020-10-18 18:47:10,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
CD7EDE8F-E69A-D37D-90B0-610D121A0B6F,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2020-10-18 18:47:38,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
CD7EDE8F-E69A-D37D-90B0-610D121A0B6F,windows_win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\notepad.exe,2020-10-18 18:47:38,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
CD7EDE8F-E69A-D37D-90B0-610D121A0B6F,host,,2020-10-18 18:47:38,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
63E31543-A585-5294-8BDE-3E1424783EFE,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2020-10-18 18:47:38,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
63E31543-A585-5294-8BDE-3E1424783EFE,windows_win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\notepad.exe,2020-10-18 18:47:38,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
63E31543-A585-5294-8BDE-3E1424783EFE,host,,2020-10-18 18:47:38,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
C1AA99C9-55F6-51D7-0657-E437D2836C06,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2020-10-18 18:47:44,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
C1AA99C9-55F6-51D7-0657-E437D2836C06,windows_win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\notepad.exe,2020-10-18 18:47:44,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
C1AA99C9-55F6-51D7-0657-E437D2836C06,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2020-10-18 18:47:44,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
C1AA99C9-55F6-51D7-0657-E437D2836C06,host,,2020-10-18 18:47:44,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
FA0710E1-C5CF-71F2-8E6E-267DCAFE83A8,windows_win32,microsoft.windows.explorer,2020-10-18 18:47:46,D:\dfirmadness\DESKTOP-E01\tout\H\Users\mortysmith\AppData\Local\ConnectedDevicesPlatform\L.mortysmith\ActivitiesCache.db
