Id,Payload,LastModifiedTime,ExpirationTime,CreatedInCloud,StartTime,EndTime,LastModifiedOnClient,OriginalLastModifiedOnClient,ActivityType,IsLocalOnly,ETag,PackageIdHash,PlatformDeviceId,SourceFile
1D6ABBFB-2972-7AD1-B005-9C759281631A,0x51304942414D6F55446855417968344F4277444B4D67444B50414141,2020-09-18 18:44:26,2027-09-17 18:44:26,1969-12-31 19:00:00,2020-09-18 18:44:26,1969-12-31 19:00:00,2020-09-18 18:44:26,,11,1,1,ZZzI03ZhPBD1Dfj2GvrCeHMuMjZ9FnVlYIDK+kZzTu0=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
AB9480B2-BAC8-14D8-2A70-FBFE33A93DA4,0x513049424141494241413D3D,2020-09-18 18:44:26,2027-09-17 18:44:26,1969-12-31 19:00:00,2020-09-18 18:44:26,1969-12-31 19:00:00,2020-09-18 18:44:26,,11,0,2,Wvq833opDQ2lQ5RM1kH1zXlbcg1ww7CldmoElcLFyUc=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
362963B2-043D-4C23-7849-14C266F051BE,0x7B22646973706C617954657874223A2246696C65204578706C6F726572222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A2246696C65204578706C6F726572222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2020-09-18 18:44:55,2020-10-18 18:44:55,1969-12-31 19:00:00,2020-09-18 18:44:55,1969-12-31 19:00:00,2020-09-18 18:44:55,,5,0,3,MRa59sYbwGAAeZAEU7GTDEKxfmoX3dxP0PnmQDGng5o=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
48BA9470-958B-E23C-5091-8CAC1FEE21D9,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A31352C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A337D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-18 18:44:59,2020-10-18 18:45:46,1969-12-31 19:00:00,2020-09-18 18:44:55,2020-09-18 18:45:46,2020-09-18 18:45:46,,6,0,13,MRa59sYbwGAAeZAEU7GTDEKxfmoX3dxP0PnmQDGng5o=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
41A6D735-2B42-4C44-7581-19B5E1471374,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A32382C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A337D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-18 18:45:27,2020-10-18 18:45:27,1969-12-31 19:00:00,2020-09-18 18:44:59,2020-09-18 18:45:27,2020-09-18 18:45:27,,6,0,7,MRa59sYbwGAAeZAEU7GTDEKxfmoX3dxP0PnmQDGng5o=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
2E0ADF9E-D668-3EE9-2922-B0762BDFB348,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A382C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A317D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-18 18:45:35,2020-10-18 18:45:35,1969-12-31 19:00:00,2020-09-18 18:45:27,2020-09-18 18:45:35,2020-09-18 18:45:35,,6,0,10,MRa59sYbwGAAeZAEU7GTDEKxfmoX3dxP0PnmQDGng5o=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
3902993E-CC4A-82DA-DB2B-A5C6CA112888,0x7B22646973706C617954657874223A2253657474696E6773222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A2253657474696E6773222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2020-09-18 18:52:59,2020-10-18 18:52:59,1969-12-31 19:00:00,2020-09-18 18:52:59,1969-12-31 19:00:00,2020-09-18 18:52:59,,5,0,16,kSeSJDyDucRjb/Mg0+JTxAd+m+MUruhwxnGpp7ptRws=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
5B1F85FE-069A-C170-C510-297E45AC669C,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A3138342C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A337D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-18 18:53:05,2020-10-18 18:56:03,1969-12-31 19:00:00,2020-09-18 18:52:59,2020-09-18 18:56:03,2020-09-18 18:56:03,,6,0,24,kSeSJDyDucRjb/Mg0+JTxAd+m+MUruhwxnGpp7ptRws=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
DB0F37B9-1928-1D42-0833-465E0ADA3BC5,0x7B22646973706C617954657874223A22436F6D6D616E642050726F6D7074222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A22436F6D6D616E642050726F6D7074222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2020-09-18 18:53:11,2020-10-18 18:53:11,1969-12-31 19:00:00,2020-09-18 18:53:11,1969-12-31 19:00:00,2020-09-18 18:53:11,,5,0,23,mXE9mLzm2HxZZ/KmhKgOw6A9W6psHKjojdDYlTOFvxo=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
729B1121-5CDA-6998-1449-DC2CA22EFED0,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A332C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630302C224163746976697479456E676167656D656E74466C616773223A337D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2020-09-19 01:08:40,2020-10-19 01:08:40,1969-12-31 19:00:00,2020-09-19 01:08:37,2020-09-19 01:08:40,2020-09-19 01:08:40,,6,0,27,mXE9mLzm2HxZZ/KmhKgOw6A9W6psHKjojdDYlTOFvxo=,LIkk2otrs7BZWZ+ZxL1APmH64riO/pvCrmHG/OHWnUg=,D:\dfirmadness\DESKTOP-E01\tout\H\Users\ricksanchez\AppData\Local\ConnectedDevicesPlatform\L.ricksanchez\ActivitiesCache.db
