Timestamp,BatchKeyPath,DisplayName,BatchValueName,PackageName,InstallDate,Publisher,Language,InstallLocation,InstallSource,Comments
2018-04-25 20:05:49.6515745,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\16FD231CE70295C4098BD19A2E1E7A45,Puppet (64-bit),Multiple,3.8.7,20180425,Puppet Labs,1033,C:\Program Files\Puppet Labs\Puppet\,C:\Users\IEUser\AppData\Local\Temp\chocolatey\puppet\3.8.7\,
2018-04-25 20:07:48.0111801,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\67D6ECF5CD5FBA732B8B22BAC8DE1B4D,Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161,Multiple,9.0.30729.6161,20180425,Microsoft Corporation,1033,,c:\c0a7b417abb8defb8d\,
2018-04-25 20:07:42.3238260,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\6E815EB96CCE9A53884E7857C57002F0,Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161,Multiple,9.0.30729.6161,20180425,Microsoft Corporation,1033,,c:\192d0a35745d310419bb\,
2019-02-15 03:48:10.8345209,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A1119D3420AE2864FBC3FECD6BA2980B,VMware Tools,Multiple,10.2.5.8068393,20190214,"VMware, Inc.",1033,C:\Program Files\VMware\VMware Tools\,C:\Program Files\Common Files\VMware\InstallerCache\,"Build "
2018-04-25 20:03:49.2501537,ROOT\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D7314F9862C648A4DB8BE2A5B47BE100,Microsoft Silverlight,Multiple,5.1.50907.0,20180425,Microsoft Corporation,1033,c:\Program Files\Microsoft Silverlight\,c:\98d66f6b8da3a254fd\,
