Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
TermService,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\termsrv.dll,-267",None,"@%SystemRoot%\System32\termsrv.dll,-268",Manual,Win32ShareProcess,2018-04-11 23:38:44.4716235,2018-04-11 23:38:44.4716235,,%SystemRoot%\System32\svchost.exe -k NetworkService,,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
Themes,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\themeservice.dll,-8193",None,"@%SystemRoot%\System32\themeservice.dll,-8192",Automatic,Win32ShareProcess,2018-04-11 23:38:44.4716235,2018-04-11 23:38:44.4716235,ProfSvc_Group,%SystemRoot%\System32\svchost.exe -k netsvcs -p,,SeAssignPrimaryTokenPrivilege SeDebugPrivilege SeImpersonatePrivilege
TieringEngineService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\TieringEngineService.exe,-701",None,"@%SystemRoot%\system32\TieringEngineService.exe,-702",Manual,Win32OwnProcess,2018-04-11 23:38:44.4716235,,,%SystemRoot%\system32\TieringEngineService.exe,,
TimeBrokerSvc,ROOT\ControlSet001\Services,"@%windir%\system32\TimeBrokerServer.dll,-1002",None,"@%windir%\system32\TimeBrokerServer.dll,-1001",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4716235,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
TokenBroker,ROOT\ControlSet001\Services,"@%systemroot%\system32\tokenbroker.dll,-101",None,"@%systemroot%\system32\tokenbroker.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:38:44.4716235,2018-04-11 23:38:44.4716235,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeTakeOwnershipPrivilege SeDebugPrivilege
TPAutoConnSvc,ROOT\ControlSet001\Services,ThinPrint component for creating printers or connecting printer shares automatically.,None,TP AutoConnect Service,Manual,Win32OwnProcess,2019-02-15 03:48:02.9437944,,,"""C:\Program Files\VMware\VMware Tools\TPAutoConnSvc.exe""",,
TPM,ROOT\ControlSet001\Services,"@tpm.inf,%TPMDesc%;TPM Driver",None,"@tpm.inf,%TPM%;TPM",Manual,KernelDriver,2018-04-11 23:38:44.4716235,,Boot Bus Extender,\SystemRoot\System32\drivers\tpm.sys,,
TPVCGateway,ROOT\ControlSet001\Services,ThinPrint component that receives print data from dedicated print servers and forwards it to ThinPrint ICA/RDP Clients.,None,TP VC Gateway Service,Manual,Win32OwnProcess,2019-02-15 03:48:03.1471292,,,"""C:\Program Files\VMware\VMware Tools\TPVCGateway.exe""",,
TrkWks,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\trkwks.dll,-2",None,"@%SystemRoot%\system32\trkwks.dll,-1",Automatic,Win32ShareProcess,2018-04-11 23:38:44.4716235,2018-04-11 23:38:44.4716235,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeRestorePrivilege SeImpersonatePrivilege
TrustedInstaller,ROOT\ControlSet001\Services,"@%SystemRoot%\servicing\TrustedInstaller.exe,-101",None,"@%SystemRoot%\servicing\TrustedInstaller.exe,-100",Manual,Win32OwnProcess,2019-02-15 04:00:13.3816138,,ProfSvc_Group,%SystemRoot%\servicing\TrustedInstaller.exe,,
TSDDD,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-11 23:38:44.4559968,,,,,
TsUsbFlt,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\tsusbflt.sys,-1000",None,"@%SystemRoot%\system32\drivers\tsusbflt.sys,-1000",Manual,KernelDriver,2018-04-11 23:38:44.4559968,,,system32\drivers\tsusbflt.sys,,
TsUsbGD,ROOT\ControlSet001\Services,,None,"@tsgenericusbdriver.inf,%TsUsbGD.DeviceDesc.Generic%;Remote Desktop Generic USB Device",Manual,KernelDriver,2018-04-11 23:38:13.2034079,2018-04-11 23:38:13.2034079,Extended Base,\SystemRoot\System32\drivers\TsUsbGD.sys,,
tsusbhub,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\tsusbhub.sys,-2",None,"@%SystemRoot%\system32\drivers\tsusbhub.sys,-1",Manual,KernelDriver,2018-04-12 09:20:04.2797163,2018-04-12 09:20:00.7981676,Extended Base,system32\drivers\tsusbhub.sys,,
tunnel,ROOT\ControlSet001\Services,,None,"@%SystemRoot%\System32\drivers\tunnel.sys,-501",Manual,KernelDriver,2018-04-11 23:38:44.4559968,,NDIS,System32\drivers\tunnel.sys,,
tzautoupdate,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\tzautoupdate.dll,-201",None,"@%SystemRoot%\system32\tzautoupdate.dll,-200",Disabled,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeSystemTimePrivilege SeTimeZonePrivilege
UASPStor,ROOT\ControlSet001\Services,,None,"@uaspstor.inf,%UASPortName%;USB Attached SCSI (UAS) Driver",Manual,KernelDriver,2018-04-11 23:38:10.9844712,2018-04-25 19:59:00.5531383,,\SystemRoot\System32\drivers\uaspstor.sys,,
UcmCx0101,ROOT\ControlSet001\Services,,None,USB Connector Manager KMDF Class Extension,Manual,KernelDriver,2018-04-11 23:38:44.4559968,,System Bus Extender,System32\Drivers\UcmCx.sys,,
UcmTcpciCx0101,ROOT\ControlSet001\Services,,None,UCM-TCPCI KMDF Class Extension,Manual,KernelDriver,2018-04-11 23:38:44.4559968,,System Bus Extender,System32\Drivers\UcmTcpciCx.sys,,
UcmUcsi,ROOT\ControlSet001\Services,,None,"@UcmUcsi.inf,%UcmUcsi.ServiceName%;USB Connector Manager UCSI Client",Manual,KernelDriver,2018-04-11 23:38:15.5473510,,,\SystemRoot\System32\drivers\UcmUcsi.sys,,
Ucx01000,ROOT\ControlSet001\Services,,None,USB Host Support Library,Manual,KernelDriver,2018-04-25 19:58:54.3807710,2018-04-25 20:00:31.7457531,Boot Bus Extender,system32\drivers\ucx01000.sys,,
UdeCx,ROOT\ControlSet001\Services,,None,USB Device Emulation Support Library,Manual,KernelDriver,2018-04-11 23:38:44.4559968,,,system32\drivers\udecx.sys,,
udfs,ROOT\ControlSet001\Services,"Reads/Writes UDF 1.02,1.5,2.0x,2.5 disc formats, usually found on C/DVD discs. (Core) (All pieces)",None,udfs,Disabled,FileSystemDriver,2018-04-11 23:38:44.4559968,,Boot File System,system32\DRIVERS\udfs.sys,,
UEFI,ROOT\ControlSet001\Services,,None,"@uefi.inf,%UEFI.SvcDesc%;Microsoft UEFI Driver",Manual,KernelDriver,2018-04-11 23:38:11.4688875,,,\SystemRoot\System32\drivers\UEFI.sys,,
UevAgentDriver,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\UevAgentDriver.sys,-102",None,"@%systemroot%\system32\drivers\UevAgentDriver.sys,-101",Disabled,FileSystemDriver,2018-04-12 09:20:04.2797163,,FSFilter Top,\SystemRoot\system32\drivers\UevAgentDriver.sys,,
UevAgentService,ROOT\ControlSet001\Services,"@%systemroot%\system32\AgentService.exe,-101",None,"@%systemroot%\system32\AgentService.exe,-102",Disabled,Win32OwnProcess,2018-04-12 09:20:04.2797163,,ProfSvc_Group,%systemroot%\system32\AgentService.exe,,SeTcbPrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege
Ufx01000,ROOT\ControlSet001\Services,,None,USB Function Class Extension,Manual,KernelDriver,2018-04-11 23:38:44.4559968,,System Bus Extender,system32\drivers\ufx01000.sys,,
UfxChipidea,ROOT\ControlSet001\Services,,None,"@ufxchipidea.inf,%UfxChipidea.ServiceName%;USB Chipidea Controller",Manual,KernelDriver,2018-04-11 23:38:14.1722365,,Base,\SystemRoot\System32\drivers\UfxChipidea.sys,,
ufxsynopsys,ROOT\ControlSet001\Services,,None,"@ufxsynopsys.inf,%ufxsynopsys.ServiceName%;USB Synopsys Controller",Manual,KernelDriver,2018-04-11 23:38:14.2034890,,Base,\SystemRoot\System32\drivers\ufxsynopsys.sys,,
UGatherer,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-11 23:38:44.4559968,,,,,
UGTHRSVC,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-11 23:38:44.4559968,,,,,
umbus,ROOT\ControlSet001\Services,,None,"@umbus.inf,%umbus.SVCDESC%;UMBus Enumerator Driver",Manual,KernelDriver,2019-02-15 13:45:03.7337368,2018-04-25 19:59:00.7025667,Extended Base,\SystemRoot\System32\drivers\umbus.sys,,
UmPass,ROOT\ControlSet001\Services,,None,"@umpass.inf,%UmPass.SVCDESC%;Microsoft UMPass Driver",Manual,KernelDriver,2018-04-11 23:38:14.2816203,,Extended Base,\SystemRoot\System32\drivers\umpass.sys,,
UmRdpService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\umrdp.dll,-1001",None,"@%SystemRoot%\system32\umrdp.dll,-1000",Manual,Win32ShareProcess,2018-04-12 09:20:04.2787177,2018-04-12 09:20:04.2797163,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeCreatePermanentPrivilege SeLoadDriverPrivilege SeDebugPrivilege
UnistoreSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\UserDataAccessRes.dll,-10002",None,"@%SystemRoot%\system32\UserDataAccessRes.dll,-10003",Manual,96,2018-04-11 23:38:44.4559968,2018-04-11 23:38:44.4559968,,%SystemRoot%\System32\svchost.exe -k UnistackSvcGroup,,SeImpersonatePrivilege SeCreateGlobalPrivilege
upnphost,ROOT\ControlSet001\Services,"@%systemroot%\system32\upnphost.dll,-214",None,"@%systemroot%\system32\upnphost.dll,-213",Manual,Win32ShareProcess,2018-04-11 23:38:44.4559968,2018-04-11 23:38:44.4559968,,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
UrsChipidea,ROOT\ControlSet001\Services,,None,"@urschipidea.inf,%UrsChipidea.ServiceName%;Chipidea USB Role-Switch Driver",Manual,KernelDriver,2018-04-25 19:59:00.3653509,2019-02-15 03:46:51.1082935,Base,\SystemRoot\System32\drivers\urschipidea.sys,,
UrsCx01000,ROOT\ControlSet001\Services,,None,USB Role-Switch Support Library,Manual,KernelDriver,2018-04-25 19:58:54.4120636,2019-02-15 03:46:49.1394262,System Bus Extender,system32\drivers\urscx01000.sys,,
UrsSynopsys,ROOT\ControlSet001\Services,,None,"@urssynopsys.inf,%UrsSynopsys.ServiceName%;Synopsys USB Role-Switch Driver",Manual,KernelDriver,2018-04-11 23:38:14.1253577,,Base,\SystemRoot\System32\drivers\urssynopsys.sys,,
usbccgp,ROOT\ControlSet001\Services,,None,"@usb.inf,%GenericParent.SvcDesc%;Microsoft USB Generic Parent Driver",Manual,KernelDriver,2019-02-15 13:45:08.6451258,,Base,\SystemRoot\System32\drivers\usbccgp.sys,,
usbcir,ROOT\ControlSet001\Services,,None,"@usbcir.inf,%usbcir.SVCDESC%;eHome Infrared Receiver (USBCIR)",Manual,KernelDriver,2018-04-11 23:38:01.3873966,2018-04-11 23:38:01.3873966,Extended Base,\SystemRoot\System32\drivers\usbcir.sys,,
usbehci,ROOT\ControlSet001\Services,,None,"@usbport.inf,%EHCIMP.SvcDesc%;Microsoft USB 2.0 Enhanced Host Controller Miniport Driver",Manual,KernelDriver,2018-04-11 23:38:15.8286253,,Base,\SystemRoot\System32\drivers\usbehci.sys,,
usbhub,ROOT\ControlSet001\Services,,None,"@usbport.inf,%ROOTHUB.SvcDesc%;Microsoft USB Standard Hub Driver",Manual,KernelDriver,2018-04-11 23:38:44.4559968,,Base,\SystemRoot\System32\drivers\usbhub.sys,,
USBHUB3,ROOT\ControlSet001\Services,,None,"@usbhub3.inf,%UsbHub3.SVCDESC%;SuperSpeed Hub",Manual,KernelDriver,2019-02-15 13:45:08.3431815,2018-04-25 19:59:00.3653509,Base,\SystemRoot\System32\drivers\UsbHub3.sys,,
usbohci,ROOT\ControlSet001\Services,,None,"@usbport.inf,%OHCIMP.SvcDesc%;Microsoft USB Open Host Controller Miniport Driver",Manual,KernelDriver,2018-04-11 23:38:15.8129990,,Base,\SystemRoot\System32\drivers\usbohci.sys,,
usbprint,ROOT\ControlSet001\Services,,None,"@usbprint.inf,%USBPRINT.SvcDesc%;Microsoft USB PRINTER Class",Manual,KernelDriver,2018-04-11 23:38:01.8561846,,extended base,\SystemRoot\System32\drivers\usbprint.sys,,
usbser,ROOT\ControlSet001\Services,,None,"@usbser.inf,%UsbSerial.DriverDesc%;Microsoft USB Serial Driver",Manual,KernelDriver,2018-04-11 23:38:11.7657890,,,\SystemRoot\System32\drivers\usbser.sys,,
USBSTOR,ROOT\ControlSet001\Services,,None,"@usbstor.inf,%USBSTOR.SvcDesc%;USB Mass Storage Driver",Manual,KernelDriver,2018-04-11 23:38:16.1411532,,,\SystemRoot\System32\drivers\USBSTOR.SYS,,
usbuhci,ROOT\ControlSet001\Services,,None,"@usbport.inf,%UHCIMP.SvcDesc%;Microsoft USB Universal Host Controller Miniport Driver",Manual,KernelDriver,2018-04-11 23:38:15.8442517,,Base,\SystemRoot\System32\drivers\usbuhci.sys,,
USBXHCI,ROOT\ControlSet001\Services,,None,"@usbxhci.inf,%PCI\CC_0C0330.DeviceDesc%;USB xHCI Compliant Host Controller",Manual,KernelDriver,2019-02-15 13:45:05.0460055,2018-04-25 19:59:00.3966324,,\SystemRoot\System32\drivers\USBXHCI.SYS,,
UserDataSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\UserDataAccessRes.dll,-14000",None,"@%SystemRoot%\system32\UserDataAccessRes.dll,-14001",Manual,96,2018-04-11 23:38:44.4559968,2018-04-11 23:38:44.4559968,,%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup,,SeImpersonatePrivilege SeCreateGlobalPrivilege
UserManager,ROOT\ControlSet001\Services,"@%systemroot%\system32\usermgr.dll,-101",None,"@%systemroot%\system32\usermgr.dll,-100",Automatic,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeTcbPrivilege SeImpersonatePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeBackupPrivilege SeRestorePrivilege SeAssignPrimaryTokenPrivilege SeTakeOwnershipPrivilege SeDebugPrivilege
UsoSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\usocore.dll,-102",None,"@%systemroot%\system32\usocore.dll,-101",Automatic,Win32ShareProcess,2018-04-11 23:38:44.4559968,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k netsvcs -p,,SeCreateGlobalPrivilege SeShutdownPrivilege
VacSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\vac.dll,-201",None,"@%SystemRoot%\system32\vac.dll,-200",Manual,Win32OwnProcess,2018-04-11 23:38:44.4559968,2018-04-11 23:38:44.4559968,AudioGroup,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,
VaultSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\vaultsvc.dll,-1004",None,"@%SystemRoot%\system32\vaultsvc.dll,-1003",Manual,Win32ShareProcess,2018-04-11 23:38:44.4559968,2018-04-25 20:58:15.8572296,,%SystemRoot%\system32\lsass.exe,,SeTcbPrivilege SeTakeOwnershipPrivilege
vdrvroot,ROOT\ControlSet001\Services,,None,"@vdrvroot.inf,%vdrvroot_svcdesc%;Microsoft Virtual Drive Enumerator",Boot,KernelDriver,2019-02-15 13:45:03.7337368,2018-04-25 19:58:54.3650931,Boot Bus Extender,System32\drivers\vdrvroot.sys,,
vds,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\vds.exe,-112",None,"@%SystemRoot%\system32\vds.exe,-100",Manual,Win32OwnProcess,2018-04-11 23:38:44.4559968,,,%SystemRoot%\System32\vds.exe,,
VerifierExt,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\drivers\VerifierExt.sys,-1001",None,"@%SystemRoot%\System32\drivers\VerifierExt.sys,-1000",Manual,KernelDriver,2018-04-11 23:38:44.4559968,,WdfLoadGroup,System32\drivers\VerifierExt.sys,,
VGAuthService,ROOT\ControlSet001\Services,Alias Manager and Ticket Service,None,VMware Alias Manager and Ticket Service,Automatic,Win32OwnProcess,2019-02-15 03:48:03.1625089,,,"""C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe""",,
vhdmp,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2018-04-11 23:38:11.0782292,2018-04-11 23:38:11.0782292,SCSI miniport,\SystemRoot\System32\drivers\vhdmp.sys,,
vhf,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\vhf.sys,-101",None,"@%SystemRoot%\system32\drivers\vhf.sys,-100",Manual,KernelDriver,2018-04-11 23:38:44.4559968,,Base,\SystemRoot\System32\drivers\vhf.sys,,
vm3dmp,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2018-04-25 20:08:12.3236505,,Video,\SystemRoot\system32\DRIVERS\vm3dmp.sys,,
vm3dmp-debug,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2018-04-25 20:08:12.3236505,,Video,\SystemRoot\system32\DRIVERS\vm3dmp-debug.sys,,
vm3dmp-stats,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2018-04-25 20:08:12.3236505,,Video,\SystemRoot\system32\DRIVERS\vm3dmp-stats.sys,,
vm3dmp_loader,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2019-02-15 13:45:04.6088167,,Video,\SystemRoot\system32\DRIVERS\vm3dmp_loader.sys,,
vmbus,ROOT\ControlSet001\Services,,None,"@wvmbus.inf,%vmbus.SVCDESC%;Virtual Machine Bus",Boot,KernelDriver,2018-04-25 19:59:00.5845675,2018-04-25 19:58:54.3966381,System Bus Extender,System32\drivers\vmbus.sys,,
VMBusHID,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2018-04-11 23:38:13.2815392,,Extended Base,\SystemRoot\System32\drivers\VMBusHID.sys,,
vmci,ROOT\ControlSet001\Services,,None,"@oem4.inf,%loc.vmciServiceDisplayName%;VMware VMCI Bus Driver",Boot,KernelDriver,2019-02-15 13:45:03.7492320,,System Bus Extender,System32\drivers\vmci.sys,,
vmgid,ROOT\ControlSet001\Services,,None,"@wvmgid.inf,%VmGid.SVCDESC%;Microsoft Hyper-V Guest Infrastructure Driver",Manual,KernelDriver,2018-04-11 23:38:13.5159332,,,\SystemRoot\System32\drivers\vmgid.sys,,
vmhgfs,ROOT\ControlSet001\Services,Implements the VMware HGFS protocol. This protocol provides connectivity to host files provided by the HGFS server.,None,VMware Host Guest Client Redirector,Manual,FileSystemDriver,2019-02-15 03:48:00.9281815,,NetworkProvider,system32\DRIVERS\vmhgfs.sys,,
vmicguestinterface,ROOT\ControlSet001\Services,"@%systemroot%\system32\icsvc.dll,-802",None,"@%systemroot%\system32\icsvc.dll,-801",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege
vmicheartbeat,ROOT\ControlSet001\Services,"@%systemroot%\system32\icsvc.dll,-102",None,"@%systemroot%\system32\icsvc.dll,-101",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k ICService -p,,SeChangeNotifyPrivilege
vmickvpexchange,ROOT\ControlSet001\Services,"@%systemroot%\system32\icsvc.dll,-202",None,"@%systemroot%\system32\icsvc.dll,-201",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege
vmicrdv,ROOT\ControlSet001\Services,"@%systemroot%\system32\icsvcext.dll,-602",None,"@%systemroot%\system32\icsvcext.dll,-601",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k ICService -p,,SeChangeNotifyPrivilege SeBackupPrivilege SeRestorePrivilege SeTakeOwnershipPrivilege SeManageVolumePrivilege SeCreateSymbolicLinkPrivilege SeShutdownPrivilege
vmicshutdown,ROOT\ControlSet001\Services,"@%systemroot%\system32\icsvc.dll,-302",None,"@%systemroot%\system32\icsvc.dll,-301",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege SeShutdownPrivilege SeTcbPrivilege SeImpersonatePrivilege
vmictimesync,ROOT\ControlSet001\Services,"@%systemroot%\system32\icsvc.dll,-402",None,"@%systemroot%\system32\icsvc.dll,-401",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeSystemtimePrivilege SeCreateGlobalPrivilege
vmicvmsession,ROOT\ControlSet001\Services,"@%systemroot%\system32\icsvc.dll,-902",None,"@%systemroot%\system32\icsvc.dll,-901",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeImpersonatePrivilege SeTcbPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege
vmicvss,ROOT\ControlSet001\Services,"@%systemroot%\system32\icsvcext.dll,-502",None,"@%systemroot%\system32\icsvcext.dll,-501",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege SeBackupPrivilege
VMMemCtl,ROOT\ControlSet001\Services,Driver to provide enhanced memory management of this virtual machine.,None,Memory Control Driver,Automatic,KernelDriver,2018-04-25 20:08:08.3078409,,Extended Base,\SystemRoot\system32\DRIVERS\vmmemctl.sys,,
vmmouse,ROOT\ControlSet001\Services,,None,"@oem9.inf,%VMMouse.SvcDesc%;VMware Pointing Device",Manual,KernelDriver,2019-02-15 13:45:04.6713213,,Pointer Port,\SystemRoot\System32\drivers\vmmouse.sys,,
vmrawdsk,ROOT\ControlSet001\Services,VMware Physical Disk Helper,None,VMware Physical Disk Helper,System,KernelDriver,2019-02-15 13:45:07.9367701,2019-02-15 03:49:11.4748653,Base,\SystemRoot\system32\DRIVERS\vmrawdsk.sys,,
VMTools,ROOT\ControlSet001\Services,Provides support for synchronizing objects between the host and guest operating systems.,None,VMware Tools,Automatic,Win32OwnProcess,2019-02-15 14:01:22.5238051,,,"""C:\Program Files\VMware\VMware Tools\vmtoolsd.exe""",,
vmusbmouse,ROOT\ControlSet001\Services,,None,"@oem8.inf,%VMUsbMouse.SvcDesc%;VMware USB Pointing Device",Manual,KernelDriver,2019-02-15 13:45:08.6611517,2019-02-15 13:45:08.6763805,Pointer Port,\SystemRoot\System32\drivers\vmusbmouse.sys,,
vmvss,ROOT\ControlSet001\Services,VMware Snapshot Provider,None,VMware Snapshot Provider,Manual,Win32OwnProcess,2019-02-15 03:48:11.8969280,,,C:\Windows\system32\dllhost.exe /Processid:{E7799D0B-1204-474E-900F-4196CDA1BE0A},,
VMware Physical Disk Helper Service,ROOT\ControlSet001\Services,Enables support for running virtual machines from a physical disk partition,None,VMware Physical Disk Helper Service,Automatic,Win32OwnProcess,2019-02-15 03:48:03.1625089,,Base,"""C:\Program Files\VMware\VMware Tools\vmacthlp.exe""",,
VMwareCAFCommAmqpListener,ROOT\ControlSet001\Services,VMware Common Agent AMQP Communication Service,None,VMware CAF AMQP Communication Service,Manual,Win32OwnProcess,2019-02-15 03:48:03.2874986,,,"""C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\CommAmqpListener.exe""",,
VMwareCAFManagementAgentHost,ROOT\ControlSet001\Services,VMware Common Agent Management Agent Service,None,VMware CAF Management Agent Service,Manual,Win32OwnProcess,2019-02-15 03:48:03.2874986,,,"""C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\ManagementAgentHost.exe""",,
volmgr,ROOT\ControlSet001\Services,,None,"@volmgr.inf,%volmgr_svcdesc%;Volume Manager Driver",Boot,KernelDriver,2019-02-15 13:45:03.7337368,,System Bus Extender,System32\drivers\volmgr.sys,,
volmgrx,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\volmgrx.sys,-101",None,"@%SystemRoot%\system32\drivers\volmgrx.sys,-100",Boot,KernelDriver,2018-04-11 23:38:44.4559968,,System Bus Extender,System32\drivers\volmgrx.sys,,
volsnap,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\volsnap.sys,-101",None,"@%SystemRoot%\system32\drivers\volsnap.sys,-100",Boot,KernelDriver,2019-02-15 13:45:07.7806180,,,System32\drivers\volsnap.sys,,
volume,ROOT\ControlSet001\Services,,None,"@volume.inf,%VolumeServiceDesc%;Volume driver",Boot,KernelDriver,2019-02-15 13:45:07.7806180,,,System32\drivers\volume.sys,,
vpci,ROOT\ControlSet001\Services,,None,"@wvpci.inf,%vpci.SVCDESC%;Microsoft Hyper-V Virtual PCI Bus",Manual,KernelDriver,2018-04-11 23:38:13.7034484,,System Bus Extender,\SystemRoot\System32\drivers\vpci.sys,,
vsmraid,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2018-04-25 19:59:00.5845675,2018-04-11 23:38:07.3566389,SCSI Miniport,System32\drivers\vsmraid.sys,,
vsock,ROOT\ControlSet001\Services,vSockets Driver,None,vSockets Virtual Machine Communication Interface Sockets driver,Boot,KernelDriver,2018-04-25 20:08:02.3862358,,System Bus Extender,system32\DRIVERS\vsock.sys,,
VSS,ROOT\ControlSet001\Services,"@%systemroot%\system32\vssvc.exe,-101",None,"@%systemroot%\system32\vssvc.exe,-102",Manual,Win32OwnProcess,2018-04-11 23:38:44.4559968,,,%systemroot%\system32\vssvc.exe,,
VSTXRAID,ROOT\ControlSet001\Services,,None,"@vstxraid.inf,%Driver.DeviceDesc%;VIA StorX Storage RAID Controller Windows Driver",Boot,KernelDriver,2018-04-25 19:59:00.5845675,2018-04-11 23:38:07.3878916,SCSI Miniport,System32\drivers\vstxraid.sys,,
vwifibus,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\drivers\vwifibus.sys,-258",None,"@%SystemRoot%\System32\drivers\vwifibus.sys,-257",Manual,KernelDriver,2018-04-11 23:38:44.4091180,,,\SystemRoot\System32\drivers\vwifibus.sys,,
vwififlt,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\drivers\vwififlt.sys,-260",None,"@%SystemRoot%\System32\drivers\vwififlt.sys,-259",System,KernelDriver,2018-04-25 19:59:00.7617903,2018-04-25 19:59:00.7617903,NDIS,System32\drivers\vwififlt.sys,,
