Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,ConnectedTime,ConnectStartTime,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
1,2015-12-12 02:20:40,,,,UnknownOrUserSid,,,2,1,51,2015-12-12 02:19:08.5659820,1688849860263936,IF_TYPE_ETHERNET_CSMACD,0,0,
2,2015-12-12 03:00:00,,,,UnknownOrUserSid,,,2,1,197,2015-12-12 02:56:42.3965563,1688849860263936,IF_TYPE_ETHERNET_CSMACD,0,0,
