Hash,Id,Offset,OwnerSid,GroupSid,Control,SaclAceCount,UniqueSaclAceTypes,DaclAceCount,UniqueDaclAceTypes,FileOffset,SourceFile
B0640109,640,115056,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,5,AccessAllowed,377200,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
9428325C,641,115312,S-1-5-32-544,S-1-5-21-2489440558-2754304563-710705792-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,377456,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
769F4937,642,115504,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,377648,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
A1B5A93D,643,115712,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,377856,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
82F8649D,644,115856,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,378000,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
842E034D,645,116064,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,4,AccessAllowed,378208,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
E5B1ECFA,646,116256,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,378400,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
A63D6179,647,116400,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,3,AccessAllowed,378544,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
2B39DF5F,648,116544,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,378688,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
77C50032,649,116752,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemAudit,5,AccessAllowed,378896,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
8FDB1AD8,650,116992,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,379136,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
2F39DF5F,651,117200,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,379344,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
04F45B1D,652,117408,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,379552,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
B5B26D95,653,117584,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,4,AccessAllowed,379728,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
4CC2EFE5,654,117760,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,3,AccessAllowed,379904,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\$Secure_$SDS
