KeyName,KeyLastWriteTimestamp,Date,Class,Directory,DriverInBox,Hwids,Inf,Provider,SubmissionId,SYSFILE,Version
vm3d.inf_amd64_9ef96bbb1212c325,2019-02-15 03:53:05,2018-01-02 00:00:00,display,c:\windows\system32\driverstore\filerepository\vm3d.inf_amd64_9ef96bbb1212c325,False,"pci\ven_15ad&dev_0405&subsys_00000000&rev_00,pci\ven_15ad&dev_0405&subsys_040515ad&rev_00",oem10.inf,"VMware, Inc.",30099670_13755566615530718_1152921504627422525,"vm3dmp-debug.sys,vm3dmp-stats.sys,vm3dmp.sys,vm3dmp_loader.sys",8.15.1.65
vmci.inf_amd64_64189b30c198ca23,2019-02-15 03:53:05,2016-05-25 00:00:00,system,c:\windows\system32\driverstore\filerepository\vmci.inf_amd64_64189b30c198ca23,False,"pci\ven_15ad&dev_0740&subsys_074015ad,root\vmwvmcihostdev",oem4.inf,"VMware, Inc.",1849522,vmci.sys,9.8.6.0
vmmouse.inf_amd64_31990a165ac530d5,2019-02-15 03:53:05,2015-12-18 00:00:00,mouse,c:\windows\system32\driverstore\filerepository\vmmouse.inf_amd64_31990a165ac530d5,False,*vmw0003,oem9.inf,"VMware, Inc.",1817729,vmmouse.sys,12.5.7.0
vmusbmouse.inf_amd64_b47444d422028d98,2019-02-15 03:53:05,2015-12-18 00:00:00,mouse,c:\windows\system32\driverstore\filerepository\vmusbmouse.inf_amd64_b47444d422028d98,False,"hid\vid_0e0f&pid_0003&mi_00,hid\vid_0e0f&pid_0003&mi_01",oem8.inf,"VMware, Inc.",1818146,vmusbmouse.sys,12.5.7.0
