RunTime,ExecutableName
2019-02-15 04:54:00,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\CSRSS.EXE
2019-02-15 14:01:21,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\CTFMON.EXE
2019-02-15 05:34:31,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\CTFMON.EXE
2019-02-15 04:54:52,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\CTFMON.EXE
2019-02-15 04:53:59,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\CTFMON.EXE
2019-02-15 04:49:16,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\CTFMON.EXE
2019-02-15 03:48:48,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\CTFMON.EXE
2018-04-25 20:13:55,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\CTFMON.EXE
2018-04-25 20:04:36,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\CTFMON.EXE
2019-02-15 05:02:13,\VOLUME{01d3dcd7d6133575-68d628db}\USERS\JOKER\DD.EXE
2019-02-15 05:30:06,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DEFRAG.EXE
2019-02-15 03:59:36,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DEFRAG.EXE
2019-02-15 03:47:42,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\TEMP\08FA3159-BEA1-4954-BD0A-0F76BAF09B15\DISMHOST.EXE
2019-02-15 14:01:19,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2019-02-15 04:58:23,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2019-02-15 04:53:53,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2019-02-15 03:52:06,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-25 20:09:21,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2018-04-25 20:03:00,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2019-02-15 05:06:32,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2019-02-15 04:56:26,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2019-02-15 04:54:13,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2019-02-15 04:51:50,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2019-02-15 04:31:56,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
2019-02-15 04:16:39,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DLLHOST.EXE
