ApplicationName,ProgramId,FileKeyLastWriteTimestamp,SHA1,IsOsComponent,FullPath,Name,FileExtension,LinkDate,ProductName,Size,Version,ProductVersion,LongPathHash,BinaryType,IsPeFile,BinFileVersion,BinProductVersion,Usn,Language,Description
Microsoft OneDrive,00001df5ed47057901d1d49de84c90c5d92e0000ffff,2019-02-15 03:52:39,5ca5368561d0984a4315b3aae25bbc27da13315a,False,c:\users\ieuser\appdata\local\microsoft\onedrive\17.3.6816.0313\filecoauth.exe,filecoauth.exe,.exe,2017-03-13 22:57:57,microsoft onedrive,214656,17.3.6816.0313,17.3.6816.0313,filecoauth.exe|83b7f4f627021e62,pe32_i386,True,17.3.6816.313,17.3.6816.313,0,1033,
Microsoft OneDrive,00001df5ed47057901d1d49de84c90c5d92e0000ffff,2019-02-15 03:52:39,47281eb285ba2866c9ed049cffb9569307bb729d,False,c:\users\ieuser\appdata\local\microsoft\onedrive\17.3.6816.0313\filesyncconfig.exe,filesyncconfig.exe,.exe,2017-03-13 22:57:26,microsoft onedrive,228472,17.3.6816.0313,17.3.6816.0313,filesyncconfig.e|c4671075dc6f82d5,pe32_i386,True,17.3.6816.313,17.3.6816.313,0,1033,
Microsoft OneDrive,00001df5ed47057901d1d49de84c90c5d92e0000ffff,2019-02-15 03:52:39,3cee5a11b2528e66184e607fc62c4bd22dd25706,False,c:\users\ieuser\appdata\local\microsoft\onedrive\17.3.6816.0313\onedrivesetup.exe,onedrivesetup.exe,.exe,2017-03-13 23:00:42,windows live,20488312,17.3.6816.0313,17.3.6816.0313,onedrivesetup.ex|5556577f8a0136c9,pe32_i386,True,17.3.6816.313,17.3.6816.313,0,1033,
Puppet (64-bit),00009ab73cd40a32ace0d617698ded13954c00000904,2019-02-15 03:52:39,bb48a2485adb705350225765a5b08c5bca747814,False,c:\program files\puppet labs\puppet\sys\tools\bin\elevate.exe,elevate.exe,.exe,2007-10-28 07:03:22,elevate,20480,4.0.10326.0,4.0.10326.0,elevate.exe|af7d883c1cd841d0,pe32_clr_il,True,4.0.10326.0,4.0.10326.0,0,0,
Puppet (64-bit),00009ab73cd40a32ace0d617698ded13954c00000904,2019-02-15 03:52:39,3955fc876dcd3fc5673853e3121e61317313cf92,False,c:\program files\puppet labs\puppet\sys\ruby\bin\ruby.exe,ruby.exe,.exe,2016-03-28 20:41:26,ruby interpreter 2.0.0p648 [x64-mingw32],148828,2.0.0p648,2.0.0p648,ruby.exe|5aecfee5b068a482,pe64_amd64,True,2.0.0.648,2.0.0.648,0,0,
Puppet (64-bit),00009ab73cd40a32ace0d617698ded13954c00000904,2019-02-15 03:52:39,5de57fd589722da30401a6c0a071705aaa4af750,False,c:\program files\puppet labs\puppet\sys\ruby\bin\rubyw.exe,rubyw.exe,.exe,2016-03-28 20:41:27,ruby interpreter 2.0.0p648 [x64-mingw32],148828,2.0.0p648,2.0.0p648,rubyw.exe|87c053eac78e6b3b,pe64_amd64,True,2.0.0.648,2.0.0.648,0,0,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,a942ed7aa417e770a9c323d8b53ce3d76aa9d2ac,False,c:\program files\vmware\vmware tools\vmware caf\pme\bin\commamqplistener.exe,commamqplistener.exe,.exe,2018-03-22 09:30:25,,68096,,,commamqplistener|6debcbec69f43858,pe64_amd64,True,,,0,0,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,5c72e67da4027a894b2481d922289da7e6e02a6b,False,c:\program files\common files\vmware\drivers\vss\comreg.exe,comreg.exe,.exe,2018-03-22 09:38:41,,146872,,,comreg.exe|5e94604d72556d23,pe64_amd64,True,,,0,0,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,f1386e14541d8599642732f53da5816f45a63466,False,c:\program files\vmware\vmware tools\vmware caf\pme\bin\configprovider.exe,configprovider.exe,.exe,2018-03-22 09:30:39,,174592,,,configprovider.e|5048fcf93256193a,pe64_amd64,True,,,0,0,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,860d3ca981052f40a1888f5b87bd1678e394073c,False,c:\program files\vmware\vmware tools\guestproxycerttool.exe,guestproxycerttool.exe,.exe,2018-03-22 09:27:56,,52664,,,guestproxycertto|6b90f2ffd42ddfbc,pe64_amd64,True,,,0,0,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,719b8d03b2d4426d95235618db8f851442a39c78,False,c:\program files\vmware\vmware tools\vmware caf\pme\bin\installprovider.exe,installprovider.exe,.exe,2018-03-22 09:41:48,,222720,,,installprovider.|c10c48acdfa838f6,pe64_amd64,True,,,0,0,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,417a1a4b0b7b5ff590db30cd68e77b9dcbb51a58,False,c:\program files\vmware\vmware tools\vmware caf\pme\bin\managementagenthost.exe,managementagenthost.exe,.exe,2018-03-22 09:29:50,,61440,,,managementagenth|e417bbcb2e5d5713,pe64_amd64,True,,,0,0,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,dd08293849017414d009f9e00f1382b8d3ae1665,False,c:\program files\common files\vmware\drivers\pvscsi\win8\pvscsi.sys,pvscsi.sys,.sys,2016-01-26 12:18:30,vmware pvscsi storport driver (64-bit),59456,1.3.8.0,1.3.8.0 build-3482537,pvscsi.sys|ab1dbaa42155403c,pe64_amd64,True,1.3.8.0,1.3.8.0,0,1033,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,93369ef7e98e9062325daf0c445439b04fd1b820,False,c:\program files\vmware\vmware tools\vmware caf\pme\bin\remotecommandprovider.exe,remotecommandprovider.exe,.exe,2018-03-22 09:30:44,,65024,,,remotecommandpro|3427f29eeffb066e,pe64_amd64,True,,,0,0,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,0ea7eb87dfccab7ba324ef4fb17c7c4ff9bdc340,False,c:\program files\vmware\vmware tools\rpctool.exe,rpctool.exe,.exe,2018-03-22 09:27:11,,122296,,,rpctool.exe|6978e2fa2672f6a2,pe64_amd64,True,,,0,0,
VMware Tools,0000c3aa08abce89443827d911cd0e269bfa00000904,2019-02-15 03:52:39,9f4cfc75fe7f645eecf3d240695a9897023bae8c,False,c:\program files\vmware\vmware tools\rvmsetup.exe,rvmsetup.exe,.exe,2018-03-22 09:25:23,vmware tools,34816,10.2.5 build-8068393,10.2.5 build-8068393,rvmsetup.exe|27c556ff0f8a36f8,pe64_amd64,True,10.2.5.8049,10.2.5.8049,0,1033,
