ApplicationName,ProgramId,FileKeyLastWriteTimestamp,SHA1,IsOsComponent,FullPath,Name,FileExtension,LinkDate,ProductName,Size,Version,ProductVersion,LongPathHash,BinaryType,IsPeFile,BinFileVersion,BinProductVersion,Language,Usn,Description
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,18a2ae1a23e8e033f3f3f8f3416ba9ea810e5aea,False,c:\program files (x86)\microsoft office\root\office16\mspub.exe,mspub.exe,.exe,2018-03-03 13:22:49,microsoft office 2016,9675952,16.0.8431.2236,16.0.8431.2236,mspub.exe|d6821969229d5b53,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,2b84678c935f655bc4095927fec8d19ed4374693,False,c:\program files (x86)\microsoft office\root\office16\msqry32.exe,msqry32.exe,.exe,2018-03-03 11:36:07,microsoft office 2016,695984,16.0.8431.2236,16.0.8431.2236,msqry32.exe|ac6846be1d92e524,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,e43eaf01272df6777661804f62a7ea767309b531,False,c:\program files (x86)\microsoft office\root\office16\namecontrolserver.exe,namecontrolserver.exe,.exe,2018-03-03 11:35:42,microsoft office 2016,114352,16.0.8431.2236,16.0.8431.2236,namecontrolserve|b3500e7bf9da9a04,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,ed3bc27a43ebfb02152afa2572c4c1b0ba9d2333,False,c:\program files (x86)\microsoft office\root\office16\ocpubmgr.exe,ocpubmgr.exe,.exe,2018-03-03 13:38:37,microsoft office 2016,1502384,16.0.8431.2236,16.0.8431.2236,ocpubmgr.exe|8e7013fbc0952cde,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,90e279b2e2cff63990392f1a8d4bf814afe77db6,False,c:\program files (x86)\microsoft office\root\office16\officebackgroundtaskhandler.exe,officebackgroundtaskhandler.exe,.exe,2017-08-12 09:59:30,,24264,,,officebackground|8ea4800f81d6e950,pe32_i386,True,,,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,c6a33f4c581054204d8ec05dd9d7eee30ee188e6,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\ohub32.exe,ohub32.exe,.exe,2017-11-03 05:05:08,microsoft office 2016,1577128,16.0.8431.2110,16.0.8431.2110,ohub32.exe|540e237fc21a8c52,pe32_i386,True,16.0.8431.2110,16.0.8431.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,91da0d9660195d81494ad7367ec53821f99639eb,False,c:\program files (x86)\microsoft office\root\office16\olcfg.exe,olcfg.exe,.exe,2017-08-20 05:20:06,microsoft outlook,93384,16.0.8431.2046,16.0.8431.2046,olcfg.exe|c9d0151eace1aae1,pe32_i386,True,16.0.8431.2046,16.0.8431.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,d1464de646c3d4cab70bbea55546631b34c436c9,False,c:\program files (x86)\microsoft office\root\vfs\programfilescommonx86\microsoft shared\office16\olicenseheartbeat.exe,olicenseheartbeat.exe,.exe,2018-03-03 11:21:53,office subscription licensing heartbeat,659632,16.0.8431.2236,16.0.8431.2236,olicenseheartbea|d4859cd610ee7291,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,13c626a116dcc31ad25e4c573040bcbc202f5fd3,False,c:\program files (x86)\microsoft office\root\integration\onedrivesetup.exe,onedrivesetup.exe,.exe,2016-12-13 04:20:52,windows live,20466392,17.3.6743.1212,17.3.6743.1212,onedrivesetup.ex|8c71ce7a861bf53,pe32_i386,True,17.3.6743.1212,17.3.6743.1212,1033,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,2b5417bf8a91ab7f9ce026e7547b75e333a53ba2,False,c:\program files (x86)\microsoft office\root\office16\onenote.exe,onenote.exe,.exe,2018-03-03 13:25:09,microsoft onenote,1985200,16.0.8431.2236,16.0.8431.2236,onenote.exe|5056315ba2254073,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,177ef3e927fb640e006690dc9380979130cda78e,False,c:\program files (x86)\microsoft office\root\office16\onenotem.exe,onenotem.exe,.exe,2018-03-03 11:31:12,microsoft onenote,173232,16.0.8431.2236,16.0.8431.2236,onenotem.exe|699bb0719e4d01f9,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,ed304650d8e7dd29f3cc46c2b6e54de2452218b0,False,c:\program files (x86)\microsoft office\root\office16\orgchart.exe,orgchart.exe,.exe,2018-03-03 11:35:50,microsoft office 2016,569000,16.0.8431.2236,16.0.8431.2236,orgchart.exe|6e7d01fc5895cfb0,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,acf049b612db14167e6ef5ab409ebe02de2f6591,False,c:\program files (x86)\microsoft office\root\vfs\programfilescommonx86\microsoft shared\source engine\ose.exe,ose.exe,.exe,2017-10-04 18:43:05,office source engine,213680,16.0.8431.2107,16.0.8431.2107,ose.exe|a4df9cd79dc8dca8,pe32_i386,True,16.0.8431.2107,16.0.8431.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,41fbc8c8f54646bfc067457a619521924579b980,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\osmadminicon.exe,osmadminicon.exe,.exe,2017-08-12 05:45:54,microsoft office 2016,60104,16.0.8326.2076,16.0.8326.2076,osmadminicon.exe|79b62a83d2dcdc09,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,41fbc8c8f54646bfc067457a619521924579b980,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\osmclienticon.exe,osmclienticon.exe,.exe,2017-08-12 05:45:54,microsoft office 2016,60104,16.0.8326.2076,16.0.8326.2076,osmclienticon.ex|e7fb80e254f0e30f,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,fe5530c0645d5390971f158865f29a370a5ee4da,False,c:\program files (x86)\microsoft office\office16\ospprearm.exe,ospprearm.exe,.exe,2018-03-03 15:42:42,,148136,,,ospprearm.exe|c4404a7cc2321db7,pe32_i386,True,,,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,9a94a35de6543d9b63bf051654f87d0efc3616be,False,c:\program files (x86)\microsoft office\root\vfs\programfilescommonx64\microsoft shared\officesoftwareprotectionplatform\osppsvc.exe,osppsvc.exe,.exe,2012-07-06 00:13:20,microsoft® office,5132888,15.0.0169.500 (win7sp1_gdr_oob_osppv2(oobla).120705-1649),15.0.0169.500,osppsvc.exe|ec0492171cd9bb29,pe64_amd64,True,15.0.169.500,15.0.169.500,1033,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,1163d682f4afd4a482c577ecd6d436d8842f47f0,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\outicon.exe,outicon.exe,.exe,2017-08-12 05:45:51,microsoft office 2016,458432,16.0.8326.2076,16.0.8326.2076,outicon.exe|243aec1c53198129,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,3c23cd3b0aba7e42106a6b51b87ad458a34d35fc,False,c:\program files (x86)\microsoft office\root\office16\outlook.exe,outlook.exe,.exe,2018-03-03 13:33:52,microsoft outlook,25180328,16.0.8431.2236,16.0.8431.2236,outlook.exe|c22f7962668b3378,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,bcd93b0d31b59b74fd0cfc4f2ba9b6eb1003e6b1,False,c:\program files (x86)\microsoft office\root\office16\pdfreflow.exe,pdfreflow.exe,.exe,2018-03-03 12:11:42,microsoft office 2016,10387120,16.0.8431.2236,16.0.8431.2236,pdfreflow.exe|cffddb592970f859,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,3db6c1f5319ac9b1b87760dbd5d855a8c10395c8,False,c:\program files (x86)\microsoft office\root\office16\perfboost.exe,perfboost.exe,.exe,2017-08-20 05:21:12,,344264,,,perfboost.exe|4012596bd45ef3b6,pe32_i386,True,,,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,014a2e2d8c3dfcb5305690d7dd2e77a4f67073d6,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\pj11icon.exe,pj11icon.exe,.exe,2017-08-12 05:45:54,microsoft office 2016,852680,16.0.8326.2076,16.0.8326.2076,pj11icon.exe|8507fd9d706afe00,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,38431265edc1f481f90b30d504cec48f116db115,False,c:\program files (x86)\microsoft office\root\office16\powerpnt.exe,powerpnt.exe,.exe,2018-03-03 13:58:02,microsoft office 2016,1860784,16.0.8431.2236,16.0.8431.2236,powerpnt.exe|32f41de2c19b0a22,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,1c8429e2c9cb9d7e3b35b791ab7840a5e41fa9cb,False,c:\program files (x86)\microsoft office\root\office16\pptico.exe,pptico.exe,.exe,2017-08-12 05:45:53,microsoft office 2016,3519176,16.0.8326.2076,16.0.8326.2076,pptico.exe|720249d86c573dc3,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,1c8429e2c9cb9d7e3b35b791ab7840a5e41fa9cb,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\pptico.exe,pptico.exe,.exe,2017-08-12 05:45:53,microsoft office 2016,3519176,16.0.8326.2076,16.0.8326.2076,pptico.exe|bd1de95bc0dafeb2,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,fd7c952f3e66f4675e627ed0d5c5fe481e9d0957,False,c:\program files (x86)\microsoft office\root\office16\protocolhandler.exe,protocolhandler.exe,.exe,2018-03-03 11:37:55,microsoft office 2016,3316400,16.0.8431.2236,16.0.8431.2236,protocolhandler.|9128a14b70265210,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,08d36a60cf83dc3709e293f9331e19e6586112a3,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\pubs.exe,pubs.exe,.exe,2017-08-12 05:45:54,microsoft office 2016,849608,16.0.8326.2076,16.0.8326.2076,pubs.exe|cf084b1d68b5bc0f,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,d99fb9601526b226a0da3d4788851fdef993b1c6,False,c:\program files (x86)\microsoft office\root\office16\scanpst.exe,scanpst.exe,.exe,2018-03-03 11:28:23,microsoft outlook,70832,16.0.8431.2236,16.0.8431.2236,scanpst.exe|62aae846b86d4b5e,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,9b8222a55db84015cb145be41b46a202cd76cb40,False,c:\program files (x86)\microsoft office\root\office16\selfcert.exe,selfcert.exe,.exe,2018-03-03 11:36:03,selfcert,889008,16.0.8431.2236,16.0.8431.2236,selfcert.exe|983d72bc4e58b64a,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,964a42ffdcb494433160cbe805e07a6e3e2320ad,False,c:\program files (x86)\microsoft office\root\office16\setlang.exe,setlang.exe,.exe,2018-03-03 11:36:01,microsoft office 2016,67248,16.0.8431.2236,16.0.8431.2236,setlang.exe|13a6f8a154ef65e6,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,0e62d04dd7263abd648a894c1830ecd49a36a2e0,False,c:\program files (x86)\microsoft office\root\office16\skypesrv\skypeserver.exe,skypeserver.exe,.exe,2017-08-20 05:21:54,,60608,,,skypeserver.exe|dd88b059edf13553,pe32_i386,True,,,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,8941757031034690dc963a3044c78ac8dec93a39,False,c:\program files (x86)\microsoft office\root\vfs\programfilescommonx86\microsoft shared\smart tag\smarttaginstall.exe,smarttaginstall.exe,.exe,2017-08-12 10:07:43,microsoft office 2016,27840,16.0.8326.2076,16.0.8326.2076,smarttaginstall.|ddb726eff4a89d9d,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,89a239d8c0c014665333d224b51fe3c749311906,False,c:\program files (x86)\microsoft office\root\office16\dcf\spreadsheetcompare.exe,spreadsheetcompare.exe,.exe,2017-08-12 08:02:44,microsoft office 2016,464072,16.0.8326.2076,16.0.8326.2076,spreadsheetcompa|726296791749140b,pe32_clr_32,True,16.0.8326.2076,16.0.8326.2076,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,d8db2204ffbd8cfbc76233c0bdb2b528f7acadc4,False,c:\program files (x86)\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140\sqldumper.exe,sqldumper.exe,.exe,2017-12-15 01:08:33,microsoft sql server,118976,2017.0150.0002.284 ((bi_main).171215-0055),15.0.2.284,sqldumper.exe|b389d09b4741fc35,pe32_i386,True,2017.150.2.284,15.0.2.284,1033,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,f862eb9315157ae6e08f4e023e76e736ddc540e9,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\sscicons.exe,sscicons.exe,.exe,2017-08-12 05:45:50,microsoft office 2016,78536,16.0.8326.2076,16.0.8326.2076,sscicons.exe|59f3897d4a842ae6,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,d93d051bf1a571ffd5ee10ada91b261b100df7b5,False,c:\program files (x86)\microsoft office\root\office16\ucmapi.exe,ucmapi.exe,.exe,2018-03-03 12:14:27,microsoft office 2016,1025200,16.0.8431.2236,16.0.8431.2236,ucmapi.exe|cb48e8e098077345,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,b07139031be4ab8d3a5523d31438e0a62d843a52,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\visicon.exe,visicon.exe,.exe,2017-08-12 05:45:54,microsoft office 2016,2535112,16.0.8326.2076,16.0.8326.2076,visicon.exe|cc4f16778f3b682a,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,884e0110a7bb6653a14333b37b559d22300cafaf,False,c:\program files (x86)\microsoft office\root\office16\vpreview.exe,vpreview.exe,.exe,2018-03-03 11:28:01,microsoft office 2016,382120,16.0.8431.2236,16.0.8431.2236,vpreview.exe|205dd36f16efa259,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,f06cc5a60c44bac4808ca925dc1aaa05afa57681,False,c:\program files (x86)\microsoft office\root\office16\winword.exe,winword.exe,.exe,2018-03-03 11:39:37,microsoft office 2016,1937584,16.0.8431.2236,16.0.8431.2236,winword.exe|dc44df5a1789fcdf,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,5fe0c4a64a5b66be5fe78e27e8ec4b63615fa58c,False,c:\program files (x86)\microsoft office\root\office16\wordconv.exe,wordconv.exe,.exe,2018-03-03 11:39:35,microsoft office 2016,38064,16.0.8431.2236,16.0.8431.2236,wordconv.exe|bdf7fb0860b4ef99,pe32_i386,True,16.0.8431.2236,16.0.8431.2236,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,f82927ef7a4b521644f20e5c938f0f4526fc10b1,False,c:\program files (x86)\microsoft office\root\office16\wordicon.exe,wordicon.exe,.exe,2017-08-12 05:45:52,microsoft office 2016,3025088,16.0.8326.2076,16.0.8326.2076,wordicon.exe|8641a8b8e3683633,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,f82927ef7a4b521644f20e5c938f0f4526fc10b1,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\wordicon.exe,wordicon.exe,.exe,2017-08-12 05:45:52,microsoft office 2016,3025088,16.0.8326.2076,16.0.8326.2076,wordicon.exe|b7632d60742108ef,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,d95d96b7a5e269aeda281edfba9025bdc4b4a0fa,False,c:\program files (x86)\microsoft office\root\office16\xlicons.exe,xlicons.exe,.exe,2017-08-12 05:45:52,microsoft office 2016,3695304,16.0.8326.2076,16.0.8326.2076,xlicons.exe|9a72f7ded1e4ed5d,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
Microsoft Office 365 ProPlus - en-us,0000f18ce3f4966f25d15071664625e9a63c0000ffff,2018-03-27 09:47:39,d95d96b7a5e269aeda281edfba9025bdc4b4a0fa,False,c:\program files (x86)\microsoft office\root\vfs\windows\installer\{90160000-000f-0000-0000-0000000ff1ce}\xlicons.exe,xlicons.exe,.exe,2017-08-12 05:45:52,microsoft office 2016,3695304,16.0.8326.2076,16.0.8326.2076,xlicons.exe|c4a581554b50c643,pe32_i386,True,16.0.8326.2076,16.0.8326.0,0,0,
