Note,SourceFilename,SourceCreated,SourceModified,SourceAccessed,ExecutableName,Hash,Size,Version,RunCount,LastRun,PreviousRun0,PreviousRun1,PreviousRun2,PreviousRun3,PreviousRun4,PreviousRun5,PreviousRun6,Volume0Name,Volume0Serial,Volume0Created,Volume1Name,Volume1Serial,Volume1Created,Directories,FilesLoaded,ParsingError
,M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\prefetch\AKMONITOR.EXE-C51AA81F.pf,2018-03-27 09:23:12,2018-03-27 09:33:30,2021-01-17 15:28:47,AKMONITOR.EXE,C51AA81F,51476,Windows 10,3,2018-03-27 09:33:20,2018-03-27 09:23:46,2018-03-27 09:23:02,,,,,,\VOLUME{0000000000000000-4c36f4ac},4C36F4AC,,\VOLUME{01d3c5cc91d8a333-aa920881},AA920881,2018-03-27 13:07:33,"\VOLUME{0000000000000000-4c36f4ac}\AKMONITOR\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\GLOBALIZATION, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\GLOBALIZATION\SORTING, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\EN-US, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.16299.125_NONE_5D79065FA7DE350F, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\FONTS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.C..-CONTROLS.RESOURCES_6595B64144CCF1DF_6.0.16299.125_EN-US_73844F44D48466FC","\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\WOW64.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\WOW64WIN.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\KERNEL32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\USER32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\WOW64CPU.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\NTDLL.DLL, \VOLUME{0000000000000000-4c36f4ac}\AKMONITOR\AKMONITOR.EXE, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\KERNELBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\USER32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\WIN32U.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\GDI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\GDI32FULL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\MSVCP_WIN.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\UCRTBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\ADVAPI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\MSVCRT.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\SECHOST.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\RPCRT4.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\SSPICLI.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\CRYPTBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\BCRYPTPRIMITIVES.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\OLEAUT32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\COMBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\OLE32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\SHELL32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\VERSION.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\CFGMGR32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.16299.125_NONE_5D79065FA7DE350F\COMCTL32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\SHCORE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\WINSPOOL.DRV, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\WINDOWS.STORAGE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\SHLWAPI.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\KERNEL.APPCORE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\POWRPROF.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\IPHLPAPI.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\BCRYPT.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\PROFAPI.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\COMDLG32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\PSAPI.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\WSOCK32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\WINMM.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\WS2_32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\RASAPI32.DLL, \VOLUME{0000000000000000-4c36f4ac}\AKMONITOR\SYSUNIT.DLL, \VOLUME{0000000000000000-4c36f4ac}\AKMONITOR\SETPROG.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\WINMMBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\RASMAN.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\IMAGEHLP.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\IMM32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINDOWSSHELL.MANIFEST, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\UXTHEME.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\MSCTF.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\DWMAPI.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\EN-US\USER32.DLL.MUI, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\OLEPRO32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\OLEACC.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\OLEACCRC.DLL, \VOLUME{0000000000000000-4c36f4ac}\AKMONITOR\SSLEAY32.DLL, \VOLUME{0000000000000000-4c36f4ac}\AKMONITOR\LIBEAY32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\NETAPI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\NETUTILS.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\WKSCLI.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\SRVCLI.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\CRYPTSP.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\RSAENH.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\RICHED32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\RICHED20.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\USP10.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\MSLS31.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WIN.INI, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\CLBCATQ.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\DATAEXCHANGE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\D3D11.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\DCOMP.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\DXGI.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\TWINAPI.APPCORE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\RMCLIENT.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\FONTS\STATICCACHE.DAT, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.C..-CONTROLS.RESOURCES_6595B64144CCF1DF_6.0.16299.125_EN-US_73844F44D48466FC\COMCTL32.DLL.MUI, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\SXS.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\IEFRAME.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\STDOLE2.TLB, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\RTUTILS.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\$MFT, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\MSWSOCK.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\WIN32KFULL.SYS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\KBDRU.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\KBDUS.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\TEXTINPUTFRAMEWORK.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\COREMESSAGING.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\COREUICOMPONENTS.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\NTMARTA.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\WINTYPES.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSWOW64\APPHELP.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\APPPATCH\SYSMAIN.SDB, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\WIN32KBASE.SYS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\CDD.DLL",False
,M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\prefetch\AM_BASE_PATCH1.EXE-68D49F7A.pf,2018-04-04 05:57:30,2018-04-04 05:57:30,2021-01-17 15:28:47,AM_BASE_PATCH1.EXE,68D49F7A,13206,Windows 10,1,2018-04-04 05:57:29,,,,,,,,\VOLUME{01d3c5cc91d8a333-aa920881},AA920881,2018-03-27 13:07:33,,,,"\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\TEMP, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\TEMP\44FB8AF9-C1AB-48ED-844A-1E36740F33C7-SIGS","\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_BASE_PATCH1.EXE, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\OLE32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\COMBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\UCRTBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\GDI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\GDI32FULL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MSVCP_WIN.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\USER32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\WIN32U.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\OLEAUT32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\TEMP\44FB8AF9-C1AB-48ED-844A-1E36740F33C7-SIGS\MPSIGSTUB.PID, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL",False
,M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\prefetch\AM_DELTA.EXE-3A6EE7FD.pf,2018-04-03 06:01:36,2018-04-04 05:57:40,2021-01-17 15:28:47,AM_DELTA.EXE,3A6EE7FD,12884,Windows 10,2,2018-04-04 05:57:30,2018-04-03 06:01:26,,,,,,,\VOLUME{01d3c5cc91d8a333-aa920881},AA920881,2018-03-27 13:07:33,,,,"\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\TEMP, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\TEMP\44FB8AF9-C1AB-48ED-844A-1E36740F33C7-SIGS","\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_DELTA.EXE, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\OLE32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\COMBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\UCRTBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\GDI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\GDI32FULL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MSVCP_WIN.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\USER32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\WIN32U.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\OLEAUT32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\TEMP\44FB8AF9-C1AB-48ED-844A-1E36740F33C7-SIGS\MPSIGSTUB.PID, \VOLUME{01d3c5cc91d8a333-aa920881}\$MFT",False
,M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\prefetch\AM_DELTA_PATCH_1.265.5.0.EXE-F63C77D4.pf,2018-04-05 04:17:22,2018-04-05 04:17:22,2021-01-17 15:28:47,AM_DELTA_PATCH_1.265.5.0.EXE,F63C77D4,12688,Windows 10,1,2018-04-05 04:17:15,,,,,,,,\VOLUME{01d3c5cc91d8a333-aa920881},AA920881,2018-03-27 13:07:33,,,,"\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\TEMP, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\TEMP\PENDINGDELETES","\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_DELTA_PATCH_1.265.5.0.EXE, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\OLE32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\COMBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\UCRTBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\GDI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\GDI32FULL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MSVCP_WIN.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\USER32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\TEMP\PENDINGDELETES\FA84113EDBCBD301250700007C04542F.WIN32U.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\OLEAUT32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01d3c5cc91d8a333-aa920881}\$MFT",False
,M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\prefetch\AM_DELTA_PATCH_1.265.91.0.EXE-5579D5FD.pf,2018-04-06 03:48:06,2018-04-06 03:48:06,2021-01-17 15:28:47,AM_DELTA_PATCH_1.265.91.0.EXE,5579D5FD,12706,Windows 10,1,2018-04-06 03:47:57,,,,,,,,\VOLUME{01d3c5cc91d8a333-aa920881},AA920881,2018-03-27 13:07:33,,,,"\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\TEMP, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\TEMP\PENDINGDELETES","\VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_DELTA_PATCH_1.265.91.0.EXE, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\OLE32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\COMBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\UCRTBASE.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\GDI32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\GDI32FULL.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MSVCP_WIN.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\USER32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\WINSXS\TEMP\PENDINGDELETES\FA84113EDBCBD301250700007C04542F.WIN32U.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\OLEAUT32.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01d3c5cc91d8a333-aa920881}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01d3c5cc91d8a333-aa920881}\$MFT",False
