Timestamp,BatchKeyPath,KeyName,BatchValueName,DisplayName,DisplayVersion,Publisher,InstallDate,InstallSource,InstallLocation,UninstallString
2019-02-15 04:56:13.7686839,ROOT\Software\Microsoft\Windows\CurrentVersion\Uninstall\OneDriveSetup.exe,OneDriveSetup.exe,Multiple,Microsoft OneDrive,17.3.6816.0313,Microsoft Corporation,,,,"C:\Users\Joker\AppData\Local\Microsoft\OneDrive\17.3.6816.0313_1\OneDriveSetup.exe  /uninstall "
