Timestamp,BatchKeyPath,GuidFolder,BatchValueName,Type,Name,SerialNumber
2015-09-13 04:18:02.6718750,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\DeviceClasses\{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\##?#IDE#DiskVBOX_HARDDISK___________________________1.0_____#5&33d1638a&0&0.0.0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b},{53f56307-b6bf-11d0-94f2-00a0c91efb8b},Multiple,IDE,DiskVBOX_HARDDISK___________________________1.0_____,5&33d1638a&0&0.0.0
2015-09-13 04:18:04.5156250,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#IDE#CdRomVBOX_CD-ROM_____________________________1.0_____#5&106af171&0&1.0.0#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},Multiple,IDE,CdRomVBOX_CD-ROM_____________________________1.0_____,5&106af171&0&1.0.0
2015-09-13 04:18:02.6718750,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#1&19f7e59c&0&SignatureCE12A6CAOffset100000Length63FE00000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},Multiple,STORAGE,Volume,1&19f7e59c&0&SignatureCE12A6CAOffset100000Length63FE00000
2015-09-13 04:18:05.7812500,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\DeviceClasses\{a5dcbf10-6530-11d2-901f-00c04fb951ed}\##?#USB#VID_80EE&PID_0021#5&18f54cb7&0&1#{a5dcbf10-6530-11d2-901f-00c04fb951ed},{a5dcbf10-6530-11d2-901f-00c04fb951ed},Multiple,USB,VID_80EE&PID_0021,5&18f54cb7&0&1
2015-09-13 04:18:02.6718750,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\DeviceClasses\{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\##?#IDE#DiskVBOX_HARDDISK___________________________1.0_____#5&33d1638a&0&0.0.0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b},{53f56307-b6bf-11d0-94f2-00a0c91efb8b},Multiple,IDE,DiskVBOX_HARDDISK___________________________1.0_____,5&33d1638a&0&0.0.0
2015-09-13 04:18:04.5156250,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#IDE#CdRomVBOX_CD-ROM_____________________________1.0_____#5&106af171&0&1.0.0#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},Multiple,IDE,CdRomVBOX_CD-ROM_____________________________1.0_____,5&106af171&0&1.0.0
2015-09-13 04:18:02.6718750,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\DeviceClasses\{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\##?#STORAGE#Volume#1&19f7e59c&0&SignatureCE12A6CAOffset100000Length63FE00000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},Multiple,STORAGE,Volume,1&19f7e59c&0&SignatureCE12A6CAOffset100000Length63FE00000
2015-09-13 04:18:05.7812500,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\DeviceClasses\{a5dcbf10-6530-11d2-901f-00c04fb951ed}\##?#USB#VID_80EE&PID_0021#5&18f54cb7&0&1#{a5dcbf10-6530-11d2-901f-00c04fb951ed},{a5dcbf10-6530-11d2-901f-00c04fb951ed},Multiple,USB,VID_80EE&PID_0021,5&18f54cb7&0&1
