Id,Payload,LastModifiedTime,ExpirationTime,CreatedInCloud,StartTime,EndTime,LastModifiedOnClient,OriginalLastModifiedOnClient,ActivityType,IsLocalOnly,ETag,PackageIdHash,PlatformDeviceId,SourceFile
B4CDC030-A39A-7C72-0DD2-7C7EACAAFB37,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A332C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2019-02-14 23:32:53,2019-03-17 00:32:53,1969-12-31 19:00:00,2019-02-14 23:32:50,2019-02-14 23:32:53,2019-02-14 23:32:53,,6,0,62,WmO7oHZWxTMPjRbqWJP0nj4HxdaDGuIwqMujnC6Nb0Q=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
C0B65CC3-4979-B87C-C6A8-AB9A7527E5FF,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A342C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2019-02-14 23:32:57,2019-03-17 00:32:57,1969-12-31 19:00:00,2019-02-14 23:32:53,2019-02-14 23:32:57,2019-02-14 23:32:57,,6,0,65,WmO7oHZWxTMPjRbqWJP0nj4HxdaDGuIwqMujnC6Nb0Q=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
252AE212-70FA-3753-972C-4223AD99B981,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A33312C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2019-02-14 23:33:09,2019-03-17 00:33:09,1969-12-31 19:00:00,2019-02-14 23:32:57,2019-02-14 23:49:15,2019-02-14 23:49:15,,6,0,233,WmO7oHZWxTMPjRbqWJP0nj4HxdaDGuIwqMujnC6Nb0Q=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
1CCF94F3-AC7C-8437-D309-F7ACFE704F86,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A32312C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2019-02-14 23:33:19,2019-03-17 00:33:19,1969-12-31 19:00:00,2019-02-14 23:33:09,2019-02-14 23:33:32,2019-02-14 23:33:32,,6,0,78,x+qOqClmiI+hV7y3O4KqoT3DKoqW35eajHOKyjlQNFw=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
2422A328-A592-73E6-ADF3-AD7E92FB4B9F,0x7B22646973706C617954657874223A225365744D6163652E657865222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A225365744D6163652E657865222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2019-02-14 23:33:19,2019-03-17 00:33:19,1969-12-31 19:00:00,2019-02-14 23:33:19,1969-12-31 19:00:00,2019-02-14 23:33:19,,5,0,74,hToN9e+mdSExkw4ofc2dOhWsjbTJaPCoUNSslgWvNIY=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
7E505DD1-D62D-A12E-5CAC-DC32E024943A,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A31322C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2019-02-14 23:34:02,2019-03-17 00:34:02,1969-12-31 19:00:00,2019-02-14 23:34:00,2019-02-14 23:34:14,2019-02-14 23:34:14,,6,0,97,WmO7oHZWxTMPjRbqWJP0nj4HxdaDGuIwqMujnC6Nb0Q=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
92ADF47D-ADAD-9449-D201-48A725E2C3E1,0x7B22646973706C617954657874223A224F6E654472697665222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A224F6E654472697665222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2019-02-14 23:34:02,2019-03-17 00:34:02,1969-12-31 19:00:00,2019-02-14 23:34:02,1969-12-31 19:00:00,2019-02-14 23:34:02,,5,0,93,kIJNa8uwo3FeDYH1Ept+8JhdKcW7UdXPX2vu6Fy1Sb0=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
54DA6651-51BF-6D01-6755-6771CF55C188,0x7B2274797065223A2255736572456E6761676564222C227265706F7274696E67417070223A225368656C6C41637469766974794D6F6E69746F72222C226163746976654475726174696F6E5365636F6E6473223A322C227368656C6C436F6E74656E744465736372697074696F6E223A7B224D6572676564476170223A3630307D2C227573657254696D657A6F6E65223A22416D65726963612F4C6F735F416E67656C6573227D,2019-02-14 23:34:04,2019-03-17 00:34:04,1969-12-31 19:00:00,2019-02-14 23:34:02,2019-02-14 23:34:04,2019-02-14 23:34:04,,6,0,94,kIJNa8uwo3FeDYH1Ept+8JhdKcW7UdXPX2vu6Fy1Sb0=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
A3D5F491-AE8A-301D-A77A-21DA8665EEA5,0x7B22646973706C617954657874223A2250686F746F73222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A2250686F746F73222C226261636B67726F756E64436F6C6F72223A22626C61636B227D,2019-02-14 23:35:40,2019-03-17 00:35:40,1969-12-31 19:00:00,2019-02-14 23:35:40,1969-12-31 19:00:00,2019-02-14 23:35:40,,5,0,112,FrXzMC0j6ELxKHkr0HhwVdkMmCgmFku9xV/tsrZ9ejk=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
C67EB911-CD81-B13C-6B3F-418438FF4C75,0x7B22646973706C617954657874223A2246696E644D654966596F7543616E2E6A7067222C2261637469766174696F6E557269223A226D732D7368656C6C61637469766974793A222C22617070446973706C61794E616D65223A2250686F746F73222C226465736372697074696F6E223A224F3A5C5C706963735C5C46696E644D654966596F7543616E2E6A7067222C226261636B67726F756E64436F6C6F72223A22626C61636B222C22636F6E74656E74557269223A2266696C653A2F2F2F4F3A2F706963732F46696E644D654966596F7543616E2E6A7067222C227368656C6C436F6E74656E744465736372697074696F6E223A7B2246696C655368656C6C4C696E6B223A224D42414141454146434141414141414141444141414141414159306741414141674141414141415A62486665765264413579436E6A4E4F785548414176775A694C5336304234356541414141414141414241414141414141414141414141414141414141416355415541774851422B5451446936366B474569694E434173434D77305A4741387954367746414141414141414141414141414141414141414141414141414F42514D41414141414177544F312F4951414163704E32634141674F416B4141454177372B2B6B54423878544F312F49754141414159344242414141414D4141414141414141414141414141414141414141674C67634C4177425161414D47417A424141415142414B44674D41343565414151544D74354B674167524A3545524E566B667834695351644541415946414A414142413875766431454462396B547242694C41414141596551414141414146414141414141414141414141414141414141414141414141416752416B47417542415A413045416C425153415947415A42776241554841444251594134474175416761414148416E4241414177424159424141416F4241763772414145454177424163416746413041774D41674741754241654151484169425165416B4841774277634159444179416761416747416C42514F414D4841784241634151474136424165413447417841774E416B44417741676541554741304277594141414163414148414141416C424141417742414141674141414141414141414141414141414148414141414E424141414544414141774141414141554141414134434141414141414941416378564D35496A4C7859444F7563444D75456A4D347731556F466D636C526D534B42775436414163704E3263635A5561755257546C6C6B5A5A39576444466D62756F47636E42415941414141444141416769464141414141414141414141414141414141414141414141414141414141416F7035506B7A4974754351716D654833652B51587A44633172624C56445436524962674177514B6879744A61612B44354D537272416B71703378746E5030313841583936325331776B6545794749414D6B536F6362434141414141227D7D,2019-02-14 23:35:40,2019-03-17 00:35:40,1969-12-31 19:00:00,2019-02-14 23:35:40,1969-12-31 19:00:00,2019-02-14 23:35:40,,5,0,113,FrXzMC0j6ELxKHkr0HhwVdkMmCgmFku9xV/tsrZ9ejk=,wK96RWY9c8/53+CUxuaM0NYc5XiN8ViVxvzZCzc3GYI=,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
