ActivityId,Platform,PackageName,ExpirationTime,SourceFile
4D08AF0B-5A51-8F7D-EF5C-808EEA7DC3AD,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:35:50,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
4D08AF0B-5A51-8F7D-EF5C-808EEA7DC3AD,host,,2019-03-17 00:35:50,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
031A9743-C0AD-0567-098B-E67E8FB2120F,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:35:50,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
031A9743-C0AD-0567-098B-E67E8FB2120F,packageid,microsoft.windows.photos_8wekyb3d8bbwe!app,2019-03-17 00:35:50,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
031A9743-C0AD-0567-098B-E67E8FB2120F,host,,2019-03-17 00:35:50,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
81D59C22-00F1-CC18-237E-F369D3388BDE,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:35:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
81D59C22-00F1-CC18-237E-F369D3388BDE,host,,2019-03-17 00:35:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
9800B7B2-0C8B-87B4-A10C-47562C75F838,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:35:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
9800B7B2-0C8B-87B4-A10C-47562C75F838,packageid,microsoft.windows.photos_8wekyb3d8bbwe!app,2019-03-17 00:35:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
9800B7B2-0C8B-87B4-A10C-47562C75F838,host,,2019-03-17 00:35:57,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
F9A94FB0-FFDA-34B8-0865-9D9E088F92BA,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:36:03,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
F9A94FB0-FFDA-34B8-0865-9D9E088F92BA,host,,2019-03-17 00:36:03,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
046821EB-B1BA-E6FA-4AF8-AE33A554C5B1,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:36:03,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
046821EB-B1BA-E6FA-4AF8-AE33A554C5B1,packageid,microsoft.windows.photos_8wekyb3d8bbwe!app,2019-03-17 00:36:03,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
046821EB-B1BA-E6FA-4AF8-AE33A554C5B1,host,,2019-03-17 00:36:03,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
0E334D79-7537-07B1-9BBF-D3E062E3769B,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:36:11,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
0E334D79-7537-07B1-9BBF-D3E062E3769B,host,,2019-03-17 00:36:11,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
2950779F-F6AF-C5F9-F2AD-66D78936A6D8,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:36:11,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
2950779F-F6AF-C5F9-F2AD-66D78936A6D8,packageid,microsoft.windows.photos_8wekyb3d8bbwe!app,2019-03-17 00:36:11,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
2950779F-F6AF-C5F9-F2AD-66D78936A6D8,host,,2019-03-17 00:36:11,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
C995FA9B-F5BB-8BAA-755F-7EA9EA4730A6,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:36:14,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
C995FA9B-F5BB-8BAA-755F-7EA9EA4730A6,host,,2019-03-17 00:36:14,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
C06FC2F5-DB69-79C0-4E62-30EA83F5BFD2,windows_universal,microsoft.windows.photos_8wekyb3d8bbwe,2019-03-17 00:36:14,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
C06FC2F5-DB69-79C0-4E62-30EA83F5BFD2,packageid,microsoft.windows.photos_8wekyb3d8bbwe!app,2019-03-17 00:36:14,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
C06FC2F5-DB69-79C0-4E62-30EA83F5BFD2,host,,2019-03-17 00:36:14,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
160088F2-E310-1A0D-E2E2-B978CAC2622E,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2019-03-17 00:36:37,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
160088F2-E310-1A0D-E2E2-B978CAC2622E,host,,2019-03-17 00:36:37,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
