ControlSet,CacheEntryPosition,Path,LastModifiedTimeUTC,Executed,Duplicate,SourceFile
1,0,C:\Windows\system32\LogonUI.exe,2008-01-19 07:33:14,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,1,C:\Program Files\Oracle\VirtualBox Guest Additions\VBoxDrvInst.exe,2015-07-10 11:11:56,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,2,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA195.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,3,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA126.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,4,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA0A8.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,5,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA03A.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,6,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9FBC.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,7,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9EE0.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,8,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9DE5.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,9,C:\Windows\system32\DrvInst.exe,2008-01-19 07:33:08,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,10,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9624.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,11,C:\Windows\system32\verclsid.exe,2006-11-02 09:45:50,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,12,C:\Windows\system32\rundll32.exe,2006-11-02 09:45:37,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,13,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns4459.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,14,C:\Windows\system32\SC.exe,2006-11-02 09:45:39,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,15,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns3D44.tmp,2015-08-24 07:13:49,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,16,C:\Windows\system32\schtasks.exe,2008-01-19 07:33:27,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,17,C:\Windows\System32\wsqmcons.exe,2008-01-19 11:24:12,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,18,C:\Windows\system32\wbem\wmiprvse.exe,2008-01-19 07:33:39,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,19,C:\Windows\System32\msconfig.exe,2008-01-19 07:33:16,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,20,C:\Windows\System32\SCW.exe,2008-01-19 11:23:30,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,21,C:\Windows\System32\MdSched.exe,2008-01-19 07:33:15,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,22,C:\Windows\System32\iscsicpl.exe,2006-11-02 09:45:17,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
1,23,C:\Windows\System32\odbcad32.exe,2006-11-02 09:45:31,NA,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\config\RegBack\SYSTEM
