HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Active Setup Installed Components,ASEP,ROOT\Microsoft\Active Setup\Installed Components\{89B4C1CD-B018-4511-B0A1-5476DBF70820},StubPath,RegSz,"C:\Windows\System32\Rundll32.exe C:\Windows\System32\mscories.dll,Install",,,,True,False,2018-03-27 13:10:42.7353532,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Active Setup Installed Components,ASEP,ROOT\Microsoft\Active Setup\Installed Components\{8A69D345-D564-463c-AFF1-A69D9E530F96},StubPath,RegSz,"""C:\Program Files (x86)\Google\Chrome\Application\65.0.3325.181\Installer\chrmstp.exe"" --configure-user-settings --verbose-logging --system-level",,,,True,False,2018-03-27 09:32:50.8573126,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Extension Validation,ASEP,ROOT\Microsoft\Internet Explorer\Extension Validation,,,,,,,True,False,2018-03-27 12:11:54.5562390,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Extension Validation,ASEP,ROOT\Microsoft\Internet Explorer\Extension Validation\{2781761E-28E0-4109-99FE-B9D127C57AFE},,,,,,,True,False,2018-03-27 12:11:54.5562390,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Extensions,ASEP,ROOT\Microsoft\Internet Explorer\Extensions\{2670000A-7350-4f3c-8081-5663EE0C6C49},ClsidExtension,RegSz,{48E73304-E1D6-4330-914C-F5F514E3486C},,,,True,False,2018-03-27 09:45:40.8534035,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Extensions,ASEP,ROOT\Microsoft\Internet Explorer\Extensions\{31D09BA0-12F5-4CCE-BE8A-2923E76605DA},ClsidExtension,RegSz,{31D09BA0-12F5-4CCE-BE8A-2923E76605DA},,,,True,False,2018-03-27 09:45:40.8690290,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Extensions,ASEP,ROOT\Microsoft\Internet Explorer\Extensions\{789FE86F-6FC4-46A1-9849-EDE0DB0C95CA},ClsidExtension,RegSz,{FFFDC614-B694-4AE6-AB38-5D6374584B52},,,,True,False,2018-03-27 09:45:40.8534035,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights DragDrop,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\DragDrop\{0002df01-0000-0000-c000-000000000046},AppName,RegSz,iexplore.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights DragDrop,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\DragDrop\{20D04FE0-3AEA-1069-A2D8-08002B30309D},AppName,RegSz,explorer.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights DragDrop,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\DragDrop\{F41E8255-3897-4cf4-AEC7-4F85171A0B3C},AppName,RegSz,notepad.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights DragDrop,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\DragDrop\{0002df01-0000-0000-c000-000000000046},AppPath,RegSz,C:\Program Files\Internet Explorer,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights DragDrop,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\DragDrop\{20D04FE0-3AEA-1069-A2D8-08002B30309D},AppPath,RegSz,C:\Windows,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights DragDrop,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\DragDrop\{F41E8255-3897-4cf4-AEC7-4F85171A0B3C},AppPath,RegSz,C:\Windows\System32,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{054aae20-4bea-4347-8a35-64a533254a9d},AppName,RegSz,tabtip.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{07d873dc-b9b9-44f5-af0b-fb59fa54fb7a},AppName,RegSz,wpcer.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{1138506a-b949-46a7-b6c0-ee26499fdeaf},AppName,RegSz,wuapp.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{186e0934-aee9-11da-961b-0014223d2a70},AppName,RegSz,dfsvc.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{186e0935-aee9-11da-961b-0014223d2a70},AppName,RegSz,dfsvc.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{2391d819-9d17-44ec-9ac1-f6aa07549469},AppName,RegSz,wermgr.exe,,,,True,False,2017-09-29 13:47:11.7913412,
