HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BDA7BEE5-85F1-3B66-B610-DDF1D5898006}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\mscoree.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{bde9ee7c-329f-4fcf-ba7a-f8c6e9b4579d}\InProcServer32,(default),RegExpandSz,%SystemRoot%\system32\shell32.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BDEADE9E-C265-11D0-BCED-00A0C90AB50F}\InprocServer32,(default),RegSz,C:\Program Files (x86)\Microsoft Office\root\Office16\Interceptor.dll,,,,True,False,2018-03-27 09:45:40.0877517,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BDEADEF5-C265-11D0-BCED-00A0C90AB50F}\InprocServer32,(default),RegSz,C:\Program Files (x86)\Microsoft Office\root\Office16\Interceptor.dll,,,,True,False,2018-03-27 09:45:40.1033772,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BDF23680-C1E5-11D2-9EF7-006008039E37}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\qedit.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BDFEE05A-4418-11DD-90ED-001C257CCFF1}\InProcServer32,(default),RegExpandSz,%SystemRoot%\system32\wwanapi.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BDFEE05B-4418-11DD-90ED-001C257CCFF1}\InProcServer32,(default),RegExpandSz,%SystemRoot%\system32\wwanapi.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BDFEE05C-4418-11DD-90ED-001C257CCFF1}\InProcServer32,(default),RegExpandSz,%SystemRoot%\system32\wwanapi.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{be318a3f-3ef0-4635-b97d-3be120dd088f}\InProcServer32,(default),RegSz,C:\Windows\SysWOW64\UiaManager.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{be382474-a1dd-4dc9-aa9b-2a934d67bd10}\InprocServer32,(default),RegExpandSz,%SystemRoot%\system32\shell32.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BE5C1432-6A36-47c6-9C07-9BF8ED15B9C1}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\srh.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BE8E0170-72DC-11D2-952A-0060081840BC}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\qedit.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{beb5488b-9954-402d-89df-1aedfe18ca1c}\InProcServer32,(default),RegSz,C:\Windows\SysWOW64\Windows.Devices.Enumeration.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BEB579D7-29C7-43B2-8D9C-53FC410AE9F3}\InProcServer32,(default),RegSz,C:\Windows\SysWOW64\SyncUtil.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BEC09223-B018-416D-A0AC-523971B639F5}\InProcServer32,(default),RegExpandSz,%SystemRoot%\System32\BioCredProv.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{becab11e-6629-4237-a9a4-5684579392a2}\InProcServer32,(default),RegExpandSz,%SystemRoot%\System32\msvproc.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BEDAA0DF-7127-402D-9617-B26DB4AF2382}\InProcServer32,(default),RegSz,C:\Windows\SysWOW64\dialclient.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BEF723E2-01AD-438B-A441-D0112DF5142A}\InProcServer32,(default),RegExpandSz,%SystemRoot%\system32\PackageStateRoaming.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF0AC53F-D51C-419F-92E3-2298E125F004}\InProcServer32,(default),RegExpandSz,%SystemRoot%\system32\shell32.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF426F7E-7A5E-44D6-830C-A390EA9462A3}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\msaatext.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{bf50b68e-29b8-4386-ae9c-9734d5117cd5}\InProcServer32,(default),RegExpandSz,%SystemRoot%\system32\explorerframe.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF583E12-3C8B-4767-B732-CC8B34D1D65F}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\Srh.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF5A7FAA-57D1-4FCF-88C1-B9D65A6AF11D}\InProcServer32,(default),RegSz,C:\Program Files (x86)\Google\Update\1.3.33.7\psmachine.dll,,,,True,False,2018-03-27 09:29:39.8134723,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{bf5c828c-66a3-35d4-9401-5ba1d7aa7752}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\Windows.Networking.Vpn.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF5CB148-7C77-4d8a-A53E-D81C70CF743C}\InprocServer32,(default),RegExpandSz,%systemroot%\system32\msdrm.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{bf641d1c-29fd-4721-b3b8-48d92d35f7df}\InProcServer32,(default),RegExpandSz,%SystemRoot%\system32\shell32.dll,,,,True,False,2017-09-29 13:47:25.0423381,
