HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{36FC9E60-C465-11CF-8056-444553540000},(default),RegSz,Universal Serial Bus controllers,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E965-E325-11CE-BFC1-08002BE10318},(default),RegSz,CD-ROM Drive,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E967-E325-11CE-BFC1-08002BE10318},(default),RegSz,DiskDrive,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E969-E325-11CE-BFC1-08002BE10318},(default),RegSz,Standard floppy disk controller,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E96A-E325-11CE-BFC1-08002BE10318},(default),RegSz,Hdc,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E96B-E325-11CE-BFC1-08002BE10318},(default),RegSz,Keyboard,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E96F-E325-11CE-BFC1-08002BE10318},(default),RegSz,Mouse,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E977-E325-11CE-BFC1-08002BE10318},(default),RegSz,PCMCIA Adapters,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E97B-E325-11CE-BFC1-08002BE10318},(default),RegSz,SCSIAdapter,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E97D-E325-11CE-BFC1-08002BE10318},(default),RegSz,System,,,,True,False,2017-09-29 13:47:04.2282721,
