CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
25,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\NVIDIA Corporation\Installer2\InstallerCore\SETUP.EXE,AppCompatCache,2017-03-14 14:15:54.0000000
26,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\wsqmcons.exe,AppCompatCache,2017-09-29 13:42:01.7977262
27,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\usoclient.exe,AppCompatCache,2018-03-01 05:53:30.6685201
28,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\Application,AppCompatCache,2018-03-27 12:12:01.9401855
29,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e83fab00fb0000	000a000038390000	8664	InputApp	cw5n1h2txyewy	neutral,AppCompatCache,
30,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00003fab0135	000a00003f480000	8664	Microsoft.Windows.SecHealthUI	cw5n1h2txyewy	,AppCompatCache,
31,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	00293fab00f80000	000c000000000000	8664	Microsoft.MicrosoftEdge	8wekyb3d8bbwe	,AppCompatCache,
32,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\attrib.exe,AppCompatCache,2017-09-29 13:41:33.6548325
33,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\GfxUIEx.exe,AppCompatCache,2015-07-31 02:45:32.0000000
34,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\igfxEM.exe,AppCompatCache,2015-07-31 02:45:32.0000000
35,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\igfxHK.exe,AppCompatCache,2015-07-31 02:45:32.0000000
36,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\igfxTray.exe,AppCompatCache,2015-07-31 02:45:32.0000000
37,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\igfxext.exe,AppCompatCache,2015-07-31 02:45:32.0000000
38,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\igfxCPL.cpl,AppCompatCache,2015-07-31 02:45:32.0000000
39,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\msoia.exe,AppCompatCache,2018-03-27 09:44:08.5663918
40,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,AppCompatCache,2017-09-29 13:43:16.7568828
41,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe,AppCompatCache,2017-09-29 13:43:06.5685661
42,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SysWow64\IntelCpHeciSvc.exe,AppCompatCache,2015-07-31 02:45:34.0000000
43,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\DellTPad\HidMonitorSvc.exe,AppCompatCache,2015-06-25 08:56:02.0000000
44,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\igfxCUIService.exe,AppCompatCache,2015-07-31 02:45:32.0000000
45,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000106b002640000	000a00003fab0000	8664	Microsoft.WindowsFeedbackHub	8wekyb3d8bbwe	,AppCompatCache,
46,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000300122f3b0000	000a000028000000	8664	Microsoft.MicrosoftSolitaireCollection	8wekyb3d8bbwe	,AppCompatCache,
47,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\WerFault.exe,AppCompatCache,2017-09-29 13:41:44.4682028
48,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0011234556590000	000a00003f3e0000	8664	microsoft.windowscommunicationsapps	8wekyb3d8bbwe	,AppCompatCache,
49,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	2e1a03e9000b0000	000a00003fab0000	8664	Microsoft.WindowsStore	8wekyb3d8bbwe	,AppCompatCache,
50,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000e000063520000	000a0000273a0000	8664	Microsoft.VCLibs.140.00.UWPDesktop	8wekyb3d8bbwe	,AppCompatCache,
51,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000000	000e000063520000	000a0000273a0000	8664	Microsoft.VCLibs.140.00.UWPDesktop	8wekyb3d8bbwe	,AppCompatCache,
52,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0003070a659c0000	000a00003ad70000	8664	Microsoft.Microsoft3DViewer	8wekyb3d8bbwe	,AppCompatCache,
53,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\PickerHost.exe,AppCompatCache,2017-09-29 13:41:26.9042884
54,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a00030d900000	000a00003fab0000	8664	Microsoft.People	8wekyb3d8bbwe	,AppCompatCache,
55,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\microsoft.microsoftskydrive_17.28.4.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 09:54:08.9344157
56,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0011001c00040000	000a00003ad70000	8664	microsoft.microsoftskydrive	8wekyb3d8bbwe	,AppCompatCache,
57,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000000	000a000042d80000	000a000028000000	8664	Microsoft.Services.Store.Engagement	8wekyb3d8bbwe	,AppCompatCache,
58,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a000042d80000	000a000028000000	8664	Microsoft.Services.Store.Engagement	8wekyb3d8bbwe	,AppCompatCache,
59,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a06aa296a0000	000a00003fab0000	8664	Microsoft.GetHelp	8wekyb3d8bbwe	,AppCompatCache,
60,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000600070d860000	000a00003fab0000	8664	Microsoft.Getstarted	8wekyb3d8bbwe	,AppCompatCache,
61,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a465b34630000	000a0000428b0000	8664	Microsoft.ZuneMusic	8wekyb3d8bbwe	,AppCompatCache,
62,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.Messaging_3.37.23004.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 09:53:04.5019898
63,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000306ae0be40000	000a00003f440000	8664	Microsoft.OneConnect	8wekyb3d8bbwe	,AppCompatCache,
64,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a42e23f530000	000a0000428b0000	8664	Microsoft.ZuneVideo	8wekyb3d8bbwe	,AppCompatCache,
65,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_17.8830.7600.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 09:53:11.8797668
66,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0011227e1db00000	000a000037b10000	8664	Microsoft.MicrosoftOfficeHub	8wekyb3d8bbwe	,AppCompatCache,
67,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0003002559dc0000	000a00003ad70000	8664	Microsoft.Messaging	8wekyb3d8bbwe	,AppCompatCache,
68,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\wuapihost.exe,AppCompatCache,2017-09-29 13:41:30.3108116
69,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000506af28ed0000	000a00003fac0000	8664	Microsoft.WindowsMaps	8wekyb3d8bbwe	,AppCompatCache,
70,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000a070a00010000	000a000028000000	8664	Microsoft.Advertising.Xaml	8wekyb3d8bbwe	,AppCompatCache,
71,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000000	000a070a00010000	000a000028000000	8664	Microsoft.Advertising.Xaml	8wekyb3d8bbwe	,AppCompatCache,
72,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000400160cb60000	000a00003fab0000	8664	Microsoft.BingWeather	8wekyb3d8bbwe	,AppCompatCache,
73,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.Wallet_2.2.18047.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 09:52:00.9329379
74,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001000763bb0000	000a000027410000	8664	Microsoft.NET.Native.Framework.1.7	8wekyb3d8bbwe	,AppCompatCache,
75,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000000	0001000763bb0000	000a000027410000	8664	Microsoft.NET.Native.Framework.1.7	8wekyb3d8bbwe	,AppCompatCache,
76,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000000	0001000763bb0000	000a000027410000	8664	Microsoft.NET.Native.Runtime.1.7	8wekyb3d8bbwe	,AppCompatCache,
77,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001000763bb0000	000a000027410000	8664	Microsoft.NET.Native.Runtime.1.7	8wekyb3d8bbwe	,AppCompatCache,
78,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.24.5001.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 09:51:54.4298905
79,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000000	000e000063520000	000a0000273a0000	8664	Microsoft.VCLibs.140.00	8wekyb3d8bbwe	,AppCompatCache,
80,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	000e000063520000	000a0000273a0000	8664	Microsoft.VCLibs.140.00	8wekyb3d8bbwe	,AppCompatCache,
81,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	00020002467f0000	000a00003fab0000	8664	Microsoft.Wallet	8wekyb3d8bbwe	,AppCompatCache,
82,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001000b71490000	000a00003f730000	8664	Microsoft.Xbox.TCUI	8wekyb3d8bbwe	,AppCompatCache,
83,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001001813890000	000a00003f520000	8664	Microsoft.XboxGameOverlay	8wekyb3d8bbwe	,AppCompatCache,
84,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\OpenWith.exe,AppCompatCache,2017-09-29 13:42:00.3132299
85,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.Office.OneNote_17.8366.57611.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 12:12:21.4464967
86,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SysWOW64\wermgr.exe,AppCompatCache,2017-09-29 13:42:14.8300255
87,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\integration\OneDriveSetup.exe,AppCompatCache,2018-03-27 09:41:13.5908686
88,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,AppCompatCache,2017-09-29 13:43:09.6469357
89,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,AppCompatCache,2017-09-29 13:43:17.9757343
90,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Common Files\Microsoft Shared\Source Engine\OSE.EXE,AppCompatCache,2018-03-03 12:03:10.0000000
91,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SysWOW64\wevtutil.exe,AppCompatCache,2017-09-29 13:42:11.9547935
92,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\wevtutil.exe,AppCompatCache,2017-09-29 13:41:33.6392054
93,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\SETLANG.EXE,AppCompatCache,2018-03-27 09:37:35.6321635
94,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\OcPubMgr.exe,AppCompatCache,2018-03-27 09:39:37.2355610
95,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\msotd.exe,AppCompatCache,2018-03-27 09:38:05.5358545
96,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Client\AppVLP.exe,AppCompatCache,2018-03-27 09:37:15.4732823
97,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\msoev.exe,AppCompatCache,2018-03-27 09:38:05.6139837
98,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\MSACCESS.EXE,AppCompatCache,2018-03-27 09:37:10.9731236
99,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\lync.exe,AppCompatCache,2018-03-27 09:36:57.3343935
100,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\EXCEL.EXE,AppCompatCache,2018-03-27 09:36:15.7803077
101,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\officebackgroundtaskhandler.exe,AppCompatCache,2018-03-27 09:40:42.1512542
102,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SysWOW64\schtasks.exe,AppCompatCache,2017-09-29 13:42:25.7840313
103,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\WINWORD.EXE,AppCompatCache,2018-03-27 09:36:17.1241047
104,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\POWERPNT.EXE,AppCompatCache,2018-03-27 09:36:35.9549043
105,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\MSPUB.EXE,AppCompatCache,2018-03-27 09:36:06.4898697
106,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\OUTLOOK.EXE,AppCompatCache,2018-03-27 09:38:27.6712588
107,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Common Files\Microsoft Shared\ClickToRun\AppVShNotify.exe,AppCompatCache,2018-03-03 02:57:02.0000000
108,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\ONENOTE.EXE,AppCompatCache,2018-03-27 09:36:50.7522482
109,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\Office16\perfboost.exe,AppCompatCache,2018-03-27 09:36:09.4050842
110,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\syswow64\MsiExec.exe,AppCompatCache,2017-09-29 13:42:18.6272045
111,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft Office\root\integration\integrator.exe,AppCompatCache,2018-03-27 09:37:27.0332790
112,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\schtasks.exe,AppCompatCache,2017-09-29 13:42:25.7840313
113,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\platform\4.12.17007.18022-0\NisSrv.exe,AppCompatCache,2018-03-27 09:40:12.6810000
114,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\platform\4.12.17007.18022-0\MpCmdRun.exe,AppCompatCache,2018-03-27 09:40:12.5560000
115,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\platform\4.12.17007.18022-0\MsMpEng.exe,AppCompatCache,2018-03-27 09:40:12.6500000
116,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\TEMP\{605A2280-1237-4AB3-9B33-3673E9E66D88}\MpSigStub.exe,AppCompatCache,2018-03-27 09:40:12.6030000
117,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\UpdatePlatform.exe,AppCompatCache,2018-03-27 09:40:11.4942313
118,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\NIS_Delta_Patch.exe,AppCompatCache,2018-03-27 09:27:54.4243430
119,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\NIS_Base.exe,AppCompatCache,2018-03-27 09:27:53.6899412
120,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\NIS_Engine.exe,AppCompatCache,2018-03-27 09:27:51.5735667
121,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe,AppCompatCache,2018-03-27 09:28:01.3482916
122,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\AM_Base.exe,AppCompatCache,2018-03-27 09:28:35.5205097
123,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MpSigStub.exe,AppCompatCache,2018-03-27 09:27:33.7308544
124,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\AM_Engine.exe,AppCompatCache,2018-03-27 09:27:58.0981771
125,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\MpSigStub.exe,AppCompatCache,2018-03-27 09:27:33.7308544
126,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wbem\WmiApSrv.exe,AppCompatCache,2017-09-29 13:42:04.8760949
127,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MRT-KB890830.exe,AppCompatCache,2018-03-27 09:38:12.9600531
128,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\Windows-KB890830-x64-V5.58.exe,AppCompatCache,2018-03-27 09:28:05.4734349
129,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\AppHostRegistrationVerifier.exe,AppCompatCache,2017-09-29 13:41:25.4197924
130,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.16299.251_none_16dd4c82321e5ccc\TiWorker.exe,AppCompatCache,2018-02-22 00:29:24.7566401
131,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\RDSPnf.exe,AppCompatCache,2017-09-29 13:42:03.7510041
132,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.BingWeather_4.21.2492.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 12:12:09.5710438
133,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.Messaging_3.32.15001.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 12:12:12.5242748
134,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.Wallet_1.0.16328.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 12:12:27.4935636
135,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.WindowsMaps_5.1706.2261.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 12:12:40.2198118
136,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.XboxApp_31.32.16002.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 12:12:43.7667889
137,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.20.25002.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 12:12:44.1574241
138,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.SkypeApp_11.18.596.0_x64__kzf8qxf38zg5c\Application,AppCompatCache,2018-03-27 12:12:26.8372875
139,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_10.1706.2401.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2018-03-27 12:12:30.0162933
140,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	0006000200000000	000a000000000000	8664	Windows.PrintDialog	cw5n1h2txyewy	neutral,AppCompatCache,
141,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000000000000	000a000000000000	8664	Microsoft.Windows.SecondaryTileExperience	cw5n1h2txyewy	,AppCompatCache,
142,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e83fab000f0000	000a000000000000	8664	Microsoft.Windows.PinningConfirmationDialog	cw5n1h2txyewy	,AppCompatCache,
143,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e83fab000f0000	000a000038390000	8664	InputApp	cw5n1h2txyewy	neutral,AppCompatCache,
144,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00003fab000f	000a00003fab000f	8664	F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE	cw5n1h2txyewy	neutral,AppCompatCache,
145,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00003fab000f	000a00003fab000f	8664	E2A4F912-2574-4A75-9BB0-0D023378592B	cw5n1h2txyewy	neutral,AppCompatCache,
146,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00003fab000f	000a00003fab000f	8664	c5e2524a-ea46-4f67-841f-6a9465d9d515	cw5n1h2txyewy	neutral,AppCompatCache,
147,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a00003fab000f	000a00003fab000f	8664	1527c705-839a-4832-9118-54d4Bd6a0c89	cw5n1h2txyewy	neutral,AppCompatCache,
