Timestamp,BatchKeyPath,KeyName,BatchValueName,DisplayName,DisplayVersion,Publisher,InstallDate,InstallSource,InstallLocation,UninstallString
2018-03-27 09:21:44.0743440,ROOT\Software\Microsoft\Windows\CurrentVersion\Uninstall\OneDriveSetup.exe,OneDriveSetup.exe,Multiple,Microsoft OneDrive,17.3.6816.0313,Microsoft Corporation,,,,"C:\Users\jcloudy\AppData\Local\Microsoft\OneDrive\17.3.6816.0313\OneDriveSetup.exe  /uninstall "
