Timestamp,BatchKeyPath,KeyName,BatchValueName,DisplayName,DisplayVersion,Publisher,InstallDate,InstallSource,InstallLocation,UninstallString
2018-04-04 05:59:40.7208613,ROOT\Software\Microsoft\Windows\CurrentVersion\Uninstall\OneDriveSetup.exe,OneDriveSetup.exe,Multiple,Microsoft OneDrive,18.044.0301.0006,Microsoft Corporation,,,,"C:\Users\jcloudy\AppData\Local\Microsoft\OneDrive\18.044.0301.0006\OneDriveSetup.exe  /uninstall "
