Timestamp,BatchKeyPath,DisplayName,BatchValueName,PackageName,InstallDate,Publisher,Language,InstallLocation,InstallSource,Comments
2015-08-23 21:43:54.4381250,CMI-CreateHive{15B28BB1-2B08-4072-9184-BB27037D0496}\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\6F9E66FF7E38E3A3FA41D89E8A906A4A,Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022,Multiple,9.0.21022,20150823,Microsoft Corporation,1033,,c:\caa296e7a236549269a0c5\,
