CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
27,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\svchost.exe,AppCompatCache,2008-01-19 07:33:32.3700000
28,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\spoolsv.exe,AppCompatCache,2008-01-19 07:33:32.0110000
29,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\rundll32.exe,AppCompatCache,2006-11-02 09:45:37.8460000
30,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SLsvc.exe,AppCompatCache,2008-01-19 07:33:22.9010000
31,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\VBoxService.exe,AppCompatCache,2015-07-10 11:11:56.0000000
32,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\lsm.exe,AppCompatCache,2008-01-19 07:33:14.3990000
33,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\lsass.exe,AppCompatCache,2008-01-19 07:33:14.3520000
34,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\services.exe,AppCompatCache,2008-01-19 07:33:28.5320000
35,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Oracle\VirtualBox Guest Additions\VBoxDrvInst.exe,AppCompatCache,2015-07-10 11:11:56.0000000
36,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA195.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
37,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA126.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
38,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA0A8.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
39,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA03A.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
40,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9FBC.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
41,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9EE0.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
42,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9DE5.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
43,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9624.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
44,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns4459.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
45,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SC.exe,AppCompatCache,2006-11-02 09:45:39.4860000
46,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns3D44.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
47,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\msconfig.exe,AppCompatCache,2008-01-19 07:33:16.3020000
48,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\SCW.exe,AppCompatCache,2008-01-19 11:23:30.0711421
49,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\MdSched.exe,AppCompatCache,2008-01-19 07:33:15.0540000
50,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\iscsicpl.exe,AppCompatCache,2006-11-02 09:45:17.4710000
51,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\odbcad32.exe,AppCompatCache,2006-11-02 09:45:31.7050000
52,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\mmc.exe,AppCompatCache,2008-01-19 07:33:15.6620000
53,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\wercon.exe,AppCompatCache,2008-01-19 07:33:35.7550000
54,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\msinfo32.exe,AppCompatCache,2008-01-19 07:33:17.1130000
55,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\dfrgui.exe,AppCompatCache,2008-01-19 07:33:05.8340000
56,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Windows NT\Accessories\wordpad.exe,AppCompatCache,2008-01-19 11:23:31.2723498
57,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\mstsc.exe,AppCompatCache,2008-01-19 07:33:18.0490000
58,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\mspaint.exe,AppCompatCache,2008-01-19 07:33:17.7370000
59,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\calc.exe,AppCompatCache,2008-01-19 11:23:25.9839159
60,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\osk.exe,AppCompatCache,2006-11-02 09:45:31.8770000
61,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\Narrator.exe,AppCompatCache,2006-11-02 09:47:04.0000000
62,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\Magnify.exe,AppCompatCache,2006-11-02 09:45:21.8770000
63,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\control.exe,AppCompatCache,2006-11-02 09:44:59.9710000
64,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\notepad.exe,AppCompatCache,2008-01-19 07:33:18.6260000
65,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\runonce.exe,AppCompatCache,2008-01-19 07:33:25.7090000
0,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\LogonUI.exe,AppCompatCache,2008-01-19 07:33:14.2580000
1,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\servicing\TrustedInstaller.exe,AppCompatCache,2008-01-19 07:33:33.0720000
2,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\wuauclt.exe,AppCompatCache,2008-01-19 07:33:40.6380000
3,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\shutdown.exe,AppCompatCache,2008-01-19 07:33:30.3730000
4,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe.exe,AppCompatCache,2008-01-19 11:23:31.8339534
5,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Program Files\Windows Mail\wab.exe,AppCompatCache,2006-11-02 09:45:51.5330000
6,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\cmd.exe,AppCompatCache,2008-01-19 07:33:04.8200000
7,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\xampp\xampp-control.exe,AppCompatCache,2013-06-17 11:42:32.0000000
8,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\VBoxTray.exe,AppCompatCache,2015-07-10 11:11:56.0000000
9,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\verclsid.exe,AppCompatCache,2006-11-02 09:45:50.7210000
10,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\Explorer.EXE,AppCompatCache,2008-01-19 07:33:10.1240000
11,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\ServerManagerLauncher.exe,AppCompatCache,2008-01-19 11:23:31.8183533
12,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\Dwm.exe,AppCompatCache,2008-01-19 07:33:08.9070000
13,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\userinit.exe,AppCompatCache,2008-01-19 07:33:33.4780000
14,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\taskeng.exe,AppCompatCache,2008-01-19 07:33:32.7440000
15,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\DllHost.exe,AppCompatCache,2006-11-02 09:45:02.7830000
16,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\mpnotify.exe,AppCompatCache,2006-11-02 09:45:25.4080000
17,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\RacAgent.exe,AppCompatCache,2008-01-19 07:33:23.6340000
18,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\mcbuilder.exe,AppCompatCache,2008-01-19 07:33:14.8980000
19,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\lpremove.exe,AppCompatCache,2008-01-19 07:33:14.3360000
20,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\schtasks.exe,AppCompatCache,2008-01-19 07:33:27.3780000
21,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\wsqmcons.exe,AppCompatCache,2008-01-19 11:24:12.0042109
22,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\logon.scr,AppCompatCache,2008-01-19 07:32:59.5630000
23,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\wbem\WMIADAP.EXE,AppCompatCache,2008-01-19 07:33:39.3900000
24,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\wbem\wmiprvse.exe,AppCompatCache,2008-01-19 07:33:39.6400000
25,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\msdtc.exe,AppCompatCache,2008-01-19 07:33:16.4730000
26,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\DrvInst.exe,AppCompatCache,2008-01-19 07:33:08.0020000
27,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\svchost.exe,AppCompatCache,2008-01-19 07:33:32.3700000
28,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\spoolsv.exe,AppCompatCache,2008-01-19 07:33:32.0110000
29,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\rundll32.exe,AppCompatCache,2006-11-02 09:45:37.8460000
30,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\SLsvc.exe,AppCompatCache,2008-01-19 07:33:22.9010000
31,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\VBoxService.exe,AppCompatCache,2015-07-10 11:11:56.0000000
32,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\lsm.exe,AppCompatCache,2008-01-19 07:33:14.3990000
33,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\lsass.exe,AppCompatCache,2008-01-19 07:33:14.3520000
34,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\services.exe,AppCompatCache,2008-01-19 07:33:28.5320000
35,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Program Files\Oracle\VirtualBox Guest Additions\VBoxDrvInst.exe,AppCompatCache,2015-07-10 11:11:56.0000000
36,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA195.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
37,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA126.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
38,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA0A8.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
39,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\nsA03A.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
40,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9FBC.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
41,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9EE0.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
42,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9DE5.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
43,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns9624.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
44,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns4459.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
45,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\SC.exe,AppCompatCache,2006-11-02 09:45:39.4860000
46,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Users\ADMINI~1\AppData\Local\Temp\nsa1CF9.tmp\ns3D44.tmp,AppCompatCache,2015-08-24 07:13:49.5625000
47,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\msconfig.exe,AppCompatCache,2008-01-19 07:33:16.3020000
48,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\SCW.exe,AppCompatCache,2008-01-19 11:23:30.0711421
