SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,EntryName,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\590aee7bdd69b59b.customDestinations-ms,2018-04-25 20:02:21,2018-04-25 20:07:21,2021-08-30 12:16:44,590aee7bdd69b59b,Windows Powershell 5.0 64-bit,,2018-04-25 20:01:17,2018-04-11 23:36:38,2018-04-25 20:06:44,2494,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpString, RunAsUser, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),68D628DB,,C:\Users\IEUser\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell.lnk,,Shared Documents Folder (Users Files)\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell.lnk,0x1554D,0x1,msedgewin10,00:0c:29:80:6f:2a,2018-04-25 20:01:54,"EnvironmentVariableDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\590aee7bdd69b59b.customDestinations-ms,2018-04-25 20:02:21,2018-04-25 20:07:21,2021-08-30 12:16:44,590aee7bdd69b59b,Windows Powershell 5.0 64-bit,,2018-04-11 23:35:22,2018-04-11 23:35:22,2018-04-25 20:02:13,212992,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpString, RunAsUser, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),68D628DB,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,,My Computer\C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,0xC4E6,0x1,msedgewin10,00:0c:29:80:6f:2a,2018-04-25 20:01:54,"EnvironmentVariableDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\590aee7bdd69b59b.customDestinations-ms,2018-04-25 20:02:21,2018-04-25 20:07:21,2021-08-30 12:16:44,590aee7bdd69b59b,Windows Powershell 5.0 64-bit,,2018-04-11 23:35:22,2018-04-11 23:35:22,2018-04-25 20:02:13,212992,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpString, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),68D628DB,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,,My Computer\C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,0xC4E6,0x1,msedgewin10,00:0c:29:80:6f:2a,2018-04-25 20:01:54,"EnvironmentVariableDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\9d1f905ce5044aee.customDestinations-ms,2019-02-15 04:34:30,2019-02-15 04:34:30,2021-08-30 12:16:44,9d1f905ce5044aee,Edge Browser,,,,,0,,,0,"HasTargetIdList, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Microsoft.MicrosoftEdge_8wekyb3d8bbwe!MicrosoftEdge,0x0,,,,,PropertyStoreDataBlock,-jumpList
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\9d1f905ce5044aee.customDestinations-ms,2019-02-15 04:34:30,2019-02-15 04:34:30,2021-08-30 12:16:44,9d1f905ce5044aee,Edge Browser,,,,,0,,,0,"HasTargetIdList, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Microsoft.MicrosoftEdge_8wekyb3d8bbwe!MicrosoftEdge,0x0,,,,,PropertyStoreDataBlock,-jumpList -private
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\Joker\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\9390ee5b658e96e.customDestinations-ms,2019-02-15 05:05:07,2019-02-15 05:34:12,2021-08-30 12:16:45,9390ee5b658e96e,PuTTY 0.72 / 0.73,Recent Sessions,2018-04-11 16:20:56,2018-04-11 16:20:36,2019-02-15 04:11:17,854072,,,FileAttributeArchive,"HasLinkInfo, HasName, HasArguments, HasIconLocation, IsUnicode, HasExpString, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,tools\putty.exe,,,,,00:0c:29:a1:dc:26,2019-02-15 03:52:56,"VistaAndAboveIdListDataBlock, EnvironmentVariableDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock"," @ss"
