RunTime,ExecutableName
2020-09-18 05:52:01.0316383,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CONSENT.EXE
2020-09-18 21:41:18.2588814,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CONTROL.EXE
2020-09-18 05:56:45.8941402,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CONTROL.EXE
2020-09-19 03:40:49.4103203,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\COREUPDATER.EXE
2020-09-19 03:36:23.0162266,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-09-19 03:17:00.8435958,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-09-18 22:52:31.2532574,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-09-18 22:45:55.9884372,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-09-18 05:49:38.5650835,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CSRSS.EXE
2020-09-19 03:15:59.3741764,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CTFMON.EXE
2020-09-18 22:52:54.1755796,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CTFMON.EXE
2020-09-18 22:46:41.6601684,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\CTFMON.EXE
2020-09-18 04:58:09.4233096,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DASHOST.EXE
2020-09-19 01:34:09.7792667,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DEFRAG.EXE
2020-09-19 03:39:04.2386005,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-19 03:16:14.4868243,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-19 01:08:12.2402319,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 22:53:55.0342900,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 21:41:07.2098420,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 05:53:58.8825211,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 05:47:31.1863464,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 22:47:40.6902594,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 05:47:38.8283317,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-19 03:36:33.4270413,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 22:47:02.9246635,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 22:44:35.9420575,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 05:51:20.2995336,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 05:49:56.0034731,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 05:49:12.5200376,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 05:48:47.2676949,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 05:48:09.2723770,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-18 05:47:27.0456244,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\DLLHOST.EXE
2020-09-19 05:09:52.2768481,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSWOW64\DLLHOST.EXE
