ProgramId,KeyLastWriteTimestamp,Name,Version,Publisher,InstallDateArpLastModified,InstallDate,InstallDateMsi,OSVersionAtInstallTime,InstallDateFromLinkFile,BundleManifestPath,HiddenArp,InboxModernApp,Language,ManifestPath,MsiPackageCode,MsiProductCode,PackageFullName,ProgramInstanceId,RegistryKeyPath,RootDirPath,Type,Source,StoreAppType,UninstallString,Manufacturer
0000e2ce9887c6c3734778b91e2495348be900000904,2020-09-19 01:32:13.8875366,VMware Tools,11.0.6.15940789,"VMware, Inc.",,2020-09-17 00:00:00.0000000,,10.0.0.19041,,,False,False,1033,,{E398C5BD-CB4E-4AD5-B0E6-EEA32C16AA23},{D533345C-7F8D-4807-AE80-E06CE2045B0E},,00008449dc012a084f50532d0524bd56c6ad5927dfbf,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{D533345C-7F8D-4807-AE80-E06CE2045B0E},C:\Program Files\VMware\VMware Tools\,Application,Msi,,MsiExec.exe /I{D533345C-7F8D-4807-AE80-E06CE2045B0E},
0000edda24f58f6619a982f49e0a11f68e3a00000904,2020-09-19 01:32:13.9184518,Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.20.27508,14.20.27508,Microsoft Corporation,,2020-09-17 00:00:00.0000000,,10.0.0.19041,,,True,False,1033,,{D754B495-7CE8-4D7F-ACED-87696B9BC3DA},{B96F6FA1-530F-42F1-9F71-33C583716340},,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{B96F6FA1-530F-42F1-9F71-33C583716340},C:\ProgramData\Package Cache\{B96F6FA1-530F-42F1-9F71-33C583716340}v14.20.27508\packages\vcRuntimeMinimum_x86\,Application,Msi,,MsiExec.exe /I{B96F6FA1-530F-42F1-9F71-33C583716340},
0000ef5c753af38a89bc2e5a8b2f982d5c510000ffff,2020-09-19 01:32:13.9033865,Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.20.27508,14.20.27508.1,Microsoft Corporation,,2020-09-18 05:52:37.0000000,,10.0.0.19041,,,False,False,65535,,,,,0000fbcb73e37977cf3e8ba6cd65f74c49d757f82cd2,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{7b178cda-9740-4701-a92a-f168d213b343},c:\programdata\package cache\{7b178cda-9740-4701-a92a-f168d213b343},Application,AddRemoveProgram,,"""C:\ProgramData\Package Cache\{7b178cda-9740-4701-a92a-f168d213b343}\VC_redist.x64.exe""  /uninstall",
0000f0fc548388cf4480b7403f76e14af97c00000904,2020-09-19 01:31:53.1465547,MicrosoftWindows.UndockedDevKit,10.0.19041.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,True,1033,C:\Windows\SystemApps\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\AppXManifest.xml,,,MicrosoftWindows.UndockedDevKit_10.0.19041.1_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy,Application,AppxPackage,Win10StoreApp,,
0000f164e220b9effa7175b8a56922da40b000000904,2020-09-19 01:32:13.0287596,Microsoft.XboxSpeechToTextOverlay,1.17.29001.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,C:\Program Files\WindowsApps\Microsoft.XboxSpeechToTextOverlay_1.17.29001.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.XboxSpeechToTextOverlay_1.17.29001.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.XboxSpeechToTextOverlay_1.17.29001.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.XboxSpeechToTextOverlay_1.17.29001.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
0000f1cc45d1f89b14269c57e59433514d2800000904,2020-09-19 01:31:23.9470419,c5e2524a-ea46-4f67-841f-6a9465d9d515,10.0.19041.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.FileExplorer_cw5n1h2txyewy\AppXManifest.xml,,,c5e2524a-ea46-4f67-841f-6a9465d9d515_10.0.19041.1_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.FileExplorer_cw5n1h2txyewy,Application,AppxPackage,Win10StoreApp,,
0000f5a38db641839c0222f9a0ef1fcd3c2a00000904,2020-09-19 01:32:03.2614009,Microsoft.HEIFImageExtension,1.0.22742.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,False,1033,C:\Program Files\WindowsApps\Microsoft.HEIFImageExtension_1.0.22742.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.HEIFImageExtension_1.0.22742.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.HEIFImageExtension_1.0.22742.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
0000f83d8ca0d2bf5b02c7fefe95cff047a300000904,2020-09-19 01:31:29.3781641,Microsoft.BioEnrollment,10.0.19041.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,True,1033,C:\Windows\SystemApps\Microsoft.BioEnrollment_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.BioEnrollment_10.0.19041.1_neutral__cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.BioEnrollment_cw5n1h2txyewy,Application,AppxPackage,Win10StoreApp,,
0000f93024ac6ac42b9f8216ad8096fd7ae800000904,2020-09-19 01:31:57.1908704,Windows.PrintDialog,6.2.1.0,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,True,1033,C:\Windows\PrintDialog\AppXManifest.xml,,,Windows.PrintDialog_6.2.1.0_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\PrintDialog,Application,AppxPackage,Win10StoreApp,,
0000f961595cce957f97b9f73e4a1478d78100000904,2020-09-19 01:32:08.5344197,Microsoft.MSPaint,6.1907.29027.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,C:\Program Files\WindowsApps\Microsoft.MSPaint_2019.729.2301.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.MSPaint_6.1907.29027.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.MSPaint_6.1907.29027.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.MSPaint_6.1907.29027.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
0000fb4fc5ce1f2d953da1c84efc173e84c900000904,2020-09-19 01:32:11.8895420,Microsoft.WindowsSoundRecorder,10.1906.1972.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,C:\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_2019.716.2313.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_10.1906.1972.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.WindowsSoundRecorder_10.1906.1972.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_10.1906.1972.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
0000fda0cebad248351e826e7c58bc954bf800000904,2020-09-19 01:31:45.0315117,Microsoft.Windows.SecHealthUI,10.0.19041.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.Windows.SecHealthUI_10.0.19041.1_neutral__cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy,Application,AppxPackage,Win10StoreApp,,
0000fe2e7c2607987cf839cf5510adda25aa00000904,2020-09-19 01:32:10.0642979,Microsoft.WebMediaExtensions,1.0.20875.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,C:\Program Files\WindowsApps\Microsoft.WebMediaExtensions_1.0.20875.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.WebMediaExtensions_1.0.20875.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.WebMediaExtensions_1.0.20875.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.WebMediaExtensions_1.0.20875.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
