KeyName,KeyLastWriteTimestamp,Date,Class,Directory,DriverInBox,Hwids,Inf,Provider,SubmissionId,SYSFILE,Version
vm3d.inf_amd64_e70b0c80b5f8ee62,2020-09-19 01:31:36.0887271,2019-10-18 00:00:00.0000000,display,c:\windows\system32\driverstore\filerepository\vm3d.inf_amd64_e70b0c80b5f8ee62,False,"pci\ven_15ad&dev_0405&subsys_00000000&rev_00,pci\ven_15ad&dev_0405&subsys_040515ad&rev_00",oem8.inf,"VMware, Inc.",30099670_13943472560962608_1152921504628223644,"vm3dmp-debug.sys,vm3dmp-stats.sys,vm3dmp.sys,vm3dmp_loader.sys",8.16.7.5
vmci.inf_amd64_5e38a278d114b813,2020-09-19 01:31:35.9484035,2019-07-11 00:00:00.0000000,system,c:\windows\system32\driverstore\filerepository\vmci.inf_amd64_5e38a278d114b813,False,"pci\ven_15ad&dev_0740&subsys_074015ad,root\vmwvmcihostdev",oem2.inf,"VMware, Inc.",30099670_13775747945341929_1152921504628131380,vmci.sys,9.8.16.0
vmmouse.inf_amd64_916101d3748847e7,2020-09-19 01:31:36.1979053,2019-07-11 00:00:00.0000000,mouse,c:\windows\system32\driverstore\filerepository\vmmouse.inf_amd64_916101d3748847e7,False,*vmw0003,oem7.inf,"VMware, Inc.",30099670_13837390135814843_1152921504628131534,vmmouse.sys,12.5.10.0
vmusbmouse.inf_amd64_64ac7a0aab2a032c,2020-09-19 01:31:37.0563653,2019-07-11 00:00:00.0000000,mouse,c:\windows\system32\driverstore\filerepository\vmusbmouse.inf_amd64_64ac7a0aab2a032c,False,"hid\vid_0e0f&pid_0003&mi_00,hid\vid_0e0f&pid_0003&mi_01",oem6.inf,"VMware, Inc.",30099670_14599792264229480_1152921504628131539,vmusbmouse.sys,12.5.10.0
