KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/processr.sys,2020-09-19 01:31:31.4848645,2081-11-05 01:39:15.0000000,2019-12-07 09:07:53.0000000,processr.sys,True,True,True,250937,Microsoft Corporation,000046cc44c104dbd8cbb1ae953443cb6fc8ba7dbbc3,,8650778,10.0.19041.1,249856,,Microsoft® Windows® Operating System,10.0.19041.1,processor,
c:/windows/system32/drivers/qwavedrv.sys,2020-09-19 01:31:31.5160590,2094-06-28 08:20:12.0000000,2019-12-07 09:09:05.0000000,qwavedrv.sys,True,True,True,76009,Microsoft Corporation,00003a16d2ad0159e0c73673bc404766abb392c741cc,,8650778,10.0.19041.1,81920,,Microsoft® Windows® Operating System,10.0.19041.1,qwavedrv,
c:/windows/system32/drivers/ramdisk.sys,2020-09-19 01:31:31.5160590,1982-08-19 11:52:54.0000000,2019-12-07 09:08:09.0000000,ramdisk.sys,True,True,True,81194,Microsoft Corporation,000007de23355bcc3e9c0d64175d227ee33f586f3661,,8650778,10.0.19041.1,61440,,Microsoft® Windows® Operating System,10.0.19041.1,ramdisk,
c:/windows/system32/drivers/rasacd.sys,2020-09-19 01:31:31.5160590,2004-10-03 09:29:48.0000000,2019-12-07 09:09:07.0000000,rasacd.sys,True,True,True,81697,Microsoft Corporation,000097f184a995ee400859dd117cfd108d3f26a0d599,,8650778,10.0.19041.1,53248,,Microsoft® Windows® Operating System,10.0.19041.1,rasacd,
c:/windows/system32/drivers/rasl2tp.sys,2020-09-19 01:31:31.5316907,2090-06-15 15:59:53.0000000,2019-12-07 09:09:07.0000000,rasl2tp.sys,True,True,True,112846,Microsoft Corporation,0000e6135694a09e2de1b06e739e1c0bd409ace93ea8,netrasa.inf_amd64_1bdf7a435cb3580d,8650778,10.0.19041.1,135168,netrasa.inf,Microsoft® Windows® Operating System,10.0.19041.1,rasl2tp,
c:/windows/system32/drivers/raspppoe.sys,2020-09-19 01:31:31.5316907,1988-04-30 02:29:03.0000000,2019-12-07 09:09:07.0000000,raspppoe.sys,True,True,True,122740,Microsoft Corporation,00006b850df981bff935cdbc225adfdb1b09431d6a5a,netrasa.inf_amd64_1bdf7a435cb3580d,8650778,10.0.19041.1,114688,netrasa.inf,Microsoft® Windows® Operating System,10.0.19041.1,raspppoe,
c:/windows/system32/drivers/raspptp.sys,2020-09-19 01:31:31.4694463,2062-11-28 02:20:04.0000000,2019-12-07 09:09:07.0000000,raspptp.sys,True,True,True,126963,Microsoft Corporation,0000dc5a999720de137ba0a4b55d10bc5d9b87fa00d3,netrasa.inf_amd64_1bdf7a435cb3580d,8650778,10.0.19041.1,135168,netrasa.inf,Microsoft® Windows® Operating System,10.0.19041.1,pptpminiport,
c:/windows/system32/drivers/rassstp.sys,2020-09-19 01:31:31.5316907,2011-12-14 10:27:36.0000000,2019-12-07 09:09:07.0000000,rassstp.sys,True,True,True,109428,Microsoft Corporation,000009b7f4e773b47baa1bba3662490d84b3fa12e972,netsstpa.inf_amd64_e76c5387d67e3fd6,8650778,10.0.19041.1,114688,netsstpa.inf,Microsoft® Windows® Operating System,10.0.19041.1,rassstp,
c:/windows/system32/drivers/rdbss.sys,2020-09-19 01:31:31.6731390,1997-04-27 20:04:59.0000000,2019-12-07 09:08:51.0000000,rdbss.sys,True,True,True,504119,Microsoft Corporation,0000eaf7feb93a42c3acc3aebfab4d96024beec7c583,,8650778,10.0.19041.1,503808,,Microsoft® Windows® Operating System,10.0.19041.1,rdbss,
c:/windows/system32/drivers/rdpbus.sys,2020-09-19 01:31:31.7040139,2040-08-22 15:20:10.0000000,2019-12-07 09:07:56.0000000,rdpbus.sys,True,True,True,67278,Microsoft Corporation,0000e222a331db4e9f4df4a1d23c62dc7376dc3700d1,rdpbus.inf_amd64_05ebd3b4422f62ba,8650778,10.0.19041.1,57344,rdpbus.inf,Microsoft® Windows® Operating System,10.0.19041.1,rdpbus,
