Id,Timestamp,UserId,AppId,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,StartTime,EndTime,Flags,Duration
1,2018-04-25 20:01:00,174,214,U,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1001,,2018-04-25 20:00:00.0115746,2018-04-25 20:01:00.0060487,0,00:00:59.9944741
2,2018-04-25 20:01:00,174,215,C101,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1001,,2018-04-25 20:00:00.0115746,2018-04-25 20:01:00.0060487,0,00:00:59.9944741
3,2018-04-25 20:04:00,285,214,U,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2018-04-25 20:01:00.0060487,2018-04-25 20:04:00.0005418,0,00:02:59.9944931
4,2018-04-25 20:04:00,285,215,C101,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2018-04-25 20:01:00.0060487,2018-04-25 20:04:00.0005418,0,00:02:59.9944931
5,2018-04-25 20:13:00,285,214,U,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2018-04-25 20:04:00.0005418,2018-04-25 20:13:00.0145266,0,00:09:00.0139848
6,2018-04-25 20:13:00,285,215,C101,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2018-04-25 20:04:00.0005418,2018-04-25 20:13:00.0145266,0,00:09:00.0139848
7,2019-02-15 03:48:00,285,214,U,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2018-04-25 20:13:00.0145266,2019-02-15 03:48:00.0064165,0,295.07:34:59.9918899
8,2019-02-15 03:48:00,285,215,C101,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2018-04-25 20:13:00.0145266,2019-02-15 03:48:00.0064165,0,295.07:34:59.9918899
9,2019-02-15 04:49:00,285,732,C103,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:31:00.0010490,2019-02-15 04:39:00.0127753,0,00:08:00.0117263
10,2019-02-15 04:49:00,285,733,C104,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:31:00.0010490,2019-02-15 04:39:00.0127753,0,00:08:00.0117263
11,2019-02-15 04:49:00,285,734,C114,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:16:00.0012142,2019-02-15 04:39:00.0127753,0,00:23:00.0115611
12,2019-02-15 04:49:00,285,735,C102,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:16:00.0012142,2019-02-15 04:38:00.0126558,0,00:22:00.0114416
13,2019-02-15 04:49:00,285,214,U,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 03:48:00.0064165,2019-02-15 04:37:00.0128763,0,00:49:00.0064598
14,2019-02-15 04:49:00,285,215,C101,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 03:48:00.0064165,2019-02-15 04:39:00.0127753,0,00:51:00.0063588
15,2019-02-15 05:34:00,863,733,C104,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1004,Joker,2019-02-15 05:01:00.0101415,2019-02-15 05:05:00.0100315,0,00:03:59.9998900
16,2019-02-15 05:34:00,863,734,C114,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1004,Joker,2019-02-15 05:01:00.0101415,2019-02-15 05:34:00.0031693,0,00:32:59.9930278
17,2019-02-15 05:34:00,863,735,C102,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1004,Joker,2019-02-15 05:01:00.0101415,2019-02-15 05:03:00.0102236,0,00:02:00.0000821
