Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BackgroundBytesRead,BackgroundBytesWritten,BackgroundContextSwitches,BackgroundCycleTime,BackgroundNumberOfFlushes,BackgroundNumReadOperations,BackgroundNumWriteOperations,FaceTime,ForegroundBytesRead,ForegroundBytesWritten,ForegroundContextSwitches,ForegroundCycleTime,ForegroundNumberOfFlushes,ForegroundNumReadOperations,ForegroundNumWriteOperations
1,2018-04-25 20:00:00,svc.ownproc.s0.uc0.host1_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-128157,,77,76,0,0,0,0,0,0,0,465623090,0,0,7,448793,0,0,0
2,2018-04-25 20:00:00,svc.ownproc.s0.uc0.hostc_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-135995,,79,78,0,0,0,0,0,0,0,465623090,0,0,5,563984,0,0,0
3,2018-04-25 20:00:00,svc.ownproc.s0.uc0.host1a_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,80,0,0,0,0,0,0,0,465623090,0,0,2,154633,0,0,0
4,2018-04-25 20:00:00,svc.ownproc.s0.uc0.host7_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,81,0,0,0,0,0,0,0,465623090,0,0,2,130351,0,0,0
5,2018-04-25 20:00:00,svc.ownproc.s0.uc0.host6_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,82,0,0,0,0,0,0,0,465623090,0,0,1,122273,0,0,0
6,2018-04-25 20:00:00,svc.ownproc.s0.uc0.host8_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,83,0,0,0,0,0,0,0,465623090,94208,2461696,3130,2747983876,0,23,601
7,2018-04-25 20:00:00,svc.ownproc.s0.uc0.host9_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,84,0,0,0,0,0,0,0,465623090,0,0,2,233653,0,0,0
8,2018-04-25 20:00:00,System,,,LocalSystem,S-1-5-18,systemprofile,4,74,0,0,0,0,0,0,0,465620000,238080,23629824,77928,7462214603,0,4,104
9,2018-04-25 20:00:00,\Device\HarddiskVolume3\Windows\System32\csrss.exe,,,LocalSystem,S-1-5-18,systemprofile,4,85,0,0,0,0,0,0,0,931240000,0,0,6707,379065258,0,0,0
10,2018-04-25 20:00:00,\Device\HarddiskVolume3\Windows\System32\wininit.exe,,,LocalSystem,S-1-5-18,systemprofile,4,86,0,0,0,0,0,0,0,465620000,0,0,12,1042088,0,0,0
