CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
48,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\charmap.exe,AppCompatCache,2013-08-22 11:16:34.1853911
49,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\xpsrchvw.exe,AppCompatCache,2013-08-22 10:19:03.0761287
50,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Windows NT\Accessories\wordpad.exe,AppCompatCache,2013-08-22 10:21:30.3239554
51,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Windows Media Player\wmplayer.exe,AppCompatCache,2013-08-22 03:48:35.9800215
52,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\WFS.exe,AppCompatCache,2013-08-22 10:13:52.3122169
53,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\StikyNot.exe,AppCompatCache,2014-03-18 09:43:07.9425986
54,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\psr.exe,AppCompatCache,2013-08-22 10:51:09.7297765
55,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\SoundRecorder.exe,AppCompatCache,2013-08-22 10:44:16.4855253
56,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\SnippingTool.exe,AppCompatCache,2014-03-18 09:43:05.5050546
57,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\mstsc.exe,AppCompatCache,2013-08-22 10:06:45.8288636
58,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\mspaint.exe,AppCompatCache,2013-08-22 10:47:44.8503913
59,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Common Files\microsoft shared\ink\mip.exe,AppCompatCache,2014-03-18 09:43:07.8332206
60,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\calc.exe,AppCompatCache,2013-08-22 10:51:45.4987227
61,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\Speech\Common\sapisvr.exe,AppCompatCache,2013-08-22 11:21:28.7279270
62,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Windows Defender\MSASCui.exe,AppCompatCache,2013-08-22 10:11:38.8302373
63,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\cmd.exe,AppCompatCache,2013-08-22 10:03:31.8493081
64,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\osk.exe,AppCompatCache,2014-03-18 10:05:10.2434775
65,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\Narrator.exe,AppCompatCache,2013-08-22 11:11:34.6254140
66,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\unregmp2.exe,AppCompatCache,2013-08-22 10:08:16.5109732
67,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Windows Mail\WinMail.exe,AppCompatCache,2013-08-22 10:29:17.3353747
68,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\ie4uinit.exe,AppCompatCache,2014-03-18 10:05:36.6341026
69,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\rundll32.exe,AppCompatCache,2013-08-22 03:40:23.7911325
70,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\FirstLogonAnim.exe,AppCompatCache,2013-08-22 12:39:51.1952552
71,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\wermgr.exe,AppCompatCache,2014-03-18 10:05:23.5091012
72,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Windows Defender\MpCmdRun.exe,AppCompatCache,2013-08-22 12:32:00.9021889
73,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\RuntimeBroker.exe,AppCompatCache,2013-08-22 12:35:41.2492857
74,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.5.9600.20413_x64__8wekyb3d8bbwe,AppCompatCache,2014-03-18 10:21:03.1011068
75,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,,AppCompatCache,1601-01-01 00:00:00.0000000
76,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\schtasks.exe,AppCompatCache,2013-08-22 10:42:55.2739565
77,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\wsqmcons.exe,AppCompatCache,2014-03-18 10:05:22.9934776
78,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\Defrag.exe,AppCompatCache,2014-03-18 10:05:02.0091026
79,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\mcbuilder.exe,AppCompatCache,2014-03-18 10:05:04.5872292
80,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\msoobe.exe,AppCompatCache,2013-08-22 10:34:10.6108906
81,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\oobeldr.exe,AppCompatCache,2014-03-18 10:05:04.4934767
82,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\windeploy.exe,AppCompatCache,2014-03-18 10:05:04.3216051
83,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\ByteCodeGenerator.exe,AppCompatCache,2013-08-22 09:17:04.2503134
84,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\ByteCodeGenerator.exe,AppCompatCache,2013-08-22 02:22:14.5344294
85,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\vds.exe,AppCompatCache,2014-03-18 10:05:04.1966016
86,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\vdsldr.exe,AppCompatCache,2013-08-22 11:20:21.5967932
87,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\Setup.exe,AppCompatCache,2014-03-18 10:05:04.3841033
88,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Internet Explorer\iexplore.exe,AppCompatCache,2014-03-18 10:14:20.4852689
89,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_6.3.9600.20280_x64__8wekyb3d8bbwe\soundrec.exe,AppCompatCache,2014-03-18 09:47:03.9399108
90,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.WindowsScan_6.3.9600.16422_x64__8wekyb3d8bbwe\scanapp.exe,AppCompatCache,2014-03-18 09:47:31.4805634
91,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.5.9600.20413_x64__8wekyb3d8bbwe\livecomm.exe,AppCompatCache,2014-03-18 09:46:20.6741008
92,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.WindowsCalculator_6.3.9600.20278_x64__8wekyb3d8bbwe\numbers.exe,AppCompatCache,2014-03-18 09:46:56.1366767
93,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.WindowsAlarms_6.3.9654.20335_x64__8wekyb3d8bbwe\time.exe,AppCompatCache,2014-03-18 09:47:22.6190566
94,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.Reader_6.3.9600.16422_x64__8wekyb3d8bbwe\glcnd.exe,AppCompatCache,2014-03-18 09:46:33.1128278
95,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.Office.OneNote_16.0.1929.1156_x64__8wekyb3d8bbwe\onenoteshare.exe,AppCompatCache,2014-03-18 09:50:09.4170920
96,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.Office.OneNote_16.0.1929.1156_x64__8wekyb3d8bbwe\onenoteim.exe,AppCompatCache,2014-03-18 09:50:09.3656524
97,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.HelpAndTips_6.3.9654.20428_x64__8wekyb3d8bbwe\helpandtips.exe,AppCompatCache,2014-03-18 09:46:45.7315751
98,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.BingMaps_2.0.2530.2317_x64__8wekyb3d8bbwe\Map.exe,AppCompatCache,2014-03-18 09:48:29.9249601
99,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\setup16.exe,AppCompatCache,2013-08-22 04:03:23.2545280
100,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\regsvr32.exe,AppCompatCache,2013-08-22 03:55:58.6328030
101,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\msiexec.exe,AppCompatCache,2013-08-22 03:56:51.3567235
102,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\instnm.exe,AppCompatCache,2013-08-22 04:03:22.7544789
103,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\InstallShield\_isdel.exe,AppCompatCache,2013-06-18 13:14:55.1237748
104,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\InstallShield\setup.exe,AppCompatCache,2013-06-18 13:14:55.1862781
105,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\FlashPlayerApp.exe,AppCompatCache,2013-08-15 22:09:51.9241398
106,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\explorer.exe,AppCompatCache,2014-03-18 10:05:33.3997278
107,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\dpnsvr.exe,AppCompatCache,2013-08-22 04:05:19.2190240
108,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\dplaysvr.exe,AppCompatCache,2013-08-22 04:05:19.2190240
109,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\regsvr32.exe,AppCompatCache,2013-08-22 11:22:40.9220234
110,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\msiexec.exe,AppCompatCache,2013-08-22 11:23:10.2684543
111,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\dpnsvr.exe,AppCompatCache,2013-08-22 11:33:50.9988697
