Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BackgroundBytesRead,BackgroundBytesWritten,BackgroundContextSwitches,BackgroundCycleTime,BackgroundNumberOfFlushes,BackgroundNumReadOperations,BackgroundNumWriteOperations,FaceTime,ForegroundBytesRead,ForegroundBytesWritten,ForegroundContextSwitches,ForegroundCycleTime,ForegroundNumberOfFlushes,ForegroundNumReadOperations,ForegroundNumWriteOperations
404,2018-03-27 10:59:00,Microsoft.SkypeApp_11.18.596.0_x64__kzf8qxf38zg5c,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,740,44302336,10052096,45085,20942572001,262,2048,1726,0,0,0,0,0,0,0,0
405,2018-03-27 10:59:00,microsoft.windowscommunicationsapps_17.9029.22105.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,1042,16550912,5357568,12685,3669635093,21,738,89,0,0,0,0,0,0,0,0
406,2018-03-27 10:59:00,Microsoft.XboxGameOverlay_1.24.5001.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,749,881152,24576,452,145393456,0,43,6,0,0,0,0,0,0,0,0
407,2018-03-27 10:59:00,Microsoft.AAD.BrokerPlugin_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,733,470016,0,434,187354572,0,21,0,0,0,0,0,0,0,0,0
408,2018-03-27 10:59:00,Microsoft.SkypeApp_12.1811.248.0_x64__kzf8qxf38zg5c,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,994,254464,245760,2370,1599259446,1,25,13,0,0,0,0,0,0,0,0
409,2018-03-27 10:59:00,Microsoft.WindowsStore_11802.1001.11.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,1045,16246272,94208,2442,904849403,0,899,23,163500278,13965824,40960,3797,1788075515,12,766,10
410,2018-03-27 10:59:00,Microsoft.XboxApp_39.39.21002.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,1060,374272,4096,933,350299014,0,26,1,0,0,0,0,0,0,0,0
411,2018-03-27 10:59:00,Microsoft.WindowsAlarms_10.1803.614.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,1061,0,0,727,193958418,0,0,0,0,0,0,0,0,0,0,0
412,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\ApplicationFrameHost.exe,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,731,0,0,0,0,0,0,0,7080780000,510464,16384,2385,438427885,0,18,4
413,2018-03-27 10:59:00,windows.immersivecontrolpanel_10.0.1.1000_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,561,0,0,1,10023,0,0,0,162851537,1063936,577536,2255,1283886819,2,34,15
